u_id,p_id,f_id,f_type
100072,100072,233947,School
100072,100072,233948,Work
100072,100072,233949,School
100073,100073,233950,School
100073,100073,233951,Work
100073,100073,233952,Relative
100073,100073,233953,Relative
100073,100073,233954,School
100073,100073,233955,Work
100073,100073,233956,Work
100073,100073,233957,School
100073,100073,233958,School
100073,100073,233959,Relative
100073,100073,233960,Relative
100073,100073,233961,Work
100073,100073,233962,Relative
100073,100073,233963,Work
100073,100073,233964,Relative
100073,100073,233965,School
100073,100073,233966,Work
100073,100073,233967,Work
100073,100073,233968,Relative
100073,100073,233969,School
100073,100073,233970,School
100073,100073,233971,School
100073,100073,233972,Work
100073,100073,233973,School
100073,100073,233974,Relative
100073,100073,233975,Work
100073,100073,233976,Relative
100073,100073,233977,Relative
100073,100073,233978,Work
100073,100073,233979,School
100073,100073,233980,Relative
100073,100073,233981,Relative
100073,100073,233982,School
100073,100073,233983,School
100073,100073,233984,School
100073,100073,233985,School
100073,100073,233986,Work
100073,100073,233987,School
100073,100073,233988,Work
100073,100073,233989,School
100073,100073,233990,School
100073,100073,233991,Work
100073,100073,233992,School
100073,100073,233993,Relative
100073,100073,233994,Work
100073,100073,233995,School
100073,100073,233996,Work
100073,100073,233997,Work
100073,100073,233998,Relative
100073,100073,233999,Relative
100074,100074,234000,Relative
100074,100074,234001,Work
100074,100074,234002,Work
100074,100074,234003,Relative
100074,100074,234004,Work
100074,100074,234005,School
100074,100074,234006,Relative
100074,100074,234007,School
100074,100074,234008,Work
100074,100074,234009,Relative
100074,100074,234010,School
100074,100074,234011,Work
100074,100074,234012,Relative
100074,100074,234013,Relative
100074,100074,234014,School
100074,100074,234015,Work
100074,100074,234016,Work
100074,100074,234017,Relative
100074,100074,234018,Relative
100074,100074,234019,Work
100074,100074,234020,School
100074,100074,234021,Relative
100074,100074,234022,Relative
100074,100074,234023,School
100074,100074,234024,School
100074,100074,234025,Relative
100074,100074,234026,Relative
100074,100074,234027,School
100074,100074,234028,School
100074,100074,234029,Work
100074,100074,234030,Relative
100074,100074,234031,Work
100074,100074,234032,Work
100074,100074,234033,Relative
100074,100074,234034,School
100074,100074,234035,Relative
100074,100074,234036,Work
100074,100074,234037,Work
100074,100074,234038,Relative
100074,100074,234039,Work
100074,100074,234040,Relative
100074,100074,234041,Relative
100074,100074,234042,School
100074,100074,234043,Relative
100074,100074,234044,Relative
100074,100074,234045,Work
100074,100074,234046,Relative
100074,100074,234047,Work
100074,100074,234048,School
100074,100074,234049,Work
100075,100075,234050,Relative
100075,100075,234051,School
100075,100075,234052,Work
100075,100075,234053,School
100075,100075,234054,Relative
100075,100075,234055,Work
100075,100075,234056,School
100075,100075,234057,Relative
100075,100075,234058,Relative
100075,100075,234059,Work
100075,100075,234060,Relative
100075,100075,234061,Work
100075,100075,234062,Work
100075,100075,234063,Relative
100075,100075,234064,School
100075,100075,234065,Work
100075,100075,234066,School
100075,100075,234067,Relative
100075,100075,234068,School
100075,100075,234069,Work
100075,100075,234070,Work
100075,100075,234071,Work
100075,100075,234072,Work
100075,100075,234073,School
100075,100075,234074,Work
100075,100075,234075,Work
100075,100075,234076,Work
100075,100075,234077,School
100075,100075,234078,Work
100075,100075,234079,Relative
100075,100075,234080,School
100075,100075,234081,Work
100075,100075,234082,Work
100075,100075,234083,School
100075,100075,234084,School
100075,100075,234085,School
100075,100075,234086,Work
100075,100075,234087,Relative
100075,100075,234088,Relative
100075,100075,234089,School
100075,100075,234090,Relative
100075,100075,234091,School
100075,100075,234092,Work
100075,100075,234093,Work
100075,100075,234094,Relative
100075,100075,234095,Relative
100075,100075,234096,Relative
100075,100075,234097,Relative
100075,100075,234098,School
100075,100075,234099,School
100076,100076,234100,Relative
100076,100076,234101,Work
100076,100076,234102,School
100076,100076,234103,Work
100076,100076,234104,Work
100076,100076,234105,Work
100076,100076,234106,School
100076,100076,234107,Work
100076,100076,234108,Work
100076,100076,234109,Relative
100076,100076,234110,Work
100076,100076,234111,Work
100076,100076,234112,Work
100076,100076,234113,Relative
100076,100076,234114,Work
100076,100076,234115,Relative
100076,100076,234116,Work
100076,100076,234117,Relative
100076,100076,234118,Relative
100076,100076,234119,Work
100076,100076,234120,School
100076,100076,234121,Relative
100076,100076,234122,Relative
100076,100076,234123,Relative
100076,100076,234124,School
100076,100076,234125,Work
100076,100076,234126,School
100076,100076,234127,Work
100076,100076,234128,Work
100076,100076,234129,Work
100076,100076,234130,Relative
100076,100076,234131,Work
100076,100076,234132,School
100076,100076,234133,Work
100076,100076,234134,School
100076,100076,234135,Relative
100076,100076,234136,School
100076,100076,234137,Work
100076,100076,234138,School
100076,100076,234139,School
100076,100076,234140,Relative
100076,100076,234141,School
100076,100076,234142,School
100076,100076,234143,School
100076,100076,234144,Work
100076,100076,234145,Work
100076,100076,234146,Relative
100076,100076,234147,Relative
100076,100076,234148,School
100076,100076,234149,Relative
100077,100077,234150,Work
100077,100077,234151,Relative
100077,100077,234152,School
100077,100077,234153,Relative
100077,100077,234154,Relative
100077,100077,234155,Relative
100077,100077,234156,Relative
100077,100077,234157,Relative
100077,100077,234158,School
100077,100077,234159,School
100077,100077,234160,Relative
100077,100077,234161,School
100077,100077,234162,School
100077,100077,234163,Relative
100077,100077,234164,Work
100077,100077,234165,Relative
100077,100077,234166,Work
100077,100077,234167,Work
100077,100077,234168,Work
100077,100077,234169,School
100077,100077,234170,School
100077,100077,234171,Relative
100077,100077,234172,Work
100077,100077,234173,Relative
100077,100077,234174,Work
100077,100077,234175,School
100077,100077,234176,Work
100077,100077,234177,Work
100077,100077,234178,School
100077,100077,234179,Relative
100077,100077,234180,Work
100077,100077,234181,Work
100077,100077,234182,School
100077,100077,234183,Work
100077,100077,234184,Relative
100077,100077,234185,Work
100077,100077,234186,Work
100077,100077,234187,School
100077,100077,234188,School
100077,100077,234189,School
100077,100077,234190,School
100077,100077,234191,School
100077,100077,234192,School
100077,100077,234193,Relative
100077,100077,234194,School
100077,100077,234195,Work
100077,100077,234196,School
100077,100077,234197,Work
100077,100077,234198,Work
100077,100077,234199,Relative
100078,100078,234200,School
100078,100078,234201,Work
100078,100078,234202,Work
100078,100078,234203,Work
100078,100078,234204,School
100078,100078,234205,Work
100078,100078,234206,Relative
100078,100078,234207,Work
100078,100078,234208,Work
100078,100078,234209,Relative
100078,100078,234210,Relative
100078,100078,234211,Relative
100078,100078,234212,School
100078,100078,234213,School
100078,100078,234214,Work
100078,100078,234215,Work
100078,100078,234216,School
100078,100078,234217,School
100078,100078,234218,Work
100078,100078,234219,Relative
100078,100078,234220,Work
100078,100078,234221,Relative
100078,100078,234222,Work
100078,100078,234223,Work
100078,100078,234224,School
100078,100078,234225,Work
100078,100078,234226,School
100078,100078,234227,Relative
100078,100078,234228,School
100078,100078,234229,School
100078,100078,234230,School
100078,100078,234231,School
100078,100078,234232,Work
100078,100078,234233,Work
100078,100078,234234,Relative
100078,100078,234235,School
100078,100078,234236,Relative
100078,100078,234237,School
100078,100078,234238,Relative
100078,100078,234239,Relative
100078,100078,234240,Relative
100078,100078,234241,School
100078,100078,234242,School
100078,100078,234243,Work
100078,100078,234244,Work
100078,100078,234245,Work
100078,100078,234246,Work
100078,100078,234247,School
100078,100078,234248,Relative
100078,100078,234249,Work
100079,100079,234250,School
100079,100079,234251,Relative
100079,100079,234252,School
100079,100079,234253,School
100079,100079,234254,Relative
100079,100079,234255,Relative
100079,100079,234256,Relative
100079,100079,234257,School
100079,100079,234258,Relative
100079,100079,234259,School
100079,100079,234260,Relative
100079,100079,234261,Work
100079,100079,234262,Relative
100079,100079,234263,Relative
100079,100079,234264,School
100079,100079,234265,School
100079,100079,234266,Relative
100079,100079,234267,School
100079,100079,234268,Relative
100079,100079,234269,School
100079,100079,234270,Work
100079,100079,234271,Work
100079,100079,234272,Work
100079,100079,234273,Relative
100079,100079,234274,Relative
100079,100079,234275,Work
100079,100079,234276,School
100079,100079,234277,Work
100079,100079,234278,School
100079,100079,234279,School
100079,100079,234280,Relative
100079,100079,234281,Work
100079,100079,234282,School
100079,100079,234283,School
100079,100079,234284,School
100079,100079,234285,School
100079,100079,234286,School
100079,100079,234287,Work
100079,100079,234288,Relative
100079,100079,234289,Relative
100079,100079,234290,Relative
100079,100079,234291,School
100079,100079,234292,School
100079,100079,234293,School
100079,100079,234294,Work
100079,100079,234295,Relative
100079,100079,234296,Relative
100079,100079,234297,Relative
100079,100079,234298,School
100079,100079,234299,Relative
100080,100080,234300,School
100080,100080,234301,Relative
100080,100080,234302,Work
100080,100080,234303,Relative
100080,100080,234304,Relative
100080,100080,234305,Work
100080,100080,234306,Relative
100080,100080,234307,School
100080,100080,234308,Relative
100080,100080,234309,School
100080,100080,234310,Work
100080,100080,234311,Work
100080,100080,234312,School
100080,100080,234313,Work
100080,100080,234314,Relative
100080,100080,234315,School
100080,100080,234316,Relative
100080,100080,234317,Work
100080,100080,234318,Work
100080,100080,234319,Relative
100080,100080,234320,Work
100080,100080,234321,School
100080,100080,234322,Relative
100080,100080,234323,School
100080,100080,234324,Relative
100080,100080,234325,Work
100080,100080,234326,Relative
100080,100080,234327,Relative
100080,100080,234328,School
100080,100080,234329,School
100080,100080,234330,Relative
100080,100080,234331,Work
100080,100080,234332,Relative
100080,100080,234333,Relative
100080,100080,234334,Relative
100080,100080,234335,School
100080,100080,234336,Work
100080,100080,234337,Relative
100080,100080,234338,Relative
100080,100080,234339,Relative
100080,100080,234340,Work
100080,100080,234341,Work
100080,100080,234342,School
100080,100080,234343,Relative
100080,100080,234344,School
100080,100080,234345,School
100080,100080,234346,Relative
100080,100080,234347,School
100080,100080,234348,School
100080,100080,234349,School
100081,100081,234350,Relative
100081,100081,234351,Relative
100081,100081,234352,Relative
100081,100081,234353,Work
100081,100081,234354,School
100081,100081,234355,School
100081,100081,234356,Work
100081,100081,234357,Relative
100081,100081,234358,Relative
100081,100081,234359,Work
100081,100081,234360,Relative
100081,100081,234361,Relative
100081,100081,234362,School
100081,100081,234363,School
100081,100081,234364,Work
100081,100081,234365,Relative
100081,100081,234366,School
100081,100081,234367,Relative
100081,100081,234368,Relative
100081,100081,234369,Relative
100081,100081,234370,Work
100081,100081,234371,Work
100081,100081,234372,Work
100081,100081,234373,School
100081,100081,234374,Relative
100081,100081,234375,Work
100081,100081,234376,Work
100081,100081,234377,School
100081,100081,234378,Relative
100081,100081,234379,Work
100081,100081,234380,Relative
100081,100081,234381,Work
100081,100081,234382,Work
100081,100081,234383,Relative
100081,100081,234384,School
100081,100081,234385,Work
100081,100081,234386,Relative
100081,100081,234387,Relative
100081,100081,234388,School
100081,100081,234389,School
100081,100081,234390,School
100081,100081,234391,Relative
100081,100081,234392,Relative
100081,100081,234393,Relative
100081,100081,234394,Work
100081,100081,234395,School
100081,100081,234396,Relative
100081,100081,234397,Work
100081,100081,234398,School
100081,100081,234399,Relative
100082,100082,234400,School
100082,100082,234401,School
100082,100082,234402,School
100082,100082,234403,Relative
100082,100082,234404,Relative
100082,100082,234405,Relative
100082,100082,234406,Relative
100082,100082,234407,Work
100082,100082,234408,Work
100082,100082,234409,Work
100082,100082,234410,Relative
100082,100082,234411,School
100082,100082,234412,Work
100082,100082,234413,School
100082,100082,234414,School
100082,100082,234415,Relative
100082,100082,234416,Work
100082,100082,234417,Work
100082,100082,234418,School
100082,100082,234419,School
100082,100082,234420,Work
100082,100082,234421,Work
100082,100082,234422,School
100082,100082,234423,School
100082,100082,234424,School
100082,100082,234425,Work
100082,100082,234426,Relative
100082,100082,234427,Work
100082,100082,234428,Relative
100082,100082,234429,Relative
100082,100082,234430,Relative
100082,100082,234431,School
100082,100082,234432,Relative
100082,100082,234433,Relative
100082,100082,234434,Work
100082,100082,234435,Relative
100082,100082,234436,Relative
100082,100082,234437,Work
100082,100082,234438,School
100082,100082,234439,Relative
100082,100082,234440,Relative
100082,100082,234441,School
100082,100082,234442,Work
100082,100082,234443,Work
100082,100082,234444,School
100082,100082,234445,Work
100082,100082,234446,Relative
100082,100082,234447,Relative
100082,100082,234448,Work
100082,100082,234449,School
100083,100083,234450,School
100083,100083,234451,School
100083,100083,234452,Relative
100083,100083,234453,School
100083,100083,234454,Relative
100083,100083,234455,Relative
100083,100083,234456,Work
100083,100083,234457,Work
100083,100083,234458,Work
100083,100083,234459,Work
100083,100083,234460,School
100083,100083,234461,Relative
100083,100083,234462,Work
100083,100083,234463,Relative
100083,100083,234464,Work
100083,100083,234465,Relative
100083,100083,234466,School
100083,100083,234467,Work
100083,100083,234468,Relative
100083,100083,234469,Relative
100083,100083,234470,School
100083,100083,234471,School
100083,100083,234472,Work
100083,100083,234473,Work
100083,100083,234474,Relative
100083,100083,234475,Relative
100083,100083,234476,School
100083,100083,234477,Work
100083,100083,234478,School
100083,100083,234479,School
100083,100083,234480,Relative
100083,100083,234481,School
100083,100083,234482,Work
100083,100083,234483,School
100083,100083,234484,Work
100083,100083,234485,Work
100083,100083,234486,Relative
100083,100083,234487,School
100083,100083,234488,School
100083,100083,234489,School
100083,100083,234490,Work
100083,100083,234491,School
100083,100083,234492,Work
100083,100083,234493,School
100083,100083,234494,Work
100083,100083,234495,Work
100083,100083,234496,Work
100083,100083,234497,Work
100083,100083,234498,Work
100083,100083,234499,Relative
100084,100084,234500,Relative
100084,100084,234501,Relative
100084,100084,234502,Work
100084,100084,234503,Relative
100084,100084,234504,Relative
100084,100084,234505,Relative
100084,100084,234506,School
100084,100084,234507,Work
100084,100084,234508,School
100084,100084,234509,Work
100084,100084,234510,School
100084,100084,234511,School
100084,100084,234512,Work
100084,100084,234513,Relative
100084,100084,234514,Relative
100084,100084,234515,School
100084,100084,234516,Relative
100084,100084,234517,Work
100084,100084,234518,School
100084,100084,234519,Work
100084,100084,234520,Work
100084,100084,234521,Relative
100084,100084,234522,School
100084,100084,234523,Work
100084,100084,234524,School
100084,100084,234525,Relative
100084,100084,234526,School
100084,100084,234527,Work
100084,100084,234528,Work
100084,100084,234529,Relative
100084,100084,234530,School
100084,100084,234531,Relative
100084,100084,234532,Relative
100084,100084,234533,Relative
100084,100084,234534,School
100084,100084,234535,School
100084,100084,234536,School
100084,100084,234537,Work
100084,100084,234538,Relative
100084,100084,234539,School
100084,100084,234540,Work
100084,100084,234541,Work
100084,100084,234542,Work
100084,100084,234543,Relative
100084,100084,234544,School
100084,100084,234545,Relative
100084,100084,234546,Work
100084,100084,234547,School
100084,100084,234548,Relative
100084,100084,234549,Work
100085,100085,234550,Relative
100085,100085,234551,Relative
100085,100085,234552,School
100085,100085,234553,Work
100085,100085,234554,Work
100085,100085,234555,Work
100085,100085,234556,Work
100085,100085,234557,Relative
100085,100085,234558,Work
100085,100085,234559,School
100085,100085,234560,Relative
100085,100085,234561,School
100085,100085,234562,Relative
100085,100085,234563,Relative
100085,100085,234564,Relative
100085,100085,234565,School
100085,100085,234566,Work
100085,100085,234567,School
100085,100085,234568,Relative
100085,100085,234569,Work
100085,100085,234570,Work
100085,100085,234571,Relative
100085,100085,234572,Work
100085,100085,234573,Relative
100085,100085,234574,Relative
100085,100085,234575,School
100085,100085,234576,Work
100085,100085,234577,Relative
100085,100085,234578,School
100085,100085,234579,School
100085,100085,234580,Work
100085,100085,234581,Relative
100085,100085,234582,Work
100085,100085,234583,Relative
100085,100085,234584,School
100085,100085,234585,Relative
100085,100085,234586,School
100085,100085,234587,School
100085,100085,234588,Relative
100085,100085,234589,School
100085,100085,234590,Relative
100085,100085,234591,Relative
100085,100085,234592,Work
100085,100085,234593,School
100085,100085,234594,School
100085,100085,234595,Work
100085,100085,234596,Work
100085,100085,234597,School
100085,100085,234598,Relative
100085,100085,234599,Relative
100086,100086,234600,Relative
100086,100086,234601,School
100086,100086,234602,Relative
100086,100086,234603,Work
100086,100086,234604,School
100086,100086,234605,Work
100086,100086,234606,School
100086,100086,234607,Relative
100086,100086,234608,Work
100086,100086,234609,Work
100086,100086,234610,Work
100086,100086,234611,Relative
100086,100086,234612,Work
100086,100086,234613,Relative
100086,100086,234614,Work
100086,100086,234615,School
100086,100086,234616,Relative
100086,100086,234617,Work
100086,100086,234618,Relative
100086,100086,234619,Relative
100086,100086,234620,School
100086,100086,234621,Relative
100086,100086,234622,School
100086,100086,234623,Relative
100086,100086,234624,Work
100086,100086,234625,Work
100086,100086,234626,Work
100086,100086,234627,School
100086,100086,234628,School
100086,100086,234629,Work
100086,100086,234630,Work
100086,100086,234631,Work
100086,100086,234632,Work
100086,100086,234633,Relative
100086,100086,234634,School
100086,100086,234635,Work
100086,100086,234636,Relative
100086,100086,234637,Work
100086,100086,234638,Relative
100086,100086,234639,Relative
100086,100086,234640,School
100086,100086,234641,Relative
100086,100086,234642,School
100086,100086,234643,Relative
100086,100086,234644,School
100086,100086,234645,Relative
100086,100086,234646,Relative
100086,100086,234647,School
100086,100086,234648,School
100086,100086,234649,Work
100087,100087,234650,School
100087,100087,234651,Work
100087,100087,234652,Work
100087,100087,234653,Work
100087,100087,234654,Work
100087,100087,234655,Relative
100087,100087,234656,Relative
100087,100087,234657,School
100087,100087,234658,School
100087,100087,234659,Relative
100087,100087,234660,Work
100087,100087,234661,Relative
100087,100087,234662,School
100087,100087,234663,Work
100087,100087,234664,Relative
100087,100087,234665,School
100087,100087,234666,Relative
100087,100087,234667,Work
100087,100087,234668,School
100087,100087,234669,Work
100087,100087,234670,Relative
100087,100087,234671,Relative
100087,100087,234672,School
100087,100087,234673,School
100087,100087,234674,Work
100087,100087,234675,School
100087,100087,234676,School
100087,100087,234677,School
100087,100087,234678,Relative
100087,100087,234679,Work
100087,100087,234680,Relative
100087,100087,234681,Relative
100087,100087,234682,Relative
100087,100087,234683,School
100087,100087,234684,Work
100087,100087,234685,School
100087,100087,234686,Relative
100087,100087,234687,Relative
100087,100087,234688,Work
100087,100087,234689,Work
100087,100087,234690,Work
100087,100087,234691,School
100087,100087,234692,School
100087,100087,234693,Relative
100087,100087,234694,Relative
100087,100087,234695,School
100087,100087,234696,School
100087,100087,234697,School
100087,100087,234698,Relative
100087,100087,234699,School
100088,100088,234700,School
100088,100088,234701,Work
100088,100088,234702,Work
100088,100088,234703,School
100088,100088,234704,Relative
100088,100088,234705,Work
100088,100088,234706,Work
100088,100088,234707,Relative
100088,100088,234708,School
100088,100088,234709,Work
100088,100088,234710,Work
100088,100088,234711,Work
100088,100088,234712,Work
100088,100088,234713,Work
100088,100088,234714,School
100088,100088,234715,Work
100088,100088,234716,School
100088,100088,234717,Relative
100088,100088,234718,School
100088,100088,234719,Work
100088,100088,234720,Relative
100088,100088,234721,Work
100088,100088,234722,Work
100088,100088,234723,Work
100088,100088,234724,School
100088,100088,234725,Relative
100088,100088,234726,Work
100088,100088,234727,School
100088,100088,234728,School
100088,100088,234729,School
100088,100088,234730,School
100088,100088,234731,Work
100088,100088,234732,Relative
100088,100088,234733,Work
100088,100088,234734,Work
100088,100088,234735,Relative
100088,100088,234736,Work
100088,100088,234737,School
100088,100088,234738,School
100088,100088,234739,School
100088,100088,234740,Relative
100088,100088,234741,Work
100088,100088,234742,School
100088,100088,234743,Work
100088,100088,234744,School
100088,100088,234745,Work
100088,100088,234746,Work
100088,100088,234747,Work
100088,100088,234748,Work
100088,100088,234749,Relative
100089,100089,234750,Relative
100089,100089,234751,Work
100089,100089,234752,Relative
100089,100089,234753,Relative
100089,100089,234754,Work
100089,100089,234755,Relative
100089,100089,234756,School
100089,100089,234757,Relative
100089,100089,234758,Relative
100089,100089,234759,Relative
100089,100089,234760,Work
100089,100089,234761,School
100089,100089,234762,Work
100089,100089,234763,Relative
100089,100089,234764,Relative
100089,100089,234765,School
100089,100089,234766,Relative
100089,100089,234767,Relative
100089,100089,234768,Relative
100089,100089,234769,Work
100089,100089,234770,Relative
100089,100089,234771,Relative
100089,100089,234772,Relative
100089,100089,234773,Work
100089,100089,234774,Relative
100089,100089,234775,School
100089,100089,234776,Relative
100089,100089,234777,Work
100089,100089,234778,Work
100089,100089,234779,Relative
100089,100089,234780,Work
100089,100089,234781,Work
100089,100089,234782,Relative
100089,100089,234783,Relative
100089,100089,234784,Relative
100089,100089,234785,School
100089,100089,234786,Work
100089,100089,234787,School
100089,100089,234788,School
100089,100089,234789,Relative
100089,100089,234790,Work
100089,100089,234791,School
100089,100089,234792,Relative
100089,100089,234793,School
100089,100089,234794,Work
100089,100089,234795,School
100089,100089,234796,Work
100089,100089,234797,School
100089,100089,234798,School
100089,100089,234799,School
100090,100090,234800,Relative
100090,100090,234801,School
100090,100090,234802,Relative
100090,100090,234803,Relative
100090,100090,234804,Relative
100090,100090,234805,Relative
100090,100090,234806,Relative
100090,100090,234807,Relative
100090,100090,234808,Relative
100090,100090,234809,School
100090,100090,234810,Work
100090,100090,234811,School
100090,100090,234812,School
100090,100090,234813,Relative
100090,100090,234814,School
100090,100090,234815,Work
100090,100090,234816,School
100090,100090,234817,Work
100090,100090,234818,Relative
100090,100090,234819,Relative
100090,100090,234820,Work
100090,100090,234821,Relative
100090,100090,234822,Relative
100090,100090,234823,Work
100090,100090,234824,School
100090,100090,234825,Work
100090,100090,234826,Work
100090,100090,234827,Work
100090,100090,234828,School
100090,100090,234829,Relative
100090,100090,234830,Relative
100090,100090,234831,School
100090,100090,234832,School
100090,100090,234833,School
100090,100090,234834,Work
100090,100090,234835,Relative
100090,100090,234836,Relative
100090,100090,234837,School
100090,100090,234838,School
100090,100090,234839,Work
100090,100090,234840,Relative
100090,100090,234841,School
100090,100090,234842,Work
100090,100090,234843,Work
100090,100090,234844,School
100090,100090,234845,Relative
100090,100090,234846,School
100090,100090,234847,Relative
100090,100090,234848,School
100090,100090,234849,Relative
100091,100091,234850,Relative
100091,100091,234851,School
100091,100091,234852,Work
100091,100091,234853,Work
100091,100091,234854,Work
100091,100091,234855,Work
100091,100091,234856,School
100091,100091,234857,School
100091,100091,234858,Work
100091,100091,234859,Work
100091,100091,234860,Relative
100091,100091,234861,Work
100091,100091,234862,Work
100091,100091,234863,Work
100091,100091,234864,Work
100091,100091,234865,Relative
100091,100091,234866,Relative
100091,100091,234867,School
100091,100091,234868,Work
100091,100091,234869,Work
100091,100091,234870,School
100091,100091,234871,School
100091,100091,234872,Work
100091,100091,234873,Relative
100091,100091,234874,School
100091,100091,234875,Work
100091,100091,234876,Relative
100091,100091,234877,Work
100091,100091,234878,Relative
100091,100091,234879,Relative
100091,100091,234880,Work
100091,100091,234881,Work
100091,100091,234882,School
100091,100091,234883,Work
100091,100091,234884,School
100091,100091,234885,School
100091,100091,234886,Work
100091,100091,234887,School
100091,100091,234888,School
100091,100091,234889,Work
100091,100091,234890,School
100091,100091,234891,Relative
100091,100091,234892,School
100091,100091,234893,Relative
100091,100091,234894,Work
100091,100091,234895,Relative
100091,100091,234896,Relative
100091,100091,234897,Relative
100091,100091,234898,Work
100091,100091,234899,School
100092,100092,234900,Relative
100092,100092,234901,Relative
100092,100092,234902,School
100092,100092,234903,School
100092,100092,234904,Work
100092,100092,234905,School
100092,100092,234906,Relative
100092,100092,234907,Work
100092,100092,234908,School
100092,100092,234909,Relative
100092,100092,234910,Work
100092,100092,234911,Work
100092,100092,234912,Work
100092,100092,234913,Relative
100092,100092,234914,Work
100092,100092,234915,Relative
100092,100092,234916,Work
100092,100092,234917,School
100092,100092,234918,Relative
100092,100092,234919,School
100092,100092,234920,Relative
100092,100092,234921,Relative
100092,100092,234922,School
100092,100092,234923,Relative
100092,100092,234924,School
100092,100092,234925,Work
100092,100092,234926,School
100092,100092,234927,Relative
100092,100092,234928,School
100092,100092,234929,Relative
100092,100092,234930,School
100092,100092,234931,Relative
100092,100092,234932,Work
100092,100092,234933,School
100092,100092,234934,Work
100092,100092,234935,School
100092,100092,234936,Relative
100092,100092,234937,Relative
100092,100092,234938,Work
100092,100092,234939,Work
100092,100092,234940,Relative
100092,100092,234941,School
100092,100092,234942,School
100092,100092,234943,Work
100092,100092,234944,Work
100092,100092,234945,Work
100092,100092,234946,Work
100092,100092,234947,Relative
100092,100092,234948,Work
100092,100092,234949,Work
100093,100093,234950,School
100093,100093,234951,Work
100093,100093,234952,School
100093,100093,234953,School
100093,100093,234954,Relative
100093,100093,234955,Relative
100093,100093,234956,Work
100093,100093,234957,School
100093,100093,234958,School
100093,100093,234959,School
100093,100093,234960,Relative
100093,100093,234961,Relative
100093,100093,234962,School
100093,100093,234963,School
100093,100093,234964,School
100093,100093,234965,Work
100093,100093,234966,Relative
100093,100093,234967,Work
100093,100093,234968,Relative
100093,100093,234969,Relative
100093,100093,234970,Relative
100093,100093,234971,Work
100093,100093,234972,Relative
100093,100093,234973,School
100093,100093,234974,Relative
100093,100093,234975,Relative
100093,100093,234976,Relative
100093,100093,234977,Relative
100093,100093,234978,Work
100093,100093,234979,School
100093,100093,234980,Relative
100093,100093,234981,Work
100093,100093,234982,Work
100093,100093,234983,Work
100093,100093,234984,School
100093,100093,234985,Work
100093,100093,234986,School
100093,100093,234987,Work
100093,100093,234988,School
100093,100093,234989,Relative
100093,100093,234990,School
100093,100093,234991,School
100093,100093,234992,Work
100093,100093,234993,Relative
100093,100093,234994,School
100093,100093,234995,School
100093,100093,234996,Relative
100093,100093,234997,Work
100093,100093,234998,Work
100093,100093,234999,Work
100094,100094,235000,School
100094,100094,235001,Work
100094,100094,235002,Work
100094,100094,235003,Work
100094,100094,235004,Relative
100094,100094,235005,School
100094,100094,235006,Relative
100094,100094,235007,Relative
100094,100094,235008,Work
100094,100094,235009,School
100094,100094,235010,Work
100094,100094,235011,School
100094,100094,235012,School
100094,100094,235013,Work
100094,100094,235014,School
100094,100094,235015,School
100094,100094,235016,Work
100094,100094,235017,School
100094,100094,235018,Relative
100094,100094,235019,School
100094,100094,235020,Relative
100094,100094,235021,Relative
100094,100094,235022,Relative
100094,100094,235023,Work
100094,100094,235024,Relative
100094,100094,235025,Relative
100094,100094,235026,Work
100094,100094,235027,Relative
100094,100094,235028,Work
100094,100094,235029,Work
100094,100094,235030,Relative
100094,100094,235031,School
100094,100094,235032,Work
100094,100094,235033,Relative
100094,100094,235034,Relative
100094,100094,235035,Work
100094,100094,235036,School
100094,100094,235037,School
100094,100094,235038,School
100094,100094,235039,Relative
100094,100094,235040,Work
100094,100094,235041,Relative
100094,100094,235042,School
100094,100094,235043,Relative
100094,100094,235044,School
100094,100094,235045,School
100094,100094,235046,School
100094,100094,235047,Relative
100094,100094,235048,School
100094,100094,235049,Relative
100095,100095,235050,Work
100095,100095,235051,School
100095,100095,235052,Work
100095,100095,235053,School
100095,100095,235054,Work
100095,100095,235055,Relative
100095,100095,235056,School
100095,100095,235057,Work
100095,100095,235058,Relative
100095,100095,235059,Relative
100095,100095,235060,School
100095,100095,235061,School
100095,100095,235062,Work
100095,100095,235063,Relative
100095,100095,235064,Work
100095,100095,235065,School
100095,100095,235066,Work
100095,100095,235067,School
100095,100095,235068,School
100095,100095,235069,Work
100095,100095,235070,Work
100095,100095,235071,Work
100095,100095,235072,Work
100095,100095,235073,Work
100095,100095,235074,Relative
100095,100095,235075,School
100095,100095,235076,Work
100095,100095,235077,School
100095,100095,235078,School
100095,100095,235079,School
100095,100095,235080,School
100095,100095,235081,Work
100095,100095,235082,Work
100095,100095,235083,Relative
100095,100095,235084,School
100095,100095,235085,Work
100095,100095,235086,Work
100095,100095,235087,Relative
100095,100095,235088,Relative
100095,100095,235089,Relative
100095,100095,235090,Work
100095,100095,235091,Relative
100095,100095,235092,School
100095,100095,235093,School
100095,100095,235094,Work
100095,100095,235095,Relative
100095,100095,235096,School
100095,100095,235097,Relative
100095,100095,235098,School
100095,100095,235099,School
100096,100096,235100,Relative
100096,100096,235101,Work
100096,100096,235102,Relative
100096,100096,235103,Work
100096,100096,235104,Relative
100096,100096,235105,Work
100096,100096,235106,Work
100096,100096,235107,Relative
100096,100096,235108,Relative
100096,100096,235109,Work
