ce_id,u_id,p_id
45467,185580,185580
45468,346789,346789
45469,191272,191272
45470,522419,522419
45471,383442,383442
45472,250477,250477
45473,131355,131355
45474,162362,162362
45475,325457,325457
45476,101105,101105
45477,297986,297986
45478,427947,427947
45479,152335,152335
45480,496260,496260
45481,213584,213584
45482,358136,358136
45483,114815,114815
45484,184595,184595
45485,237652,237652
45486,216189,216189
45487,566220,566220
45488,221416,221416
45489,157480,157480
45490,380259,380259
45491,533439,533439
45492,232115,232115
45493,118400,118400
45494,281403,281403
45495,595673,595673
45496,156756,156756
45497,455270,455270
45498,515899,515899
45499,136412,136412
45500,304679,304679
45501,583512,583512
45502,300758,300758
45503,244469,244469
45504,163824,163824
45505,295268,295268
45506,262436,262436
45507,401171,401171
45508,454391,454391
45509,261583,261583
45510,495230,495230
45511,209180,209180
45512,269096,269096
45513,595117,595117
45514,124273,124273
45515,179688,179688
45516,224321,224321
45517,307643,307643
45518,490411,490411
45519,451141,451141
45520,539647,539647
45521,104405,104405
45522,429283,429283
45523,282582,282582
45524,521173,521173
45525,490057,490057
45526,205441,205441
45527,412967,412967
45528,167953,167953
45529,498153,498153
45530,476888,476888
45531,525190,525190
45532,358607,358607
45533,268703,268703
45534,204078,204078
45535,249668,249668
45536,392106,392106
45537,514013,514013
45538,162979,162979
45539,173168,173168
45540,283618,283618
45541,414184,414184
45542,431294,431294
45543,285269,285269
45544,303439,303439
45545,556332,556332
45546,448989,448989
45547,358361,358361
45548,574076,574076
45549,521526,521526
45550,436269,436269
45551,154341,154341
45552,164818,164818
45553,500563,500563
45554,385658,385658
45555,511420,511420
45556,406067,406067
45557,522729,522729
45558,525659,525659
45559,391645,391645
45560,430498,430498
45561,386507,386507
45562,466461,466461
45563,124005,124005
45564,261737,261737
45565,589879,589879
45566,205142,205142
45567,307121,307121
45568,579994,579994
45569,137224,137224
45570,361025,361025
45571,197943,197943
45572,474889,474889
45573,348867,348867
45574,494495,494495
45575,496798,496798
45576,145370,145370
45577,186916,186916
45578,330173,330173
45579,539383,539383
45580,582032,582032
45581,587754,587754
45582,342426,342426
45583,444893,444893
45584,151565,151565
45585,221100,221100
45586,464100,464100
45587,478907,478907
45588,263034,263034
45589,361791,361791
45590,336480,336480
45591,123544,123544
45592,493153,493153
45593,282570,282570
45594,272740,272740
45595,196180,196180
45596,434650,434650
45597,218828,218828
45598,598290,598290
45599,269919,269919
45600,378625,378625
45601,592357,592357
45602,428277,428277
45603,496259,496259
45604,360808,360808
45605,101622,101622
45606,436532,436532
45607,353033,353033
45608,580256,580256
45609,238069,238069
45610,574820,574820
45611,493662,493662
45612,374908,374908
45613,387440,387440
45614,159035,159035
45615,406483,406483
45616,297755,297755
45617,454234,454234
45618,127644,127644
45619,172968,172968
45620,405546,405546
45621,252725,252725
45622,390610,390610
45623,400999,400999
45624,470380,470380
45625,526535,526535
45626,415908,415908
45627,521537,521537
45628,268255,268255
45629,437539,437539
45630,505318,505318
45631,438382,438382
45632,129051,129051
45633,496346,496346
45634,466331,466331
45635,272415,272415
45636,533439,533439
45637,535661,535661
45638,594040,594040
45639,441349,441349
45640,370075,370075
45641,548155,548155
45642,220914,220914
45643,487168,487168
45644,541993,541993
45645,164988,164988
45646,125451,125451
45647,438248,438248
45648,248751,248751
45649,293548,293548
45650,480647,480647
45651,415334,415334
45652,175193,175193
45653,268931,268931
45654,256042,256042
45655,489676,489676
45656,535337,535337
45657,527048,527048
45658,210249,210249
45659,561009,561009
45660,267570,267570
45661,523957,523957
45662,173388,173388
45663,186234,186234
45664,398512,398512
45665,538437,538437
45666,318073,318073
45667,553585,553585
45668,203816,203816
45669,560783,560783
45670,374641,374641
45671,147582,147582
45672,354726,354726
45673,128171,128171
45674,221093,221093
45675,367427,367427
45676,446044,446044
45677,150969,150969
45678,230683,230683
45679,119375,119375
45680,435407,435407
45681,331643,331643
45682,198798,198798
45683,351279,351279
45684,279145,279145
45685,206965,206965
45686,496692,496692
45687,150546,150546
45688,395599,395599
45689,132221,132221
45690,324104,324104
45691,593726,593726
45692,111359,111359
45693,543594,543594
45694,526028,526028
45695,214942,214942
45696,247722,247722
45697,436314,436314
45698,560854,560854
45699,110933,110933
45700,493499,493499
45701,586294,586294
45702,131860,131860
45703,132607,132607
45704,172366,172366
45705,177720,177720
45706,380241,380241
45707,286227,286227
45708,484422,484422
45709,163490,163490
45710,452655,452655
45711,394344,394344
45712,324442,324442
45713,447974,447974
45714,594809,594809
45715,566781,566781
45716,136508,136508
45717,381854,381854
45718,346261,346261
45719,531073,531073
45720,554346,554346
45721,168061,168061
45722,309615,309615
45723,359488,359488
45724,125584,125584
45725,441087,441087
45726,510328,510328
45727,290043,290043
45728,320290,320290
45729,580586,580586
45730,437865,437865
45731,348934,348934
45732,461720,461720
45733,207879,207879
45734,261137,261137
45735,439420,439420
45736,280694,280694
45737,529385,529385
45738,452209,452209
45739,198718,198718
45740,373683,373683
45741,273537,273537
45742,451075,451075
45743,439303,439303
45744,443227,443227
45745,454835,454835
45746,331752,331752
45747,153197,153197
45748,300399,300399
45749,104224,104224
45750,296519,296519
45751,480433,480433
45752,126354,126354
45753,152903,152903
45754,237527,237527
45755,294383,294383
45756,514105,514105
45757,525146,525146
45758,350781,350781
45759,148879,148879
45760,245540,245540
45761,592552,592552
45762,319334,319334
45763,100730,100730
45764,346014,346014
45765,209486,209486
45766,116812,116812
45767,575735,575735
45768,217145,217145
45769,569817,569817
45770,268945,268945
45771,494523,494523
45772,316011,316011
45773,210077,210077
45774,415897,415897
45775,358358,358358
45776,362894,362894
45777,534801,534801
45778,466635,466635
45779,200308,200308
45780,205774,205774
45781,108901,108901
45782,242067,242067
45783,198069,198069
45784,530133,530133
45785,288564,288564
45786,406616,406616
45787,183236,183236
45788,530248,530248
45789,575592,575592
45790,552631,552631
45791,281069,281069
45792,197368,197368
45793,508197,508197
45794,556371,556371
45795,391972,391972
45796,245973,245973
45797,453111,453111
45798,437872,437872
45799,337809,337809
45800,544242,544242
45801,509362,509362
45802,561390,561390
45803,460717,460717
45804,422228,422228
45805,113554,113554
45806,391871,391871
45807,391916,391916
45808,204752,204752
45809,227179,227179
45810,296858,296858
45811,332344,332344
45812,558876,558876
45813,442913,442913
45814,135815,135815
45815,155295,155295
45816,222581,222581
45817,355627,355627
45818,424564,424564
45819,535224,535224
45820,576574,576574
45821,193496,193496
45822,369859,369859
45823,497159,497159
45824,237373,237373
45825,295885,295885
45826,524607,524607
45827,293719,293719
45828,598768,598768
45829,523842,523842
45830,295155,295155
45831,121102,121102
45832,161441,161441
45833,578419,578419
45834,211378,211378
45835,133356,133356
45836,173108,173108
45837,410189,410189
45838,372554,372554
45839,202410,202410
45840,448912,448912
45841,386182,386182
45842,405165,405165
45843,386458,386458
45844,490447,490447
45845,419413,419413
45846,118774,118774
45847,553388,553388
45848,140250,140250
45849,379483,379483
45850,417255,417255
45851,141450,141450
45852,188784,188784
45853,473198,473198
45854,342750,342750
45855,295980,295980
45856,589961,589961
45857,260289,260289
45858,110476,110476
45859,135492,135492
45860,368535,368535
45861,163177,163177
45862,480988,480988
45863,446968,446968
45864,419052,419052
45865,391286,391286
45866,377360,377360
45867,237709,237709
45868,335866,335866
45869,593856,593856
45870,458258,458258
45871,418273,418273
45872,371258,371258
45873,444186,444186
45874,134056,134056
45875,197563,197563
45876,403793,403793
45877,457440,457440
45878,215265,215265
45879,233265,233265
45880,139501,139501
45881,482242,482242
45882,258307,258307
45883,553483,553483
45884,260866,260866
45885,169104,169104
45886,533879,533879
45887,154751,154751
45888,166076,166076
45889,489666,489666
45890,530405,530405
45891,154022,154022
45892,135774,135774
45893,367940,367940
45894,497655,497655
45895,141679,141679
45896,445876,445876
45897,269961,269961
45898,114045,114045
45899,590876,590876
45900,133668,133668
45901,438908,438908
45902,436985,436985
45903,309583,309583
45904,348429,348429
45905,367474,367474
45906,101479,101479
45907,219850,219850
45908,107600,107600
45909,133623,133623
45910,271513,271513
45911,273771,273771
45912,540345,540345
45913,445819,445819
45914,403749,403749
45915,273184,273184
45916,380308,380308
45917,514829,514829
45918,456789,456789
45919,273437,273437
45920,463851,463851
45921,519731,519731
45922,373057,373057
45923,212408,212408
45924,577187,577187
45925,392871,392871
45926,447892,447892
45927,104360,104360
45928,432254,432254
45929,281827,281827
45930,509490,509490
45931,578867,578867
45932,259781,259781
45933,170364,170364
45934,400191,400191
45935,250694,250694
45936,375296,375296
45937,352652,352652
45938,118609,118609
45939,538780,538780
45940,143347,143347
45941,296826,296826
45942,317460,317460
45943,219485,219485
45944,376442,376442
45945,312687,312687
45946,195246,195246
45947,396300,396300
45948,183973,183973
45949,495318,495318
45950,584420,584420
45951,308817,308817
45952,542311,542311
45953,258112,258112
45954,475458,475458
45955,426629,426629
45956,540530,540530
45957,433425,433425
45958,431995,431995
45959,326136,326136
45960,419553,419553
45961,171215,171215
45962,489790,489790
45963,109593,109593
45964,302223,302223
45965,424789,424789
45966,239034,239034
45967,465262,465262
45968,146257,146257
45969,368828,368828
45970,449010,449010
45971,433588,433588
45972,429499,429499
45973,523241,523241
45974,141893,141893
45975,479627,479627
45976,575324,575324
45977,428788,428788
45978,159016,159016
45979,110009,110009
45980,492517,492517
45981,347578,347578
45982,136288,136288
45983,212389,212389
45984,160512,160512
45985,252122,252122
45986,464855,464855
45987,186230,186230
45988,388327,388327
45989,534834,534834
45990,342074,342074
45991,253802,253802
45992,574915,574915
45993,493009,493009
45994,421126,421126
45995,114179,114179
45996,354295,354295
45997,260189,260189
45998,152884,152884
45999,545006,545006
46000,271503,271503
46001,369630,369630
46002,431352,431352
46003,157476,157476
46004,168952,168952
46005,322677,322677
46006,154681,154681
46007,541216,541216
46008,263170,263170
46009,440210,440210
46010,435990,435990
46011,287440,287440
46012,182037,182037
46013,596653,596653
46014,274220,274220
46015,205228,205228
46016,267780,267780
46017,586093,586093
46018,243408,243408
46019,157687,157687
46020,336173,336173
46021,474736,474736
46022,322551,322551
46023,504724,504724
46024,503246,503246
46025,534408,534408
46026,334708,334708
46027,298469,298469
46028,392484,392484
46029,224118,224118
46030,358637,358637
46031,108908,108908
46032,274156,274156
46033,214342,214342
46034,319701,319701
46035,500407,500407
46036,508192,508192
46037,112094,112094
46038,190331,190331
46039,216931,216931
46040,516249,516249
46041,217941,217941
46042,418740,418740
46043,363395,363395
46044,433570,433570
46045,449072,449072
46046,248447,248447
46047,180467,180467
46048,303470,303470
46049,187969,187969
46050,348555,348555
46051,279913,279913
46052,232468,232468
46053,463230,463230
46054,551558,551558
46055,193512,193512
46056,537000,537000
46057,122868,122868
46058,459524,459524
46059,108178,108178
46060,380654,380654
46061,469842,469842
46062,373000,373000
46063,147917,147917
46064,202548,202548
46065,204332,204332
46066,257476,257476
46067,121600,121600
46068,401666,401666
46069,218983,218983
46070,140570,140570
46071,307449,307449
46072,599241,599241
46073,596481,596481
46074,205406,205406
46075,437763,437763
46076,490834,490834
46077,337609,337609
46078,215699,215699
46079,387704,387704
46080,483938,483938
46081,361208,361208
46082,432026,432026
46083,535321,535321
46084,401029,401029
46085,546216,546216
46086,308651,308651
46087,304775,304775
46088,371507,371507
46089,570193,570193
46090,497818,497818
46091,226051,226051
46092,285948,285948
46093,103755,103755
46094,507033,507033
46095,158107,158107
46096,168843,168843
46097,403445,403445
46098,424588,424588
46099,511400,511400
46100,452781,452781
46101,225112,225112
46102,129230,129230
46103,571286,571286
46104,236124,236124
46105,531469,531469
46106,217760,217760
46107,137423,137423
46108,265808,265808
46109,408390,408390
46110,205545,205545
46111,127558,127558
46112,333803,333803
46113,475031,475031
46114,324282,324282
46115,495723,495723
46116,297487,297487
46117,310080,310080
46118,237005,237005
46119,111333,111333
46120,190302,190302
46121,584560,584560
46122,215376,215376
46123,318211,318211
46124,197565,197565
46125,542401,542401
46126,179941,179941
46127,286315,286315
46128,350767,350767
46129,144538,144538
46130,100578,100578
46131,117259,117259
46132,261330,261330
46133,563691,563691
46134,243502,243502
46135,591116,591116
46136,451846,451846
46137,495825,495825
46138,406611,406611
46139,577489,577489
46140,443026,443026
46141,340614,340614
46142,551351,551351
46143,573268,573268
46144,357986,357986
46145,457500,457500
46146,103323,103323
46147,146698,146698
46148,150159,150159
46149,256206,256206
46150,535566,535566
46151,181564,181564
46152,394808,394808
46153,521705,521705
46154,277150,277150
46155,185826,185826
46156,561832,561832
46157,208938,208938
46158,177690,177690
46159,121349,121349
46160,302263,302263
46161,426762,426762
46162,323580,323580
46163,502519,502519
46164,395847,395847
46165,203591,203591
46166,299445,299445
46167,370076,370076
46168,534490,534490
46169,174637,174637
46170,167107,167107
46171,239393,239393
46172,311421,311421
46173,440664,440664
46174,561801,561801
46175,366803,366803
46176,197603,197603
46177,433623,433623
46178,387371,387371
46179,400095,400095
46180,594956,594956
46181,380789,380789
46182,436027,436027
46183,407707,407707
46184,369519,369519
46185,216913,216913
46186,318377,318377
46187,364811,364811
46188,590989,590989
46189,295732,295732
46190,530159,530159
46191,385545,385545
46192,156775,156775
46193,218441,218441
46194,198971,198971
46195,366630,366630
46196,178648,178648
46197,470227,470227
46198,336322,336322
46199,170045,170045
46200,311867,311867
46201,434333,434333
46202,446933,446933
46203,303818,303818
46204,364101,364101
46205,206653,206653
46206,587137,587137
46207,107738,107738
46208,243376,243376
46209,172491,172491
46210,516708,516708
46211,105995,105995
46212,508491,508491
46213,203694,203694
46214,575230,575230
46215,172848,172848
46216,400438,400438
46217,415767,415767
46218,197490,197490
46219,276385,276385
46220,580702,580702
46221,209377,209377
46222,150332,150332
46223,194846,194846
46224,257375,257375
46225,200618,200618
46226,457747,457747
46227,460626,460626
46228,394684,394684
46229,350166,350166
46230,118055,118055
46231,429741,429741
46232,496619,496619
46233,224305,224305
46234,457934,457934
46235,351340,351340
46236,390647,390647
46237,235956,235956
46238,175371,175371
46239,147141,147141
46240,243822,243822
46241,169962,169962
46242,408090,408090
46243,515206,515206
46244,562703,562703
46245,334835,334835
46246,548896,548896
46247,470279,470279
46248,391916,391916
46249,179457,179457
46250,156594,156594
46251,227769,227769
46252,532176,532176
46253,320273,320273
46254,111046,111046
46255,142936,142936
46256,266639,266639
46257,230942,230942
46258,560295,560295
46259,156781,156781
46260,347747,347747
46261,313991,313991
46262,496849,496849
46263,180415,180415
46264,257094,257094
46265,154068,154068
46266,273289,273289
46267,195955,195955
46268,465143,465143
46269,365579,365579
46270,497220,497220
46271,200739,200739
46272,484437,484437
46273,185879,185879
46274,562901,562901
46275,223610,223610
46276,429554,429554
46277,130461,130461
46278,514875,514875
46279,383592,383592
46280,452743,452743
46281,220151,220151
46282,460217,460217
46283,254814,254814
46284,486856,486856
46285,189773,189773
46286,373535,373535
46287,444395,444395
46288,408318,408318
46289,119143,119143
46290,248139,248139
46291,401562,401562
46292,521628,521628
46293,578696,578696
46294,205287,205287
46295,216508,216508
46296,119850,119850
46297,112085,112085
46298,582823,582823
46299,446778,446778
46300,116462,116462
46301,384000,384000
46302,293029,293029
46303,508301,508301
46304,411926,411926
46305,544534,544534
46306,449382,449382
46307,487567,487567
46308,471359,471359
46309,304665,304665
46310,518415,518415
46311,181549,181549
46312,264458,264458
46313,282188,282188
46314,532040,532040
46315,148947,148947
46316,308962,308962
46317,495247,495247
46318,308686,308686
46319,585331,585331
46320,559353,559353
46321,590396,590396
46322,414111,414111
46323,399000,399000
46324,399842,399842
46325,287934,287934
46326,336025,336025
46327,154389,154389
46328,188500,188500
46329,212932,212932
46330,328908,328908
46331,494820,494820
46332,377298,377298
46333,378794,378794
46334,379253,379253
46335,258800,258800
46336,460724,460724
46337,202944,202944
46338,294137,294137
46339,451457,451457
46340,138763,138763
46341,549876,549876
46342,491086,491086
46343,569384,569384
46344,413900,413900
46345,307254,307254
46346,209552,209552
46347,478414,478414
46348,331256,331256
46349,149853,149853
46350,310921,310921
46351,177383,177383
46352,293714,293714
46353,232207,232207
46354,498358,498358
46355,263307,263307
46356,143227,143227
46357,305410,305410
46358,523252,523252
46359,223377,223377
46360,139954,139954
46361,498753,498753
46362,137618,137618
46363,337683,337683
46364,101900,101900
46365,511757,511757
46366,502978,502978
46367,544517,544517
46368,340863,340863
46369,318521,318521
46370,590009,590009
46371,594082,594082
46372,125296,125296
46373,308325,308325
46374,490720,490720
46375,493288,493288
46376,242097,242097
46377,306006,306006
46378,456961,456961
46379,186047,186047
46380,221090,221090
46381,424689,424689
46382,210263,210263
46383,221337,221337
46384,561527,561527
46385,183808,183808
46386,253866,253866
46387,244158,244158
46388,219338,219338
46389,524773,524773
46390,154508,154508
46391,299645,299645
46392,502192,502192
46393,357215,357215
46394,243235,243235
46395,422048,422048
46396,599471,599471
46397,273602,273602
46398,457755,457755
46399,582977,582977
46400,478389,478389
46401,148578,148578
46402,245386,245386
46403,467611,467611
46404,442980,442980
46405,457536,457536
46406,184951,184951
46407,134877,134877
46408,217352,217352
46409,545202,545202
46410,405333,405333
46411,291954,291954
46412,403800,403800
46413,543110,543110
46414,584944,584944
46415,403666,403666
46416,103882,103882
46417,331082,331082
46418,118382,118382
46419,413175,413175
46420,177760,177760
46421,198538,198538
46422,345686,345686
46423,417207,417207
46424,562393,562393
46425,444198,444198
46426,327742,327742
46427,184913,184913
46428,238357,238357
46429,172747,172747
46430,513898,513898
46431,454621,454621
46432,269556,269556
46433,389857,389857
46434,229268,229268
46435,139619,139619
46436,220280,220280
46437,563522,563522
46438,353649,353649
46439,447023,447023
46440,420626,420626
46441,271975,271975
46442,569641,569641
46443,379442,379442
46444,171802,171802
46445,443746,443746
46446,367764,367764
46447,245294,245294
46448,288027,288027
46449,182133,182133
46450,467107,467107
46451,375802,375802
46452,220100,220100
46453,436080,436080
46454,343131,343131
46455,165574,165574
46456,182409,182409
46457,169136,169136
46458,210642,210642
46459,538080,538080
46460,595422,595422
46461,243960,243960
46462,209661,209661
46463,578698,578698
46464,323579,323579
46465,463291,463291
46466,199947,199947
46467,264134,264134
46468,593897,593897
46469,196358,196358
46470,328054,328054
46471,159557,159557
46472,129428,129428
46473,181204,181204
46474,474251,474251
46475,236125,236125
46476,206695,206695
46477,247349,247349
46478,223486,223486
46479,583001,583001
46480,161759,161759
46481,383722,383722
46482,299072,299072
46483,192780,192780
46484,127121,127121
46485,443434,443434
46486,181921,181921
46487,254016,254016
46488,476488,476488
46489,416130,416130
46490,129508,129508
46491,535237,535237
46492,406550,406550
46493,516172,516172
46494,556403,556403
46495,318624,318624
46496,567088,567088
46497,391955,391955
46498,220971,220971
46499,445530,445530
46500,414717,414717
46501,358994,358994
46502,228458,228458
46503,335430,335430
46504,103011,103011
46505,292443,292443
46506,520895,520895
46507,310642,310642
46508,252047,252047
46509,120215,120215
46510,191756,191756
46511,411780,411780
46512,189551,189551
46513,132132,132132
46514,164409,164409
46515,471688,471688
46516,562108,562108
46517,477460,477460
46518,324450,324450
46519,505471,505471
46520,206692,206692
46521,402400,402400
46522,462406,462406
46523,335975,335975
46524,474887,474887
46525,156674,156674
46526,506727,506727
46527,100917,100917
46528,197047,197047
46529,476020,476020
46530,385372,385372
46531,213228,213228
46532,154181,154181
46533,516666,516666
46534,525911,525911
46535,169262,169262
46536,525227,525227
46537,545529,545529
46538,177335,177335
46539,541328,541328
46540,141267,141267
46541,126396,126396
46542,456352,456352
46543,435972,435972
46544,154315,154315
46545,512632,512632
46546,420437,420437
46547,343450,343450
46548,473299,473299
46549,302398,302398
46550,454203,454203
46551,185693,185693
46552,176460,176460
46553,555708,555708
46554,163155,163155
46555,210248,210248
46556,180513,180513
46557,344181,344181
46558,505057,505057
46559,542730,542730
46560,501185,501185
46561,454959,454959
46562,322122,322122
46563,554125,554125
46564,273307,273307
46565,523819,523819
46566,393421,393421
46567,185518,185518
46568,293725,293725
46569,470293,470293
46570,278911,278911
46571,188452,188452
46572,274318,274318
46573,577724,577724
46574,519320,519320
46575,448469,448469
46576,386230,386230
46577,285829,285829
46578,186337,186337
46579,519659,519659
46580,335237,335237
46581,394437,394437
46582,513886,513886
46583,144355,144355
46584,361624,361624
46585,560688,560688
46586,557315,557315
46587,108467,108467
46588,123371,123371
46589,221350,221350
46590,451809,451809
46591,528962,528962
46592,322946,322946
46593,481278,481278
46594,327545,327545
46595,359159,359159
46596,297297,297297
46597,236322,236322
46598,137586,137586
46599,307328,307328
46600,311569,311569
46601,535260,535260
46602,174791,174791
46603,300875,300875
46604,297128,297128
46605,585290,585290
46606,362859,362859
46607,519804,519804
46608,306997,306997
46609,462639,462639
46610,133128,133128
46611,498848,498848
46612,249976,249976
46613,208049,208049
46614,470096,470096
46615,561579,561579
46616,297886,297886
46617,163951,163951
46618,199737,199737
46619,402991,402991
46620,512651,512651
46621,390701,390701
46622,155857,155857
46623,258414,258414
46624,103883,103883
46625,251447,251447
46626,592150,592150
46627,459407,459407
46628,524689,524689
46629,355094,355094
46630,328089,328089
46631,519232,519232
46632,110868,110868
46633,593687,593687
46634,582141,582141
46635,289881,289881
46636,126877,126877
46637,555572,555572
46638,519151,519151
46639,150744,150744
46640,475193,475193
46641,213036,213036
46642,336382,336382
46643,328059,328059
46644,291386,291386
46645,527459,527459
46646,469212,469212
46647,364889,364889
46648,293081,293081
46649,162119,162119
46650,213574,213574
46651,372495,372495
46652,431415,431415
46653,306258,306258
46654,597714,597714
46655,270254,270254
46656,272538,272538
46657,431524,431524
46658,212410,212410
46659,201198,201198
46660,249722,249722
46661,171676,171676
46662,578451,578451
46663,349405,349405
46664,492234,492234
46665,395849,395849
46666,239341,239341
46667,196293,196293
46668,167124,167124
46669,205338,205338
46670,413270,413270
46671,592928,592928
46672,324238,324238
46673,577326,577326
46674,299478,299478
46675,594929,594929
46676,252929,252929
46677,222180,222180
46678,508224,508224
46679,505776,505776
46680,149770,149770
46681,583356,583356
46682,131217,131217
46683,143603,143603
46684,228164,228164
46685,276157,276157
46686,315247,315247
46687,148175,148175
46688,235599,235599
46689,285315,285315
46690,318366,318366
46691,263266,263266
46692,323865,323865
46693,171942,171942
46694,336085,336085
46695,105367,105367
46696,289958,289958
46697,228407,228407
46698,197367,197367
46699,515286,515286
46700,132229,132229
46701,280657,280657
46702,272237,272237
46703,546519,546519
46704,589635,589635
46705,269359,269359
46706,423252,423252
46707,236463,236463
46708,576621,576621
46709,509562,509562
46710,146383,146383
46711,573775,573775
46712,443674,443674
46713,489183,489183
46714,584361,584361
46715,151994,151994
46716,155562,155562
46717,540114,540114
46718,559587,559587
46719,445920,445920
46720,429894,429894
46721,187103,187103
46722,278537,278537
46723,318939,318939
46724,487684,487684
46725,132594,132594
46726,100419,100419
46727,153356,153356
46728,561514,561514
46729,446629,446629
46730,124544,124544
46731,556399,556399
46732,182897,182897
46733,545890,545890
46734,264870,264870
46735,372596,372596
46736,347833,347833
46737,416171,416171
46738,109505,109505
46739,102307,102307
46740,385452,385452
46741,300165,300165
46742,296937,296937
46743,526590,526590
46744,550381,550381
46745,335861,335861
46746,226181,226181
46747,530854,530854
46748,420898,420898
46749,243968,243968
46750,270482,270482
46751,344294,344294
46752,431417,431417
46753,575812,575812
46754,331961,331961
46755,446615,446615
46756,597164,597164
46757,314857,314857
46758,159226,159226
46759,142146,142146
46760,590613,590613
46761,559000,559000
46762,544618,544618
46763,128843,128843
46764,564609,564609
46765,241418,241418
46766,437653,437653
46767,267207,267207
46768,267610,267610
46769,332387,332387
46770,497083,497083
46771,468551,468551
46772,457685,457685
46773,386002,386002
46774,177822,177822
46775,411503,411503
46776,377565,377565
46777,511434,511434
46778,114059,114059
46779,197590,197590
46780,406861,406861
46781,494633,494633
46782,507193,507193
46783,247427,247427
46784,426134,426134
46785,230279,230279
46786,468647,468647
46787,358113,358113
46788,489325,489325
46789,437349,437349
46790,134134,134134
46791,403708,403708
46792,220055,220055
46793,369010,369010
46794,543354,543354
46795,376605,376605
46796,210611,210611
46797,439359,439359
46798,537739,537739
46799,536509,536509
46800,106845,106845
46801,268761,268761
46802,521326,521326
46803,545172,545172
46804,574717,574717
46805,325141,325141
46806,111943,111943
46807,477712,477712
46808,536885,536885
46809,247402,247402
46810,321226,321226
46811,231121,231121
46812,116039,116039
46813,390204,390204
46814,146220,146220
46815,283168,283168
46816,195516,195516
46817,455147,455147
46818,478678,478678
46819,439401,439401
46820,245351,245351
46821,498787,498787
46822,176390,176390
46823,298745,298745
46824,592949,592949
46825,416069,416069
46826,494349,494349
46827,528413,528413
46828,438316,438316
46829,322175,322175
46830,590259,590259
46831,491681,491681
46832,426900,426900
46833,277820,277820
46834,480539,480539
46835,135385,135385
46836,479213,479213
46837,540959,540959
46838,248590,248590
46839,350953,350953
46840,313393,313393
46841,552608,552608
46842,326434,326434
46843,568689,568689
46844,485407,485407
46845,256794,256794
46846,171537,171537
46847,361907,361907
46848,525998,525998
46849,251354,251354
46850,383304,383304
46851,530234,530234
46852,373042,373042
46853,115633,115633
46854,427769,427769
46855,466176,466176
46856,594639,594639
46857,382577,382577
46858,553573,553573
46859,202577,202577
46860,250833,250833
46861,560054,560054
46862,235340,235340
46863,380368,380368
46864,571587,571587
46865,372928,372928
46866,465031,465031
46867,319456,319456
46868,279038,279038
46869,143121,143121
46870,152666,152666
46871,434893,434893
46872,241433,241433
46873,599459,599459
46874,527147,527147
46875,487060,487060
46876,465602,465602
46877,456839,456839
46878,135501,135501
46879,571460,571460
46880,126731,126731
46881,528722,528722
46882,590860,590860
46883,261611,261611
46884,441287,441287
46885,112314,112314
46886,574496,574496
46887,103318,103318
46888,231387,231387
46889,296596,296596
46890,329803,329803
46891,311857,311857
46892,424364,424364
46893,261303,261303
46894,422105,422105
46895,537037,537037
46896,286222,286222
46897,376622,376622
46898,382047,382047
46899,321350,321350
46900,112632,112632
46901,522684,522684
46902,256761,256761
46903,123157,123157
46904,469029,469029
46905,438081,438081
46906,165479,165479
46907,557194,557194
46908,176130,176130
46909,395284,395284
46910,577616,577616
46911,333683,333683
46912,239399,239399
46913,355119,355119
46914,246389,246389
46915,284423,284423
46916,337057,337057
46917,385575,385575
46918,304378,304378
46919,563352,563352
46920,509081,509081
46921,312638,312638
46922,539822,539822
46923,464465,464465
46924,299578,299578
46925,504382,504382
46926,118892,118892
46927,245787,245787
46928,309913,309913
46929,272919,272919
46930,198810,198810
46931,551890,551890
46932,124374,124374
46933,369447,369447
46934,453254,453254
46935,398959,398959
46936,493605,493605
46937,308256,308256
46938,135558,135558
46939,180825,180825
46940,596702,596702
46941,389681,389681
46942,537603,537603
46943,178539,178539
46944,499498,499498
46945,229068,229068
46946,133893,133893
46947,575531,575531
46948,200813,200813
46949,532143,532143
46950,387357,387357
46951,468027,468027
46952,245980,245980
46953,201497,201497
46954,568510,568510
46955,269943,269943
46956,356471,356471
46957,539860,539860
46958,461831,461831
46959,532988,532988
46960,424690,424690
46961,557013,557013
46962,334220,334220
46963,456268,456268
46964,314183,314183
46965,148475,148475
46966,288427,288427
46967,335728,335728
46968,309549,309549
46969,417846,417846
46970,245371,245371
46971,437246,437246
46972,456537,456537
46973,285087,285087
46974,110232,110232
46975,493826,493826
46976,266011,266011
46977,150606,150606
46978,380369,380369
46979,277976,277976
46980,548857,548857
46981,348304,348304
46982,140524,140524
46983,568331,568331
46984,255896,255896
46985,388391,388391
46986,225754,225754
46987,533142,533142
46988,436332,436332
46989,475021,475021
46990,396782,396782
46991,474592,474592
46992,132867,132867
46993,181980,181980
46994,346031,346031
46995,418655,418655
46996,363741,363741
46997,127140,127140
46998,233225,233225
46999,567223,567223
47000,159230,159230
47001,210343,210343
47002,405970,405970
47003,510336,510336
47004,493206,493206
47005,205517,205517
47006,107060,107060
47007,201655,201655
47008,419038,419038
47009,482349,482349
47010,276665,276665
47011,499799,499799
47012,107206,107206
47013,273358,273358
47014,363347,363347
47015,126878,126878
47016,341132,341132
47017,261191,261191
47018,396695,396695
47019,572324,572324
47020,245659,245659
