grp_id,grp_name,num_members
115360,PIU,7396
115361,W,7497
115362,São Paulo,6813
115363,South Island,54
115364,Schleswig-Holstein,5546
115365,IN,4073
115366,SI,8464
115367,San José,8893
115368,Bursa,5933
115369,Leinster,2690
115370,JUN,317
115371,CL,1564
115372,GJ,4571
115373,Gilgit Baltistan,5469
115374,Leinster,8772
115375,QLD,1767
115376,LIM,1416
115377,F,7238
115378,Alberta,6186
115379,Lombardia,3217
115380,Bihar,8399
115381,CM,9648
115382,Gävleborgs län,6491
115383,CAM,346
115384,Gl,2752
115385,L,246
115386,Vienna,5422
115387,NI,6079
115388,Berlin,5835
115389,NA,3862
115390,LAL,8677
115391,Chungnam,1945
115392,Andhra Pradesh,1594
115393,NSW,7651
115394,Kentucky,973
115395,E,2158
115396,Antioquia,4761
115397,North Gyeongsang,8774
115398,ANC,515
115399,Atacama,7928
115400,Ulster,1226
115401,Zl,1641
115402,Wien,4548
115403,PD,3562
115404,O'Higgins,4163
115405,NI,3323
115406,Noord Brabant,6016
115407,Istanbul,6209
115408,Victoria,1783
115409,Wien,5738
115410,Atlántico,9446
115411,Île-de-France,8586
115412,Banffshire,4491
115413,Paraná,2822
115414,Wielkopolskie,4728
115415,O,3778
115416,Los Lagos,3207
115417,RS,3174
115418,BE,2759
115419,Sląskie,5695
115420,Istanbul,9880
115421,V,4311
115422,AG,4430
115423,Zeeland,5070
115424,Ver.,9805
115425,PE,7011
115426,Île-de-France,5954
115427,South Chungcheong,1315
115428,Central Java,9370
115429,NI,7577
115430,Małopolskie,4002
115431,Junín,5133
115432,H,4473
115433,CDMX,4853
115434,Galicia,9999
115435,Västra Götalands län,1532
115436,Gangwon,7460
115437,Podlaskie,7475
115438,KD,7915
115439,Antioquia,8178
115440,Veracruz,135
115441,JB,6196
115442,Antioquia,7557
115443,Denbighshire,6952
115444,Bolívar,9991
115445,Leinster,2079
115446,Madrid,7681
115447,Ulyanovsk Oblast,4577
115448,Berlin,7381
115449,KN,4849
115450,NSW,8005
115451,Antioquia,9622
115452,Van,2379
115453,OR,8898
115454,Novgorod Oblast,9513
115455,AK,1915
115456,Konya,3643
115457,Bursa,6130
115458,JK,8915
115459,Jammu and Kashmir,7095
115460,L,9636
115461,Warmińsko-mazurskie,3500
115462,RM,9591
115463,V,6205
115464,Cusco,6424
115465,GA,6330
115466,HE,6734
115467,NI,4336
115468,Sutherland,701
115469,Mazowieckie,4403
115470,Papua,5718
115471,Lower Austria,5513
115472,Antwerpen,1281
115473,OY,8347
115474,BOY,1431
115475,Norfolk,2062
115476,C,94
115477,Rio Grande do Sul,8292
115478,CUS,1572
115479,Connacht,6542
115480,LIM,5817
115481,Mexico City,2038
115482,MA,8077
115483,NI,6709
115484,Ankara,4630
115485,Bgl.,467
115486,New South Wales,6033
115487,Mexico City,8928
115488,AB,9849
115489,Luik,2463
115490,Guanajuato,2213
115491,Istanbul,349
115492,Antioquia,3003
115493,QLD,4459
115494,Texas,426
115495,Zeeland,34
115496,PB,6086
115497,Cardiganshire,1710
115498,Tarapacá,8009
115499,Piura,711
115500,Arequipa,4051
115501,ORL,5782
115502,L,4995
115503,NSW,7234
115504,NI,9776
115505,New Brunswick,656
115506,BE,4249
115507,HH,4022
115508,RM,5649
115509,Gyeonggi,257
115510,SI,40
115511,La Libertad,6794
115512,Burgenland,1352
115513,Lombardia,6767
115514,PU,5112
115515,Upper Austria,6059
115516,Île-de-France,8241
115517,LA,7963
115518,Ontario,460
115519,Oyo,220
115520,BA,7376
115521,V,5675
115522,Chungbuk,6940
115523,E,5289
115524,Metropolitana de Santiago,1731
115525,Berlin,6397
115526,Jönköpings län,5788
115527,North Island,161
115528,Dolnośląskie,4635
115529,Cajamarca,9853
115530,North Island,5284
115531,AZ,1910
115532,Punjab,9500
115533,Chis.,4533
115534,Bauchi,1670
115535,N.,3382
115536,Mexico City,1581
115537,Aquitaine,1532
115538,Wien,5139
115539,CE,2101
115540,Berlin,6805
115541,Vlaams-Brabant,6846
115542,CL,1435
115543,Basilicata,8606
115544,North Jeolla,1707
115545,ON,4685
115546,Zl,2993
115547,PIU,9044
115548,YAR,4014
115549,Gyeonggi,5550
115550,South Sulawesi,954
115551,SI,209
115552,Yucatán,8987
115553,North Island,6503
115554,Paraná,9940
115555,LO,6212
115556,North Island,9178
115557,Piura,4272
115558,KY,2706
115559,Wien,8821
115560,NSW,4254
115561,MA,4329
115562,N.,7260
115563,Queensland,9165
115564,PIE,3155
115565,KI,1609
115566,Sakhalin Oblast,1822
115567,Bolívar,4554
115568,Aquitaine,6312
115569,Wien,8314
115570,San José,8209
115571,JB,5982
115572,KPK,8152
115573,Mazowieckie,343
115574,Västra Götalands län,6249
115575,SJ,4265
115576,West Java,9923
115577,TN,1294
115578,MA,3512
115579,Sindh,8051
115580,Punjab,7885
115581,Madhya Pradesh,7690
115582,Piemonte,9189
115583,LU,4316
115584,GB,1546
115585,N.,9423
115586,Heredia,1112
115587,Connacht,9081
115588,Gyeonggi,4341
115589,Cajamarca,9902
115590,CH,6917
115591,Punjab,2321
115592,Provence-Alpes-Côte d'Azur,8590
115593,West Java,4888
115594,Zeeland,2726
115595,CA,7629
115596,BE,7019
115597,Antioquia,7744
115598,Noord Holland,5284
115599,Gelderland,1517
115600,ML,8105
115601,Catalunya,9366
115602,SI,4135
115603,North Island,2409
115604,O,1403
115605,H,8112
115606,Dolnośląskie,1690
115607,ANT,7360
115608,British Columbia,6895
115609,IL,9169
115610,Zuid Holland,750
115611,Paraná,9254
115612,Adana,1255
115613,PU,5057
115614,VIC,9473
115615,Bursa,9498
115616,Wien,5261
115617,North Island,4783
115618,West Bengal,6887
115619,AN,1848
115620,Ulster,5212
115621,KPK,1825
115622,Mexico City,6369
115623,Irkutsk Oblast,2788
115624,Sindh,3013
115625,Vologda Oblast,6846
115626,Ankara,1419
115627,Antioquia,1793
115628,Ceuta,2264
115629,WA,348
115630,Ver.,6290
115631,SJ,1881
115632,Kujawsko-pomorskie,8682
115633,Wien,4865
115634,Tambov Oblast,6572
115635,Maharastra,3272
115636,Guerrero,214
115637,Chungnam,7088
115638,Emilia-Romagna,265
115639,BR,2000
115640,Punjab,651
115641,Henegouwen,7570
115642,Atacama,6730
115643,Wielkopolskie,8175
115644,Jönköpings län,9711
115645,IN,987
115646,Noord Brabant,6820
115647,West-Vlaanderen,8962
115648,Michoacán,6041
115649,SO,8616
115650,Gyeonggi,5217
115651,Emilia-Romagna,268
115652,O,9973
115653,AN,9788
115654,Punjab,1972
115655,ERM,7376
115656,HH,6789
115657,NW,3159
115658,BE,9634
115659,Gilgit Baltistan,3377
115660,Metropolitana de Santiago,2005
115661,British Columbia,1775
115662,West-Vlaanderen,6552
115663,Metropolitana de Santiago,6393
115664,Jönköpings län,2013
115665,AN,8668
115666,QC,1121
115667,KC,4940
115668,U,8394
115669,NI,4707
115670,N.,3170
115671,Paraíba,9718
115672,SP,7086
115673,F,1168
115674,Paraíba,6069
115675,OMS,4216
115676,Cheshire,8632
115677,North Island,381
115678,PU,2653
115679,Vienna,5084
115680,SIC,3756
115681,GA,9569
115682,ATL,3083
115683,Jeonbuk,1436
115684,Wien,5593
115685,Wien,6936
115686,Arizona,5341
115687,Tabasco,965
115688,Gyeongnam,6466
115689,NSW,713
115690,NW,1971
115691,Limousin,3189
115692,BO,2259
115693,Friesland,8778
115694,VB,1205
115695,Ceará,7820
115696,PIU,8390
115697,CUS,881
115698,PIU,2707
115699,La Rioja,9304
115700,Rio de Janeiro,6677
115701,Kujawsko-pomorskie,7478
115702,BAS,7277
115703,KPK,7978
115704,Aragón,4547
115705,Gyeonggi,4520
115706,łódzkie,6287
115707,Castilla - La Mancha,5908
115708,Zl,3048
115709,KLU,3092
115710,Noord Brabant,403
115711,Gaziantep,517
115712,CO,2448
115713,CAJ,4693
115714,ARE,2343
115715,Carinthia,5629
115716,KS,5460
115717,Gangwon,7594
115718,C,7549
115719,Veracruz,7106
115720,WA,7417
115721,North Island,4199
115722,Gro.,2522
115723,British Columbia,1432
115724,KO,8453
115725,Balıkesir,3629
115726,Zeeland,6411
115727,Puebla,1869
115728,Utrecht,7715
115729,OV,619
115730,U,3324
115731,Antioquia,6350
115732,RM,2958
115733,Riau,4004
115734,AN,67
115735,East Java,2794
115736,Stockholms län,4770
115737,Michoacán,1658
115738,Gujarat,3845
115739,CAJ,3897
115740,Antioquia,9946
115741,HE,8701
115742,SJ,6285
115743,Balıkesir,6668
115744,Paraíba,5706
115745,Coquimbo,216
115746,MO,9223
115747,Fr,7558
115748,Campania,2480
115749,North Island,1366
115750,Centre,5505
115751,Haryana,179
115752,BL,5677
115753,Washington,7295
115754,SI,6861
115755,LA,8551
115756,AK,8377
115757,Alajuela,1409
115758,VI,8979
115759,Vienna,135
115760,East Kalimantan,6514
115761,Uttar Pradesh,6781
115762,Texas,8917
115763,Istanbul,1715
115764,Baja California,2189
115765,Centre,6183
115766,Ceará,2306
115767,Chungbuk,9718
115768,Haute-Normandie,4966
115769,NI,6983
115770,Andalucía,7602
115771,Bremen,9398
115772,GL,5319
115773,Leinster,7206
115774,L.,4865
115775,BOL,4373
115776,Zachodniopomorskie,5589
115777,Małopolskie,8895
115778,CO,3496
115779,Khyber Pakhtoonkhwa,2571
115780,LAL,4078
115781,Jönköpings län,7523
115782,Hessen,9908
115783,LAZ,440
115784,İzmir,1785
115785,Ver.,4107
115786,SAR,1214
115787,Chis.,1390
115788,Dalarnas län,2842
115789,CT,5417
115790,Westmorland,8623
115791,Ontario,4445
115792,V,6441
115793,Gyeonggi,3115
115794,ATL,4811
115795,South Island,6613
115796,Stockholms län,7042
115797,SJ,2448
115798,Michoacán,9551
115799,Central Java,9101
115800,DE,3266
115801,LAL,2415
115802,Oyo,2819
115803,RS,7731
115804,SC,4546
115805,WY,1727
115806,Namen,5841
115807,Alajuela,1707
115808,Alajuela,3163
115809,SU,7664
115810,Stockholms län,7795
115811,Heredia,2513
115812,SL,307
115813,Piura,6961
115814,NI,855
115815,Gilgit Baltistan,4150
115816,Gilgit Baltistan,3060
115817,MA,482
115818,Antioquia,670
115819,JI,8386
115820,Lubelskie,8299
115821,Leningrad Oblast,9280
115822,Quebec,7947
115823,PIU,7408
115824,La Libertad,3258
115825,Ulster,4560
115826,Vienna,4245
115827,LAG,5933
115828,LU,7109
115829,Vienna,8165
115830,AQ,8132
115831,Tamil Nadu,9985
115832,F,1213
115833,Khyber Pakhtoonkhwa,5546
115834,Bahia,2129
115835,CA,6015
115836,Bolívar,6055
115837,Tula Oblast,7246
115838,Ulster,1196
115839,Waals-Brabant,1210
115840,Ulster,3036
115841,Anambra,1005
115842,Metropolitana de Santiago,1448
115843,Alajuela,7984
115844,Henegouwen,159
115845,New South Wales,5899
115846,Hatay,3515
115847,OR,1909
115848,KO,793
115849,New South Wales,3268
115850,Wien,1761
115851,Antalya,9120
115852,Kerala,3718
115853,LOR,286
115854,Ontario,1888
115855,NO,3301
115856,Hampshire,1280
115857,CV,8145
115858,Arica y Parinacota,8161
115859,Lambayeque,3173
115860,Atlántico,6162
115861,Alajuela,1507
115862,Mazowieckie,215
115863,UP,8713
115864,Jalisco,3676
115865,UP,2262
115866,MG,9716
115867,LIG,9245
115868,Paraná,8193
115869,KT,219
115870,Gyeonggi,5752
115871,PUG,3521
115872,North Island,5815
115873,Atlántico,4383
115874,North Island,4942
115875,Lazio,7524
115876,Istanbul,7264
115877,LOM,7408
115878,AB,1524
115879,OS,3794
115880,South Gyeongsang,826
115881,NSW,7119
115882,LOM,1432
115883,Gyeonggi,1730
115884,Metropolitana de Santiago,953
115885,UP,4617
115886,Franche-Comté,9028
115887,North Sumatra,596
115888,South Island,8966
115889,Zl,4716
115890,Istanbul,7743
115891,Picardie,4781
115892,Tennessee,2959
115893,Hamburg,1177
115894,CV,11
115895,MD,9172
115896,NI,3068
115897,UT,5304
115898,RS,2013
115899,Berlin,7535
115900,Diyarbakır,2044
115901,Sląskie,8453
115902,South Jeolla,2943
115903,Mexico City,2411
115904,PU,3086
115905,Gyeonggi,2895
115906,HE,2479
115907,CA,3601
115908,Nebraska,91
115909,Istanbul,4380
115910,North Island,1304
115911,PU,1263
115912,Orkney,421
115913,Drenthe,2501
115914,C,1784
115915,U,1252
115916,South Island,5811
115917,Alajuela,5409
115918,M,5300
115919,SA,734
115920,CG,8578
115921,Kansas,2410
115922,Quebec,1049
115923,LOM,5030
115924,Vienna,5672
115925,Chungbuk,2737
115926,Gilgit Baltistan,1481
115927,KO,7624
115928,South Island,2726
115929,CA,4352
115930,Kogi,8305
115931,Guanacaste,8707
115932,Connacht,2044
115933,North Gyeongsang,8189
115934,Ankara,2488
115935,XIV,7373
115936,BA,4615
115937,Vienna,3673
115938,Ankara,3879
115939,Antioquia,4073
115940,BE,7521
115941,WI,1131
115942,NIZ,7844
115943,Konya,1390
115944,PO,1720
115945,QC,2980
115946,KA,7066
115947,Santa Catarina,7586
115948,Chis.,8147
115949,Ankara,3130
115950,CDMX,8388
115951,Banten,9660
115952,AK,6423
115953,SJ,9779
115954,British Columbia,129
115955,LU,3466
115956,Lima,3568
115957,ATL,2688
115958,LOM,3602
115959,Piura,1173
115960,V,8139
115961,RJ,3222
115962,Araucanía,4559
115963,B.C.,1944
115964,Berlin,8547
115965,ON,646
115966,Antioquia,7086
115967,Leinster,6466
115968,Şanlıurfa,3195
115969,SK,2715
115970,IX,1730
115971,Stockholms län,412
115972,MH,8392
115973,Kano,6452
115974,VIC,586
115975,ATL,3119
115976,LD,1731
115977,Noord Holland,6071
115978,Istanbul,2133
115979,NÖ.,6816
115980,Veracruz,1964
115981,Gyeonggi,2099
115982,Istanbul,1377
115983,North Gyeongsang,9718
115984,Paraná,6978
115985,Rio de Janeiro,7725
115986,Jammu and Kashmir,6530
115987,Östergötlands län,9315
115988,San José,3542
115989,ANT,9698
115990,JUN,7592
115991,NI,9490
115992,XII,5125
115993,South Gyeongsang,6590
115994,Alajuela,6230
115995,Ulster,9818
115996,NI,8061
115997,Queensland,1521
115998,ON,8409
115999,HE,1348
116000,Marche,8830
116001,NO,7584
116002,Sindh,1590
116003,Oax.,9670
116004,North Chungcheong,2201
116005,İzmir,405
116006,U,8291
116007,Leinster,6565
116008,Puglia,4293
116009,Vienna,152
116010,Pomorskie,9450
116011,KPK,2562
116012,NSW,4590
116013,CDMX,8561
116014,Puebla,3510
116015,CN,4621
116016,Ontario,5328
116017,Chungbuk,3385
116018,SL,8329
116019,Gaziantep,2453
116020,İzmir,3454
116021,West-Vlaanderen,7651
116022,Gyeonggi,9641
116023,Oyo,9866
116024,Haryana,7603
116025,Vienna,9341
116026,Araucanía,6653
116027,Jeju,7167
116028,Balochistan,1574
116029,MP,47
116030,MH,9968
116031,Leinster,5088
116032,Alajuela,3405
116033,Vienna,7372
116034,PIE,5663
116035,QC,1608
116036,Lambayeque,8984
116037,Washington,9945
116038,Cusco,3829
116039,A,4222
116040,SJ,1106
116041,OMS,7882
116042,Schleswig-Holstein,2968
116043,Heredia,5923
116044,North Jeolla,4015
116045,Sachsen-Anhalt,7811
116046,Lombardia,5601
116047,RS,6526
116048,M,5079
116049,Ov,345
116050,AL,3880
116051,C,3225
116052,Kaduna,7115
116053,SJ,9020
116054,North Gyeongsang,2789
116055,Oxfordshire,2844
116056,C,4033
116057,HE,8590
116058,WA,9606
116059,New South Wales,6431
116060,QLD,3590
116061,BR,5499
116062,PA,7295
116063,Campania,5467
116064,Queensland,938
116065,Vienna,6352
116066,Madrid,1015
116067,Wien,2430
116068,Renfrewshire,4595
116069,Zl,8133
116070,Andalucía,1599
116071,Vienna,107
116072,WP,68
116073,Novgorod Oblast,8226
116074,Małopolskie,2121
116075,M,5935
116076,Minas Gerais,5680
116077,ATL,277
116078,Anambra,8971
116079,Gaziantep,1205
116080,SP,2053
116081,BA,1893
116082,Jönköpings län,7750
116083,HE,3874
116084,VEN,6435
116085,H,5733
116086,Katsina,4995
116087,M,2006
116088,FATA,1158
116089,Gaziantep,9875
116090,Texas,8457
116091,Ancash,1399
116092,WP,744
116093,Noord Holland,9255
116094,North Jeolla,4363
116095,C,7350
116096,Mich.,2934
116097,Jal.,913
116098,Limburg,8931
116099,Overijssel,2946
116100,E,445
116101,ANT,2444
116102,Khyber Pakhtoonkhwa,8282
116103,VDA,5451
116104,Uttar Pradesh,6324
116105,RF,2315
116106,Vienna,7587
116107,NI,3430
116108,VII,7312
116109,Zachodniopomorskie,2655
116110,Chih.,6924
116111,SI,7626
116112,Dalarnas län,1236
116113,Languedoc-Roussillon,3680
116114,TOS,1724
116115,BL,4851
116116,BOL,6162
116117,Bolívar,7922
116118,ANT,6029
116119,BC,9515
116120,Antioquia,4457
116121,ON,9199
116122,Oost-Vlaanderen,9692
116123,L,6815
116124,Yaroslavl Oblast,5755
116125,BU,589
116126,SN,2337
116127,Istanbul,6232
116128,Goiás,7482
116129,AN,8696
116130,XII,4071
116131,Antwerpen,256
116132,North Island,8292
116133,PU,2932
116134,HB,7739
116135,OP,9300
116136,Vienna,3175
116137,MO,7944
116138,Balochistan,2638
116139,Bahia,5974
116140,West Java,8191
116141,SVE,8500
116142,Vienna,6793
116143,AB,1338
116144,KGN,5953
116145,Marche,921
116146,IN,8486
116147,Valparaíso,1436
116148,Istanbul,2923
116149,Illinois,5469
116150,NI,8783
116151,Lagos,1857
116152,Istanbul,9655
116153,North Island,5012
116154,KD,6660
116155,Rio de Janeiro,7316
116156,LOR,8098
116157,ORL,2528
116158,Ankara,1780
116159,OY,9069
116160,Leinster,4693
116161,U,5559
116162,Lombardia,1088
116163,TN,1175
116164,Sindh,8560
116165,LA,478
116166,Kurgan Oblast,6600
116167,Quebec,5496
116168,Ontario,5051
116169,Essex,2037
116170,HR,7262
116171,RM,3998
116172,Centre,6006
116173,Kocaeli,8609
116174,KGD,6878
116175,Vlaams-Brabant,9615
116176,MP,5530
116177,Dalarnas län,2968
116178,Lombardia,5105
116179,NI,3784
116180,BEL,6263
116181,RS,4242
116182,RI,432
116183,Gilgit Baltistan,7815
116184,BO,963
116185,Ankara,6546
116186,Ulster,5940
116187,MU,672
116188,Istanbul,9769
116189,N.,281
116190,Veneto,3813
116191,Denbighshire,5923
116192,NW,5990
116193,LA,535
116194,West Java,8990
116195,Şanlıurfa,7506
116196,Pernambuco,8038
116197,Gyeonggi,5103
116198,Ulster,5367
116199,Gro.,1927
116200,Hgo.,2738
116201,WV,1871
116202,BO,5684
116203,WA,6881
116204,Yukon,9582
116205,Gyeonggi,3312
116206,Jönköpings län,5312
116207,Khyber Pakhtoonkhwa,1444
116208,Antwerpen,8184
116209,Ancash,244
116210,Querétaro,9225
116211,NSW,1417
116212,West Bengal,8662
116213,SL,2402
116214,Metropolitana de Santiago,3023
116215,G,9835
116216,Noord Brabant,7495
116217,KGD,7646
116218,Tula Oblast,218
116219,KY,5550
116220,East Java,8970
116221,Punjab,8168
116222,HH,7160
116223,AR,9164
116224,Biobío,7449
116225,Rivers,4767
116226,Alaska,4361
116227,Metropolitana de Santiago,2503
116228,Vienna,2065
116229,Cartago,9616
116230,PR,4377
116231,North Island,5135
116232,Jal.,6704
116233,CAL,3720
116234,NI,998
116235,Hessen,3289
116236,CV,2553
116237,RM,4716
116238,BA,3279
116239,ULY,9290
116240,RI,4076
116241,IX,9504
116242,SIC,9423
116243,Małopolskie,2121
116244,Berlin,8048
116245,HE,5380
116246,AB,7367
116247,SI,6779
116248,Ancash,2995
116249,Hamburg,4712
116250,L,5355
116251,Victoria,2391
116252,Leinster,7141
116253,RM,4141
116254,SJ,7596
116255,Molise,7905
116256,Comunitat Valenciana,7934
116257,Jammu and Kashmir,2196
116258,Noord Holland,6970
116259,Coah.,3690
116260,KA,5081
116261,Gyeonggi,7788
116262,Vienna,5558
116263,North Island,8073
116264,North Island,785
116265,Connacht,8002
116266,Namen,1611
116267,NI,9003
116268,TN,9389
116269,Quebec,4073
116270,Waals-Brabant,4872
116271,LD,2748
116272,QC,1409
116273,Alberta,858
116274,OV,58
116275,ZP,612
116276,Rajasthan,8050
116277,Istanbul,3655
116278,South Island,5135
116279,CAM,1712
116280,Alajuela,7464
116281,LU,4259
116282,QLD,9447
116283,Bolívar,2451
116284,Lampung,8851
116285,KN,4593
116286,Penza Oblast,8862
116287,Lipetsk Oblast,7457
116288,Australian Capital Territory,438
116289,AB,6517
116290,North Island,1049
116291,San José,5742
116292,Małopolskie,6588
116293,North Jeolla,5389
116294,BA,2021
116295,NSW,9677
116296,LIM,3539
116297,Leinster,8173
116298,Jalisco,859
116299,PIU,5650
116300,BR,8228
116301,Veneto,2436
116302,Rostov Oblast,8814
116303,Fl,3425
116304,MB,4187
116305,Delta,3921
116306,PR,5176
116307,SP,2526
116308,Metropolitana de Santiago,9990
116309,São Paulo,591
116310,SG,2225
116311,KA,1098
116312,Île-de-France,807
116313,Central Java,1741
116314,Noord Holland,9025
116315,JT,1413
116316,SL,9474
116317,Rio Grande do Sul,8793
116318,Namen,459
116319,LAZ,4074
116320,CA,6643
116321,Berlin,4043
116322,BL,9357
116323,ID,5455
116324,Rajasthan,6087
116325,BY,8408
116326,SAR,2614
116327,NSW,4218
116328,Arkansas,4061
116329,ANC,6092
116330,UP,9403
116331,Gyeongnam,4595
116332,NI,368
116333,Victoria,4228
116334,Z.,2869
116335,Queensland,8823
116336,łódzkie,295
116337,Hawaii,5260
116338,Catalunya,3611
116339,NI,3902
116340,AK,1018
116341,Loreto,9586
116342,Luxemburg,6137
116343,Berlin,2879
116344,Cartago,9183
116345,Clackmannanshire,6677
116346,TAS,9051
116347,MA,2774
116348,GB,8869
116349,São Paulo,2784
116350,PIU,2385
116351,LA,4788
116352,Noord Brabant,8839
116353,Alsace,5573
116354,Comunitat Valenciana,4643
116355,Mor.,3470
116356,MU,5559
116357,Heredia,4300
116358,NSW,4960
116359,Uttar Pradesh,9587
116360,Zeeland,8660
116361,U,3167
116362,Kocaeli,6148
116363,Gyeonggi,6253
116364,Guerrero,4531
116365,Connacht,2339
116366,Maryland,5395
116367,Munster,4596
116368,Ontario,4750
116369,JT,2380
116370,BT,7685
116371,Zuid Holland,1509
116372,ROS,3341
116373,Riau,9194
116374,M,1380
116375,NI,4641
116376,La Libertad,1061
116377,Tamaulipas,322
116378,WA,2432
116379,Quebec,6359
116380,Atlántico,5455
116381,NI,4220
116382,Gilgit Baltistan,3886
116383,Son.,9218
116384,CL,4438
116385,AQ,2717
116386,SJ,3937
116387,L,8787
116388,NT,7271
116389,MG,9840
116390,CV,5691
116391,PUG,8139
116392,PU,4902
116393,La Libertad,7935
116394,Małopolskie,344
116395,North Island,5416
116396,Vlaams-Brabant,5096
116397,Gyeongnam,7692
116398,Campania,1335
116399,Alsace,2420
116400,Gyeonggi,2334
116401,Cartago,1365
116402,NW,362
116403,UP,6251
116404,WA,5376
116405,Balochistan,5304
116406,M,5404
116407,Stockholms län,4490
116408,Antalya,5745
116409,Jal.,2133
116410,LAL,3859
116411,Tab.,7616
116412,O,3042
116413,Atacama,1226
116414,PU,7341
116415,Connecticut,971
116416,Umbria,947
116417,SO,5664
116418,Wien,5506
116419,NI,7184
116420,Henegouwen,1653
116421,VIC,7721
116422,N.,3823
116423,VI,5958
116424,Gyeonggi,7035
116425,Centre,2227
116426,SAR,8871
116427,AY,1920
116428,Sindh,9553
116429,RYA,2224
116430,GJ,5416
116431,LEN,861
116432,JB,3546
116433,Junín,81
116434,TN,6386
116435,Henegouwen,7884
116436,Vienna,1749
116437,PR,6983
116438,Alajuela,7743
116439,North Island,4293
116440,BU,3435
116441,Aragón,150
116442,Huntingdonshire,2701
116443,L,1034
116444,ATL,447
116445,SI,2097
116446,W,6847
116447,Swiętokrzyskie,1256
116448,BE,2827
116449,Wiltshire,1345
116450,KPK,1015
116451,Leinster,6258
116452,Ontario,6942
116453,Queensland,2282
116454,Australian Capital Territory,5713
116455,Zl,7774
116456,Hamburg,9490
116457,SI,2629
116458,Istanbul,5236
116459,SN,620
116460,BT,4378
116461,Hamburg,6370
116462,Stockholms län,4514
116463,Luxemburg,7959
116464,Cusco,3014
116465,Lombardia,149
116466,Lombardia,4319
116467,Tamps.,1090
116468,São Paulo,8926
116469,Berlin,4135
116470,Quebec,5921
116471,BU,5514
116472,MA,6100
116473,MA,3872
116474,Comunitat Valenciana,4182
116475,Henegouwen,5811
116476,EX,8663
116477,Sindh,5803
116478,Västra Götalands län,9785
116479,L.,8267
116480,N.,1375
116481,AB,4033
116482,Kurgan Oblast,604
116483,Zachodniopomorskie,9695
116484,Sindh,7137
116485,AS,1437
116486,Gyeonggi,5377
116487,Ontario,6827
116488,RJ,5347
116489,MA,938
116490,Sonora,5077
116491,Metropolitana de Santiago,5733
116492,Istanbul,7623
116493,ORL,143
116494,BR,9268
116495,C,8926
116496,TYU,1937
116497,Kano,6261
116498,Guanacaste,521
116499,AC,9729
116500,Lower Austria,9836
116501,Anambra,5444
116502,Vienna,9327
116503,Vienna,8548
116504,Minnesota,7425
116505,İzmir,3661
116506,Guanacaste,45
116507,KGN,3441
116508,MA,6773
116509,PR,7809
116510,MA,1389
116511,Alajuela,1687
116512,BL,729
116513,VIC,3539
116514,SJ,561
116515,Imo,3528
116516,Piemonte,2459
116517,KEM,6039
116518,NI,504
116519,Missouri,4360
116520,Wien,9266
116521,Uttar Pradesh,5041
116522,Jeonnam,6664
116523,PIU,6513
116524,NI,731
116525,UP,6679
116526,CH,3168
116527,Provence-Alpes-Côte d'Azur,9960
116528,Gilgit Baltistan,1411
116529,LIP,9625
116530,British Columbia,64
116531,Hamburg,203
116532,Indiana,554
116533,North Island,5023
116534,Bremen,1058
116535,Herefordshire,3111
116536,LA,8195
116537,British Columbia,3121
116538,Georgia,5928
116539,Minas Gerais,1207
116540,LAM,8074
116541,SL,7950
116542,BU,1165
116543,Wien,765
116544,Jönköpings län,9592
116545,Maule,4668
116546,PU,7951
116547,HH,3131
116548,OX,1152
116549,Iowa,3416
116550,Jigawa,1977
116551,Podkarpackie,6981
116552,BL,9026
116553,Oost-Vlaanderen,8326
116554,Junín,7806
116555,JT,9967
116556,BC,1404
116557,CL,7245
116558,AN,6000
116559,Valparaíso,471
116560,Ontario,8546
116561,IN,8350
116562,MG,5247
116563,AB,4064
116564,BA,9657
116565,Loreto,5255
116566,GB,8419
116567,ARE,1089
116568,FC,5962
116569,Kaluga Oblast,5088
116570,VT,9559
116571,Bihar,8933
116572,NGR,34
116573,Lima,4284
116574,OS,5002
116575,Puglia,8594
116576,South Island,8582
116577,AB,1126
116578,Henegouwen,3109
116579,Queensland,4586
116580,IM,8226
116581,N.,8255
116582,Pará,6305
116583,PU,1173
116584,AB,4050
116585,ANT,2167
116586,SN,4636
116587,Gyeonggi,3560
116588,Jeonnam,5921
116589,LAL,7115
116590,LU,3793
116591,Azad Kashmir,8155
116592,MO,2957
116593,F,804
116594,NT,3206
116595,Atlántico,2145
116596,Noord Brabant,7460
116597,Nordrhein-Westphalen,8171
116598,MA,3612
116599,Rio de Janeiro,7768
116600,Piemonte,812
116601,Amur Oblast,5448
116602,Hatay,870
116603,Bremen,848
116604,AK,2831
116605,Wisconsin,1202
116606,CV,704
116607,BW,883
116608,Västra Götalands län,9389
116609,JI,3816
116610,Mazowieckie,4884
116611,SJ,3922
116612,Antalya,6721
116613,C,9451
116614,PIU,7225
116615,Catalunya,9666
116616,Istanbul,8746
116617,Berlin,1747
116618,Guanacaste,5192
116619,Gyeonggi,7908
116620,C,7714
116621,Wien,580
116622,FATA,66
116623,Ankara,1510
116624,SI,2789
116625,IX,8305
116626,O,2722
116627,Wien,6253
116628,LAL,1006
116629,Dolnośląskie,2231
116630,San José,7768
116631,Santa Catarina,6686
116632,Atlántico,6836
116633,B.C.,2680
116634,Utah,8120
116635,BOL,661
