post_id,u_id,datePosted
90157,422125,2019-10-14 09:16:17
90158,434872,2019-06-03 09:30:10
90159,582247,2019-07-01 13:42:51
90160,377554,2021-03-24 10:51:50
90161,560103,2020-04-25 22:59:39
90162,309693,2020-05-27 10:05:49
90163,548132,2020-06-19 04:00:18
90164,536920,2019-08-19 07:02:26
90165,428780,2019-10-04 02:55:24
90166,248755,2020-10-03 22:34:46
90167,392921,2020-11-01 18:01:28
90168,462236,2020-07-13 17:31:54
90169,444371,2020-09-20 12:21:28
90170,210671,2019-10-19 07:27:39
90171,365868,2020-01-29 06:49:13
90172,375468,2021-01-02 23:04:50
90173,594957,2021-02-22 16:32:19
90174,193104,2021-01-05 06:31:46
90175,362616,2021-01-20 07:50:47
90176,586145,2020-02-01 02:24:31
90177,428000,2021-04-13 11:19:55
90178,457771,2021-04-29 23:20:34
90179,458344,2019-10-20 15:00:16
90180,395186,2020-10-14 01:43:46
90181,569499,2021-04-20 07:14:15
90182,300160,2021-04-16 07:36:43
90183,361306,2020-08-16 14:23:43
90184,122838,2020-07-28 03:10:38
90185,549283,2020-03-12 14:56:52
90186,376236,2020-01-18 13:00:02
90187,319761,2020-08-18 04:56:40
90188,535669,2019-07-20 02:27:36
90189,262093,2019-08-13 02:00:04
90190,370813,2019-07-28 08:30:26
90191,328455,2020-03-15 18:56:09
90192,111408,2020-11-28 17:53:47
90193,522840,2020-06-06 06:26:16
90194,308990,2020-03-24 04:56:09
90195,243729,2020-08-03 20:49:13
90196,158891,2019-06-13 06:09:12
90197,144039,2020-07-28 12:48:44
90198,218004,2021-04-05 09:03:29
90199,176330,2020-07-20 10:29:19
90200,515613,2019-09-11 05:16:27
90201,398134,2020-01-26 21:35:50
90202,574290,2021-04-08 18:14:23
90203,597505,2020-05-01 01:27:44
90204,504592,2020-07-10 08:41:57
90205,400273,2019-05-30 01:44:00
90206,541282,2019-11-14 04:56:34
90207,184264,2020-03-27 05:22:51
90208,129479,2020-10-28 14:42:23
90209,359314,2020-06-11 15:49:13
90210,291026,2021-03-29 15:34:47
90211,157113,2020-06-18 21:38:52
90212,120492,2020-04-21 21:49:41
90213,361210,2020-06-10 10:54:52
90214,465388,2020-02-07 12:12:33
90215,289860,2021-05-11 01:26:48
90216,239240,2019-08-27 11:30:09
90217,549977,2020-08-22 16:56:14
90218,283205,2020-07-28 12:25:33
90219,156700,2019-09-02 07:52:59
90220,134701,2019-06-30 14:09:19
90221,523665,2021-01-29 23:58:36
90222,343438,2020-02-06 11:14:13
90223,326666,2020-01-30 17:07:40
90224,322494,2020-02-15 05:17:56
90225,287354,2020-11-21 16:49:54
90226,279887,2020-08-31 01:00:20
90227,414634,2019-08-26 20:21:32
90228,337145,2020-01-13 10:08:47
90229,279651,2020-10-01 20:05:02
90230,472675,2020-01-05 23:15:51
90231,268617,2021-05-11 14:50:40
90232,223674,2021-01-05 15:43:08
90233,425042,2019-12-24 03:51:39
90234,465958,2020-01-13 15:20:58
90235,101664,2021-03-21 06:39:44
90236,410859,2019-10-27 00:19:59
90237,216644,2020-05-24 12:30:18
90238,469141,2020-05-03 06:55:34
90239,359274,2019-12-07 19:30:07
90240,386571,2020-03-06 09:00:59
90241,314714,2019-07-02 23:31:10
90242,347486,2020-10-05 07:07:46
90243,254776,2021-03-24 07:43:13
90244,479703,2020-10-31 08:24:00
90245,102835,2020-06-15 15:14:22
90246,397693,2019-08-22 03:06:27
90247,460288,2021-01-15 09:40:25
90248,194555,2020-12-28 15:25:29
90249,213160,2020-10-03 14:50:20
90250,303495,2020-06-07 01:03:48
90251,535011,2021-04-27 08:10:20
90252,369489,2020-09-30 10:06:30
90253,162590,2020-07-27 00:38:25
90254,590326,2019-09-16 11:10:11
90255,437742,2021-01-29 11:34:36
90256,578180,2020-11-10 07:10:32
90257,206567,2020-07-08 02:30:41
90258,257127,2019-12-12 00:42:21
90259,141187,2020-02-11 02:16:53
90260,319136,2021-05-05 18:51:01
90261,246089,2020-07-04 15:58:48
90262,404305,2020-12-08 06:49:50
90263,278477,2020-09-18 13:29:55
90264,427739,2019-06-22 12:05:12
90265,430854,2020-12-24 00:58:07
90266,368361,2019-09-18 09:30:22
90267,367598,2020-02-28 17:48:03
90268,508338,2021-01-30 18:51:34
90269,243055,2019-11-15 16:26:48
90270,172877,2020-07-02 16:01:03
90271,496039,2021-01-11 19:31:33
90272,266234,2019-08-23 06:50:39
90273,537847,2020-04-17 06:38:07
90274,376042,2021-03-10 07:48:44
90275,227295,2019-06-03 03:42:37
90276,425740,2021-01-08 14:24:17
90277,484478,2020-07-21 17:30:18
90278,494943,2020-03-22 06:55:30
90279,101866,2019-09-12 19:18:52
90280,152167,2020-06-30 23:58:24
90281,329401,2020-01-03 19:20:22
90282,301315,2020-04-30 18:38:31
90283,188470,2021-05-04 17:55:40
90284,206512,2020-03-31 21:28:21
90285,326089,2020-05-28 18:46:15
90286,171952,2019-06-05 20:12:20
90287,379066,2020-02-08 21:16:22
90288,593761,2020-07-25 14:54:05
90289,122571,2020-07-10 22:10:08
90290,408989,2020-10-27 15:01:56
90291,368897,2021-01-04 14:26:53
90292,390760,2020-08-25 06:40:29
90293,151707,2021-04-29 10:03:30
90294,312766,2020-10-04 00:05:54
90295,347429,2020-07-15 16:26:30
90296,269282,2020-05-14 17:45:02
90297,351283,2021-02-01 02:20:41
90298,406205,2020-07-30 19:27:37
90299,119081,2020-03-24 11:30:46
90300,232227,2019-11-25 09:45:33
90301,124200,2021-02-12 22:10:00
90302,575614,2020-01-28 21:37:14
90303,188597,2019-12-10 19:02:45
90304,339906,2021-02-18 00:44:19
90305,103992,2020-01-05 22:52:54
90306,196133,2020-08-22 17:43:26
90307,419365,2020-04-07 22:32:33
90308,501277,2019-06-04 19:30:29
90309,420514,2020-08-15 13:40:29
90310,310093,2021-01-03 05:57:04
90311,445845,2019-05-21 07:52:20
90312,350439,2019-11-08 17:18:34
90313,589695,2019-09-12 02:28:00
90314,579572,2021-04-06 06:18:36
90315,582793,2020-02-14 01:23:35
90316,312994,2020-07-18 16:00:06
90317,375580,2020-07-14 17:11:18
90318,524918,2020-09-13 16:30:01
90319,580465,2020-06-26 05:47:22
90320,482184,2020-10-23 14:51:57
90321,423850,2019-08-11 02:02:07
90322,456778,2019-06-23 02:11:13
90323,232310,2020-12-07 14:08:29
90324,391246,2019-11-01 10:16:46
90325,198947,2020-01-20 07:43:47
90326,586935,2020-08-03 18:56:20
90327,433831,2019-10-07 02:26:15
90328,361265,2019-05-25 20:40:01
90329,443711,2019-07-09 21:11:06
90330,193702,2021-05-08 09:47:35
90331,424075,2021-05-08 19:36:42
90332,241826,2020-05-21 05:15:41
90333,188713,2020-07-18 17:51:15
90334,436785,2021-01-28 23:40:18
90335,420470,2019-07-05 03:00:53
90336,494802,2020-08-27 02:45:57
90337,102050,2020-07-13 12:27:39
90338,173853,2019-08-03 06:38:29
90339,431938,2019-09-10 09:38:31
90340,520307,2020-09-28 14:58:04
90341,372072,2020-07-16 08:56:57
90342,304846,2020-09-04 01:54:51
90343,362752,2020-12-26 01:26:49
90344,420631,2020-11-20 05:19:31
90345,429998,2020-04-16 11:42:09
90346,303863,2020-08-29 04:02:45
90347,122645,2020-07-02 05:58:04
90348,176945,2020-10-16 22:52:47
90349,512118,2021-02-02 11:08:52
90350,163865,2020-04-04 09:45:14
90351,283842,2020-12-30 03:13:49
90352,592979,2020-06-10 10:39:16
90353,476947,2020-09-15 22:12:04
90354,341000,2021-01-06 09:00:14
90355,432134,2019-09-27 19:33:00
90356,230614,2021-02-11 15:27:51
90357,418701,2020-06-09 17:36:25
90358,543574,2020-10-04 14:26:02
90359,296207,2021-02-09 11:02:00
90360,532772,2021-04-04 20:28:59
90361,402564,2019-11-27 14:23:51
90362,285115,2019-10-11 02:51:17
90363,263346,2021-05-07 23:38:01
90364,151160,2019-12-18 13:52:46
90365,336577,2021-02-03 16:11:15
90366,301381,2019-10-27 19:32:38
90367,121591,2020-07-08 16:51:48
90368,111163,2019-08-13 13:57:13
90369,290001,2019-11-25 17:44:21
90370,162123,2020-10-24 12:19:05
90371,181472,2020-02-13 18:00:54
90372,154948,2020-09-30 16:33:40
90373,268085,2020-03-24 05:42:26
90374,297952,2020-04-11 14:20:07
90375,187770,2020-09-18 19:13:07
90376,371542,2019-05-25 12:23:54
90377,576678,2020-05-20 16:59:04
90378,570226,2020-09-16 08:52:25
90379,101083,2019-12-17 14:47:45
90380,556429,2020-09-14 00:15:57
90381,195498,2020-09-17 02:59:18
90382,444706,2021-02-08 20:18:13
90383,460649,2021-03-08 01:45:13
90384,483370,2021-03-20 12:53:17
90385,152887,2020-09-17 16:34:05
90386,467021,2019-05-24 05:13:32
90387,381100,2020-11-20 06:03:21
90388,126027,2020-11-17 09:20:07
90389,128500,2020-08-31 05:57:03
90390,256494,2019-07-31 00:54:51
90391,196837,2021-01-18 00:44:10
90392,340628,2019-11-26 16:35:03
90393,302317,2019-12-07 04:50:37
90394,530657,2020-08-30 11:13:40
90395,173804,2020-05-22 19:12:23
90396,526969,2020-12-01 08:26:12
90397,488850,2019-11-23 17:02:45
90398,398629,2020-08-15 05:20:34
90399,123086,2020-04-02 00:38:41
90400,471645,2020-10-26 23:22:46
90401,202265,2021-03-21 16:01:30
90402,408141,2020-02-04 02:02:29
90403,195156,2019-07-16 16:06:07
90404,221655,2019-06-23 22:54:24
90405,368819,2019-10-20 02:21:14
90406,494797,2019-07-22 06:25:00
90407,293393,2019-06-21 00:04:16
90408,194064,2019-08-27 00:58:30
90409,279636,2020-01-11 15:50:27
90410,372248,2021-03-13 01:41:15
90411,481781,2019-12-10 02:24:38
90412,455595,2019-06-05 06:22:40
90413,400133,2020-02-01 07:26:20
90414,291754,2020-10-26 22:09:04
90415,392250,2021-01-30 03:59:25
90416,446620,2020-07-28 05:04:13
90417,548288,2020-08-24 17:41:49
90418,559315,2020-11-30 13:21:38
90419,253450,2020-10-27 08:15:12
90420,177079,2020-11-21 16:39:37
90421,360106,2020-11-14 19:22:42
90422,471898,2020-05-16 23:30:18
90423,115989,2021-04-04 21:01:23
90424,134156,2019-10-11 03:51:30
90425,281250,2021-02-20 07:21:47
90426,204024,2020-05-10 22:57:16
90427,353515,2019-12-23 13:03:48
90428,438646,2019-07-31 01:22:02
90429,172048,2020-04-22 12:33:52
90430,223552,2019-10-13 17:43:33
90431,381991,2020-12-11 17:30:36
90432,148840,2019-08-30 09:46:55
90433,106052,2020-06-22 22:51:50
90434,265695,2020-03-29 04:08:02
90435,367807,2019-07-14 05:11:13
90436,378404,2021-01-25 15:03:57
90437,485763,2021-01-30 14:14:14
90438,347017,2020-07-10 18:48:28
90439,141030,2019-10-24 05:01:58
90440,474221,2020-10-25 12:41:13
90441,542485,2020-05-14 09:30:18
90442,478113,2019-12-11 06:14:07
90443,264833,2020-06-07 01:35:26
90444,350783,2020-06-24 21:57:25
90445,461020,2021-01-12 13:56:51
90446,350433,2020-10-06 21:37:12
90447,539126,2019-10-20 19:20:49
90448,450895,2019-11-29 22:59:06
90449,477347,2020-12-16 22:03:46
90450,180308,2019-10-05 14:28:49
90451,271689,2019-11-09 21:50:48
90452,534655,2019-10-07 19:11:38
90453,305277,2020-09-27 11:12:43
90454,584287,2020-06-16 19:00:22
90455,468582,2020-06-05 09:17:48
90456,380281,2020-06-22 03:09:46
90457,325286,2019-09-25 16:15:26
90458,271203,2020-05-14 15:36:23
90459,430370,2020-12-22 09:21:27
90460,477732,2019-07-14 14:39:21
90461,350628,2019-12-02 06:28:12
90462,469067,2019-06-22 00:16:53
90463,512239,2019-10-10 11:42:52
90464,195744,2021-01-12 21:40:20
90465,372513,2019-08-16 14:44:15
90466,172115,2021-05-09 07:18:39
90467,315083,2020-12-26 19:06:17
90468,230348,2019-06-30 14:29:19
90469,574883,2020-12-09 16:04:39
90470,166062,2020-02-13 05:13:21
90471,268884,2019-05-24 17:00:02
90472,315312,2019-10-27 18:43:22
90473,476608,2021-01-19 23:17:16
90474,501709,2020-02-03 10:57:09
90475,406621,2020-07-03 06:12:10
90476,497599,2020-05-10 17:49:20
90477,321683,2020-03-13 21:07:22
90478,381334,2019-08-15 05:45:51
90479,446718,2020-10-20 15:23:39
90480,328108,2020-06-06 22:44:01
90481,300447,2020-05-13 06:10:06
90482,161933,2020-08-18 10:11:48
90483,345069,2019-06-08 23:31:03
90484,510702,2019-08-21 22:32:26
90485,535468,2019-07-17 03:41:04
90486,200755,2020-04-13 13:03:57
90487,380034,2019-12-09 12:52:55
90488,319951,2020-09-27 19:05:10
90489,494418,2019-08-17 19:07:51
90490,517459,2020-04-02 21:26:30
90491,541143,2019-09-03 06:43:45
90492,263382,2019-12-13 00:46:52
90493,178131,2020-03-06 03:45:27
90494,390548,2020-11-23 15:48:19
90495,429388,2019-06-07 06:48:07
90496,171438,2021-04-26 09:29:41
90497,576107,2019-07-05 18:06:00
90498,556907,2021-01-24 22:12:43
90499,372460,2020-03-06 23:41:20
90500,575373,2020-09-17 12:49:58
90501,131224,2021-01-25 12:11:08
90502,291983,2021-03-02 23:20:25
90503,106302,2019-06-12 14:01:28
90504,542874,2020-03-29 12:36:32
90505,591262,2020-09-23 15:54:19
90506,537527,2020-07-02 08:19:56
90507,189751,2020-02-17 13:27:36
90508,398306,2019-08-13 21:35:59
90509,537006,2019-06-16 03:35:46
90510,391282,2020-04-26 18:04:41
90511,345029,2021-02-02 16:16:32
90512,129265,2021-03-14 05:24:26
90513,512353,2020-06-08 19:07:29
90514,342420,2020-04-30 09:55:03
90515,173959,2020-11-24 00:39:12
90516,558809,2020-11-11 02:11:59
90517,485701,2021-02-18 06:37:49
90518,425001,2020-04-14 17:47:09
90519,286019,2020-02-09 14:15:02
90520,343990,2019-10-16 18:36:39
90521,183161,2020-06-23 00:22:32
90522,144998,2020-09-23 02:36:04
90523,316391,2021-02-10 08:05:41
90524,199469,2020-05-20 20:42:37
90525,434491,2021-04-22 12:49:39
90526,449031,2021-05-10 04:19:16
90527,129716,2020-03-31 07:31:23
90528,401115,2019-10-18 19:31:27
90529,158654,2021-02-17 18:56:16
90530,398800,2020-07-31 21:22:08
90531,250396,2019-07-26 05:17:23
90532,558312,2020-09-26 07:02:28
90533,127342,2019-12-01 23:00:47
90534,505115,2020-05-02 02:37:38
90535,161077,2019-07-11 18:35:06
90536,371095,2020-07-14 11:33:58
90537,109944,2020-01-06 19:47:48
90538,586453,2020-02-10 10:26:45
90539,491588,2020-10-22 23:36:49
90540,171318,2020-10-02 13:22:50
90541,238084,2020-09-23 23:24:50
90542,274006,2019-10-08 02:08:38
90543,472343,2020-11-05 22:46:35
90544,392175,2019-10-08 16:00:20
90545,355407,2020-03-21 19:41:44
90546,552892,2020-02-14 23:36:54
90547,183307,2021-03-28 03:11:03
90548,349539,2020-02-25 20:37:06
90549,525126,2019-11-22 22:16:48
90550,522615,2019-12-14 23:04:04
90551,176892,2019-12-11 12:27:48
90552,104750,2019-12-16 03:48:25
90553,581661,2021-02-25 22:28:56
90554,441710,2020-09-01 22:55:05
90555,499226,2020-10-08 17:43:53
90556,199366,2019-06-29 08:14:22
90557,388301,2019-06-28 02:59:28
90558,109547,2021-01-05 15:34:17
90559,543668,2021-03-19 12:43:35
90560,172442,2020-04-27 14:08:02
90561,331794,2021-02-16 18:59:07
90562,535054,2020-07-28 05:43:09
90563,356047,2020-11-07 04:04:59
90564,446845,2019-10-24 12:47:15
90565,396098,2019-08-02 04:09:21
90566,130967,2019-08-15 15:08:14
90567,206608,2021-03-10 16:37:47
90568,324082,2020-10-26 14:56:25
90569,431520,2020-05-05 00:33:55
90570,491964,2020-04-29 04:16:58
90571,493073,2019-07-13 12:24:32
90572,133211,2020-12-18 13:30:43
90573,492514,2021-02-20 05:30:59
90574,317967,2019-07-29 10:15:36
90575,325176,2021-04-14 01:52:57
90576,543868,2021-02-24 13:43:16
90577,251175,2019-06-08 07:45:23
90578,509224,2020-08-16 17:16:26
90579,110822,2020-06-15 06:02:47
90580,243377,2020-04-23 04:10:03
90581,524525,2020-02-14 03:50:01
90582,460127,2020-10-20 02:21:28
90583,591248,2019-10-17 00:32:01
90584,149061,2020-07-02 05:02:00
90585,511227,2020-02-09 05:28:10
90586,248341,2020-11-06 18:05:19
90587,334812,2020-11-22 05:28:10
90588,172277,2020-09-05 17:44:15
90589,120528,2021-04-30 14:41:39
90590,428881,2019-11-14 11:23:03
90591,164473,2019-06-19 11:56:26
90592,257058,2021-01-29 12:21:07
90593,377291,2019-05-16 03:13:22
90594,330036,2019-08-13 23:46:18
90595,590077,2019-05-16 09:27:56
90596,113274,2020-04-29 01:49:16
90597,225347,2020-12-05 23:41:00
90598,117581,2019-12-30 23:50:30
90599,147047,2020-02-15 06:45:55
90600,527253,2020-09-02 06:19:52
90601,388386,2020-03-05 21:50:18
90602,134090,2020-09-15 15:57:41
90603,550557,2020-03-11 08:20:35
90604,381909,2019-08-27 12:56:19
90605,410080,2021-04-16 08:29:03
90606,474422,2021-02-05 00:16:26
90607,254485,2019-08-13 19:52:25
90608,348885,2020-08-18 23:24:04
90609,495380,2021-04-20 22:10:43
90610,256742,2020-07-19 15:45:25
90611,212943,2020-05-25 01:38:44
90612,194373,2021-02-06 13:39:41
90613,447855,2020-10-17 00:39:04
90614,343792,2021-02-04 09:33:09
90615,501039,2021-03-21 12:28:39
90616,253588,2020-11-30 00:53:34
90617,316895,2020-03-01 21:27:28
90618,324867,2020-09-06 22:09:47
90619,412984,2021-03-17 07:30:08
90620,531310,2019-10-24 07:19:45
90621,381180,2020-03-18 22:17:20
90622,489679,2019-07-17 12:14:57
90623,447724,2019-12-18 05:38:12
90624,556538,2019-11-13 10:18:09
90625,570431,2019-08-03 18:01:30
90626,440770,2020-02-20 10:31:49
90627,186655,2021-01-23 02:19:00
90628,241287,2019-10-28 00:07:14
90629,124903,2020-03-29 05:33:47
90630,243877,2019-05-28 10:02:56
90631,164172,2020-09-14 09:59:35
90632,451326,2019-09-08 20:44:11
90633,438737,2020-05-10 19:21:58
90634,511346,2020-06-06 00:41:00
90635,446340,2020-09-01 13:32:08
90636,109063,2021-03-28 18:21:43
90637,257575,2020-11-01 19:33:32
90638,567276,2020-03-09 14:04:25
90639,564734,2020-08-31 08:44:11
90640,374643,2020-02-27 01:56:51
90641,331376,2020-02-11 22:06:47
90642,510156,2021-01-26 16:56:50
90643,106561,2019-07-07 04:42:55
90644,303591,2021-04-23 14:41:37
90645,520674,2019-05-29 23:20:05
90646,395597,2021-01-21 13:43:44
90647,291861,2019-07-17 10:24:48
90648,514396,2020-04-08 10:52:00
90649,551944,2021-01-02 14:36:22
90650,468763,2019-09-14 19:27:54
90651,396841,2020-12-20 04:57:29
90652,119690,2021-05-01 16:01:39
90653,372511,2020-07-20 11:19:18
90654,520455,2019-05-27 18:32:04
90655,107017,2020-11-06 18:12:29
90656,289800,2021-01-07 09:36:04
90657,273583,2019-11-01 09:32:17
90658,186071,2019-07-01 04:35:47
90659,254265,2020-01-01 12:10:17
90660,307501,2019-09-20 02:38:29
90661,320904,2019-10-03 01:09:16
90662,239687,2019-10-23 08:15:54
90663,457146,2020-05-26 11:18:57
90664,180832,2019-12-15 20:00:10
90665,371609,2020-11-30 07:55:11
90666,530158,2019-10-12 15:18:58
90667,192780,2020-09-29 06:05:03
90668,217240,2020-04-29 09:42:36
90669,449966,2020-12-03 04:37:24
90670,518239,2019-06-12 09:30:28
90671,577463,2020-11-24 10:11:37
90672,534348,2020-02-05 15:49:57
90673,101144,2020-02-28 01:17:00
90674,168416,2019-07-06 16:50:54
90675,536894,2019-07-14 08:04:46
90676,269257,2019-08-17 03:53:15
90677,425320,2021-01-25 10:11:13
90678,573527,2021-04-14 08:33:48
90679,110113,2020-07-08 18:31:46
90680,214564,2020-03-08 09:01:10
90681,348690,2020-09-10 04:42:08
90682,338142,2020-07-11 08:55:36
90683,176698,2020-12-10 03:32:22
90684,470001,2020-12-22 21:25:43
90685,457241,2019-05-17 19:17:44
90686,284422,2021-03-13 15:37:30
90687,244069,2020-03-16 00:31:47
90688,163383,2020-01-31 19:14:03
90689,323647,2019-06-08 03:11:09
90690,487941,2021-02-20 20:51:18
90691,540751,2020-06-01 02:40:32
90692,580872,2021-01-05 04:13:14
90693,293579,2020-06-06 21:27:43
90694,368753,2021-01-26 07:29:47
90695,226878,2019-11-19 07:10:11
90696,231515,2020-02-14 05:59:24
90697,481901,2019-07-22 17:53:01
90698,553511,2021-04-07 19:59:48
90699,444326,2020-10-17 22:05:14
90700,448590,2019-09-09 08:20:57
90701,424525,2020-06-26 10:47:36
90702,521303,2019-06-28 16:56:12
90703,254166,2020-03-20 05:45:33
90704,132207,2021-04-28 02:36:59
90705,467149,2020-02-06 02:42:39
90706,550914,2020-12-24 02:32:24
90707,463340,2020-03-15 06:38:42
90708,571983,2020-07-30 00:07:52
90709,265495,2019-06-09 11:42:24
90710,396534,2019-10-12 05:17:53
90711,296042,2020-05-25 05:48:23
90712,366324,2020-05-06 20:47:47
90713,346781,2021-02-17 22:47:07
90714,548552,2019-06-28 07:20:51
90715,492586,2021-02-20 15:43:08
90716,466231,2019-06-14 02:37:21
90717,491438,2021-03-23 05:48:14
90718,250935,2020-02-18 10:58:14
90719,210091,2020-12-20 17:29:45
90720,435911,2020-03-05 16:10:07
90721,262484,2020-05-06 18:12:47
90722,441568,2021-03-13 07:43:32
90723,505179,2019-10-05 14:40:35
90724,525129,2020-11-30 06:33:05
90725,373726,2020-02-04 18:38:13
90726,124685,2020-10-18 17:05:18
90727,210587,2020-06-26 07:39:21
90728,311712,2020-03-31 20:18:19
90729,183509,2019-07-09 13:10:30
90730,177918,2020-11-19 10:57:40
90731,185347,2020-10-05 21:21:30
90732,259998,2021-05-04 21:04:48
90733,293247,2020-05-27 02:57:00
90734,412915,2020-12-08 18:13:20
90735,263253,2020-02-24 20:57:00
90736,247309,2019-10-28 01:19:13
90737,442530,2020-01-29 10:35:58
90738,262028,2021-03-10 07:17:41
90739,219573,2021-02-08 09:36:39
90740,480608,2020-03-29 14:54:59
90741,369103,2019-11-03 13:27:27
90742,560757,2019-12-26 06:31:55
90743,401740,2020-12-24 02:52:52
90744,149678,2021-04-16 00:44:17
90745,375824,2020-05-27 09:22:21
90746,116039,2020-06-14 18:34:07
90747,411496,2020-05-23 14:47:12
90748,172422,2019-07-15 13:21:23
90749,116858,2019-06-26 20:15:50
90750,491043,2021-03-07 10:37:23
90751,547912,2021-01-26 13:46:08
90752,420722,2019-06-16 19:08:32
90753,453240,2020-06-10 18:21:20
90754,310958,2020-03-24 05:49:43
90755,418928,2020-07-30 21:15:46
90756,560802,2019-05-26 17:50:08
90757,129948,2020-02-13 22:07:18
90758,191127,2020-06-10 10:14:24
90759,260492,2021-04-20 09:15:56
90760,189982,2019-09-11 23:25:29
90761,203065,2021-04-30 01:15:35
90762,128145,2021-01-28 02:49:12
90763,530176,2019-07-19 17:47:22
90764,143101,2020-03-16 03:36:39
90765,487863,2021-03-15 02:59:45
90766,443103,2020-08-19 20:07:56
90767,165369,2019-11-04 05:33:28
90768,242963,2019-10-16 23:55:19
90769,496659,2019-05-18 14:07:57
90770,560184,2020-12-25 19:03:00
90771,481568,2020-05-17 21:37:19
90772,428697,2021-04-18 01:49:19
90773,365081,2020-04-18 17:41:53
90774,419977,2019-11-16 02:17:44
90775,103778,2019-07-01 16:48:54
90776,196675,2021-02-26 04:02:31
90777,382248,2021-05-07 06:59:34
90778,158688,2020-07-05 07:29:19
90779,328719,2021-04-16 23:19:41
90780,559343,2019-11-20 23:19:03
90781,159510,2019-11-24 15:45:52
90782,146401,2019-12-26 11:14:14
90783,217734,2020-06-25 10:57:59
90784,241277,2020-06-14 17:53:29
90785,168928,2020-07-23 11:56:50
90786,576583,2019-09-01 05:27:16
90787,155653,2020-04-05 11:09:06
90788,547220,2020-03-08 04:27:58
90789,202257,2021-04-14 01:45:38
90790,225460,2020-10-11 08:36:39
90791,472635,2020-03-31 11:16:54
90792,126893,2021-03-03 11:34:35
90793,558554,2020-09-29 21:49:37
90794,305136,2020-11-05 11:19:26
90795,347153,2020-06-27 06:08:41
90796,127881,2020-03-30 19:26:11
90797,402188,2019-12-24 21:28:39
90798,440341,2020-02-27 09:50:00
90799,239969,2020-10-25 16:42:23
90800,365511,2019-11-06 22:12:31
90801,222106,2021-01-08 13:44:35
90802,503501,2020-04-13 10:34:15
90803,491432,2020-05-04 15:40:49
90804,463154,2020-10-12 12:25:15
90805,503867,2021-01-01 01:23:13
90806,511632,2020-03-20 07:09:55
90807,330281,2020-01-21 23:50:34
90808,546552,2020-11-23 04:49:40
90809,102604,2020-11-14 14:52:07
90810,534905,2019-05-21 08:26:45
90811,374587,2020-06-07 10:32:44
90812,544476,2020-09-26 05:48:47
90813,318200,2020-04-27 23:26:48
90814,147495,2021-04-18 12:33:38
90815,224004,2020-08-08 00:09:59
90816,230631,2020-09-25 22:42:22
90817,195270,2020-07-03 11:23:42
90818,459243,2019-06-18 21:48:10
90819,323210,2020-10-13 09:49:07
90820,415935,2019-12-31 01:58:21
90821,136559,2020-09-28 17:19:35
90822,363739,2020-05-06 05:10:15
90823,378283,2020-07-30 12:16:35
90824,366086,2019-06-12 07:17:08
90825,524037,2021-02-14 21:12:35
90826,530662,2020-06-26 08:26:42
90827,168423,2020-08-16 22:01:06
90828,218101,2019-12-11 05:01:14
90829,273047,2020-02-16 19:45:03
90830,429944,2019-08-18 22:02:26
90831,464732,2021-05-09 16:44:51
90832,389428,2019-11-02 11:18:42
90833,102438,2021-05-05 20:05:32
90834,346271,2019-11-16 09:39:57
90835,491407,2020-12-03 23:51:20
90836,147339,2020-10-10 06:41:42
90837,330987,2019-10-05 09:17:29
90838,158681,2019-10-09 21:16:24
90839,168944,2020-08-28 03:24:42
90840,106077,2020-08-25 21:46:25
90841,420381,2020-12-08 00:09:43
90842,109523,2019-12-25 05:19:30
90843,287004,2020-01-12 09:06:26
90844,326070,2019-06-08 10:50:52
90845,486735,2019-07-26 12:42:17
90846,392923,2020-05-09 10:10:59
90847,125438,2019-09-23 06:07:12
90848,311276,2020-11-29 02:52:37
90849,520929,2020-12-20 15:40:34
90850,469191,2021-02-20 03:20:32
90851,275592,2020-07-29 22:58:34
90852,168582,2019-07-21 19:07:33
90853,549230,2020-01-31 05:02:19
90854,231495,2021-01-03 16:18:12
90855,555454,2021-02-04 22:46:43
90856,457053,2021-03-29 21:59:39
90857,373633,2021-04-01 16:50:23
90858,419972,2019-10-19 15:57:34
90859,170637,2019-09-20 14:15:00
90860,591595,2020-11-16 13:59:31
90861,339833,2019-11-16 04:26:55
90862,251511,2019-09-29 13:47:37
90863,192861,2021-02-25 00:13:41
90864,429179,2021-03-31 09:13:04
90865,404165,2021-03-11 17:42:27
90866,427741,2021-04-29 06:46:37
90867,459319,2020-11-28 18:59:25
90868,330088,2020-08-24 11:56:07
90869,239715,2020-10-01 06:12:57
90870,248258,2020-08-08 22:41:56
90871,243899,2019-11-19 05:23:14
90872,115484,2019-08-29 04:16:03
90873,506606,2019-09-29 14:11:36
90874,185577,2020-05-09 15:01:31
90875,511442,2021-01-16 10:26:54
90876,289547,2019-07-03 10:59:20
90877,107767,2021-04-28 08:41:24
90878,222895,2021-03-27 06:45:13
90879,409833,2021-03-24 16:09:40
90880,578418,2019-06-09 23:52:47
90881,431429,2020-01-01 03:48:37
90882,145444,2020-08-25 07:24:10
90883,244998,2020-06-21 11:16:05
90884,313345,2020-09-16 16:59:28
90885,217454,2020-10-15 16:10:36
90886,496048,2019-08-04 19:37:13
90887,338547,2020-08-16 07:32:50
90888,320244,2020-10-10 17:22:53
90889,341135,2021-04-08 16:42:54
90890,296450,2019-12-28 01:35:34
90891,135645,2019-10-22 16:29:41
90892,586987,2020-12-24 15:30:11
