c_id,grp_id,datePosted
124,97881,2020-06-26 00:25:55
129,97882,2019-05-16 18:01:59
349,97883,2020-09-09 11:24:24
160,97884,2020-11-10 17:51:18
10,97885,2020-11-29 06:31:25
128,97886,2020-07-03 09:35:02
70,97887,2019-05-27 22:08:16
338,97888,2019-10-25 00:29:25
293,97889,2020-02-22 15:30:01
313,97890,2020-02-10 16:32:55
53,97891,2020-05-05 08:03:52
97,97892,2019-05-19 17:58:39
378,97893,2020-07-11 09:38:26
225,97894,2021-01-26 11:23:00
354,97895,2019-11-18 21:09:15
242,97896,2019-08-22 12:35:27
396,97897,2019-06-01 09:14:11
219,97898,2020-08-30 22:10:33
376,97899,2020-10-19 12:31:51
132,97900,2019-09-02 03:00:16
385,97901,2021-02-23 15:54:18
266,97902,2020-10-25 14:08:33
341,97903,2019-06-25 20:35:35
216,97904,2020-09-07 19:31:21
366,97905,2020-05-02 20:44:41
279,97906,2021-02-25 07:03:07
61,97907,2020-07-26 09:31:26
66,97908,2020-04-14 17:39:57
200,97909,2019-06-25 11:00:29
314,97910,2020-02-23 00:51:21
365,97911,2019-10-17 16:43:36
290,97912,2021-03-19 09:12:12
121,97913,2020-12-14 16:44:43
174,97914,2020-02-13 08:00:04
239,97915,2020-09-06 02:31:59
381,97916,2020-11-14 01:29:04
289,97917,2020-06-14 17:45:22
16,97918,2020-02-20 17:38:37
399,97919,2020-07-07 05:30:49
200,97920,2020-11-13 16:26:55
396,97921,2020-10-30 09:59:39
190,97922,2020-12-11 02:22:26
336,97923,2020-05-11 01:21:44
135,97924,2020-12-14 15:53:53
340,97925,2020-09-12 22:49:35
89,97926,2019-05-21 14:58:33
197,97927,2019-08-16 15:51:49
21,97928,2019-08-04 09:48:32
340,97929,2019-09-12 07:40:26
1,97930,2019-05-20 23:09:19
340,97931,2020-05-08 16:26:30
350,97932,2020-08-10 16:16:20
95,97933,2020-12-24 06:50:12
399,97934,2019-11-22 18:53:01
350,97935,2020-06-03 06:58:47
42,97936,2020-08-05 05:28:30
107,97937,2020-11-19 12:56:58
58,97938,2020-09-16 19:14:36
347,97939,2021-04-16 09:05:26
377,97940,2019-05-17 01:47:52
267,97941,2019-07-24 07:51:34
95,97942,2020-06-14 10:20:15
145,97943,2020-10-18 10:08:44
109,97944,2021-03-18 03:27:24
386,97945,2019-11-23 11:05:51
337,97946,2021-01-27 23:35:07
109,97947,2021-02-19 12:39:24
29,97948,2019-11-05 18:38:47
125,97949,2021-01-22 07:46:31
188,97950,2019-11-24 21:35:55
50,97951,2019-11-25 10:18:53
42,97952,2020-05-25 05:04:39
100,97953,2020-08-19 00:14:41
315,97954,2020-04-27 10:42:04
296,97955,2020-11-14 14:56:14
319,97956,2019-06-15 21:18:20
140,97957,2019-07-05 22:50:29
352,97958,2019-08-15 23:55:36
46,97959,2019-07-19 00:12:44
85,97960,2020-02-15 02:24:29
289,97961,2021-01-14 08:03:15
176,97962,2019-11-26 00:43:41
161,97963,2020-07-16 10:07:36
365,97964,2021-01-28 20:23:36
253,97965,2019-09-29 09:38:29
4,97966,2019-11-23 09:03:17
399,97967,2021-04-07 08:18:33
140,97968,2021-01-27 00:09:08
243,97969,2021-03-22 12:54:55
30,97970,2020-11-16 06:54:49
205,97971,2020-01-21 16:58:19
284,97972,2019-09-14 04:59:36
73,97973,2020-03-21 23:30:12
328,97974,2019-06-24 17:45:16
87,97975,2020-03-02 20:55:28
249,97976,2020-09-16 17:29:26
159,97977,2020-01-16 14:05:23
36,97978,2019-07-16 02:22:55
218,97979,2021-01-11 16:40:24
151,97980,2021-02-01 19:36:11
350,97981,2019-09-05 20:52:09
45,97982,2020-12-30 13:16:23
45,97983,2020-03-21 09:50:56
90,97984,2021-03-14 20:26:21
95,97985,2020-03-30 03:22:37
305,97986,2020-07-05 15:51:53
221,97987,2019-11-18 15:51:37
264,97988,2020-06-13 16:30:47
35,97989,2020-08-11 03:56:26
95,97990,2020-03-30 09:07:48
165,97991,2020-10-06 11:15:18
294,97992,2020-02-14 15:24:42
239,97993,2019-10-04 06:14:57
97,97994,2020-05-01 17:51:33
118,97995,2019-08-02 12:41:05
334,97996,2019-06-24 14:33:52
159,97997,2019-07-15 15:56:22
258,97998,2019-06-13 06:35:16
18,97999,2019-05-16 22:43:41
151,98000,2019-07-29 03:39:00
256,98001,2020-02-19 07:50:25
215,98002,2020-01-07 06:41:53
297,98003,2020-01-12 14:02:12
53,98004,2019-09-23 16:23:14
80,98005,2020-09-18 05:36:04
299,98006,2020-08-01 01:01:44
134,98007,2020-07-11 15:02:26
20,98008,2020-02-26 20:06:54
148,98009,2019-08-01 13:32:27
374,98010,2020-11-24 11:34:48
175,98011,2020-12-14 02:17:58
39,98012,2021-01-13 09:40:03
197,98013,2021-03-13 20:25:49
353,98014,2019-07-03 03:01:25
328,98015,2020-09-10 19:23:01
319,98016,2019-11-21 05:00:13
383,98017,2020-11-09 18:36:53
382,98018,2021-03-20 23:30:45
248,98019,2019-10-29 05:20:16
119,98020,2019-08-21 20:02:20
357,98021,2020-01-22 16:01:32
8,98022,2020-05-12 18:03:16
257,98023,2021-01-19 11:14:05
8,98024,2020-03-15 23:34:56
378,98025,2020-11-03 09:47:45
53,98026,2021-03-20 03:46:07
247,98027,2020-07-01 17:03:09
213,98028,2020-12-31 17:59:15
87,98029,2020-04-24 23:20:42
344,98030,2021-03-12 00:17:23
198,98031,2019-12-29 23:41:44
243,98032,2021-03-04 03:11:26
183,98033,2020-07-12 07:50:59
369,98034,2021-03-22 13:20:21
166,98035,2021-05-10 23:10:16
125,98036,2020-07-27 11:10:05
9,98037,2019-11-20 20:20:01
218,98038,2020-02-20 04:00:30
18,98039,2020-02-22 10:58:53
356,98040,2021-01-03 10:28:30
68,98041,2019-06-10 16:59:17
367,98042,2019-06-14 10:51:00
257,98043,2021-03-25 17:07:39
391,98044,2020-12-02 07:27:56
162,98045,2020-07-21 07:38:50
125,98046,2020-11-19 22:51:40
20,98047,2021-04-26 08:09:52
282,98048,2019-11-12 02:00:57
269,98049,2019-12-03 07:23:53
7,98050,2020-07-29 19:09:12
224,98051,2021-02-01 11:51:05
393,98052,2019-10-17 08:41:50
387,98053,2019-10-12 00:51:55
12,98054,2019-06-30 13:25:38
187,98055,2019-10-17 04:22:51
396,98056,2020-12-28 03:21:43
239,98057,2020-01-07 06:01:58
173,98058,2020-08-15 14:17:18
175,98059,2021-03-08 13:32:03
217,98060,2019-07-02 19:31:32
309,98061,2019-09-29 13:19:32
139,98062,2020-07-13 15:01:01
30,98063,2020-12-15 09:06:26
246,98064,2020-11-12 11:20:52
339,98065,2020-07-11 06:44:36
203,98066,2019-10-12 17:12:56
341,98067,2020-08-19 21:31:23
203,98068,2021-02-08 19:26:31
62,98069,2019-06-15 20:07:25
17,98070,2020-03-04 18:46:10
244,98071,2019-11-28 20:32:16
398,98072,2020-12-07 06:31:46
37,98073,2019-12-13 07:27:02
295,98074,2019-08-21 04:04:00
96,98075,2021-04-20 21:44:51
6,98076,2020-08-20 13:51:31
156,98077,2019-12-13 23:16:28
59,98078,2019-10-06 20:12:00
257,98079,2020-09-20 03:23:11
357,98080,2020-06-22 09:45:12
118,98081,2019-06-04 09:53:35
297,98082,2020-04-19 08:26:49
182,98083,2019-10-19 08:07:23
11,98084,2019-08-10 19:00:54
390,98085,2021-02-07 04:59:19
329,98086,2020-08-10 04:10:33
287,98087,2020-03-21 04:35:56
25,98088,2020-07-27 03:14:10
36,98089,2020-01-28 10:35:57
239,98090,2020-12-16 19:00:31
202,98091,2020-10-29 08:26:35
84,98092,2019-07-29 14:33:38
218,98093,2019-06-12 12:08:27
395,98094,2020-01-19 04:21:40
59,98095,2019-09-10 19:06:40
85,98096,2021-05-01 22:54:21
251,98097,2020-01-25 01:10:45
133,98098,2020-07-18 17:44:32
396,98099,2020-12-03 12:12:24
188,98100,2020-07-21 03:12:25
343,98101,2019-12-07 03:06:54
30,98102,2020-07-03 01:30:42
72,98103,2021-04-19 16:13:34
223,98104,2020-02-03 10:24:57
382,98105,2021-04-04 19:52:46
171,98106,2020-11-23 01:19:40
147,98107,2021-02-06 09:16:42
305,98108,2021-01-27 01:13:54
347,98109,2020-10-30 01:07:59
245,98110,2021-03-12 18:09:19
35,98111,2019-09-13 20:02:10
356,98112,2019-11-06 17:07:15
95,98113,2021-05-05 01:49:49
22,98114,2019-08-17 00:58:22
210,98115,2019-10-04 22:01:04
300,98116,2020-04-25 08:32:14
367,98117,2020-09-27 14:54:25
368,98118,2020-05-11 09:05:58
214,98119,2019-10-12 12:17:46
193,98120,2021-02-02 19:02:34
240,98121,2019-05-25 18:51:34
103,98122,2019-12-01 04:27:12
206,98123,2020-08-20 17:44:17
189,98124,2021-02-16 08:08:46
37,98125,2019-09-04 09:00:20
354,98126,2021-01-17 10:08:01
238,98127,2020-03-15 06:18:33
399,98128,2020-07-20 18:09:15
39,98129,2019-07-14 14:16:36
120,98130,2020-06-02 16:12:48
355,98131,2020-08-07 08:36:23
228,98132,2019-07-18 12:19:46
365,98133,2019-12-19 11:28:54
221,98134,2021-01-02 15:10:18
97,98135,2020-04-30 02:37:44
96,98136,2019-12-29 20:38:33
43,98137,2020-05-17 19:45:50
139,98138,2020-01-30 05:31:29
113,98139,2019-06-29 19:00:25
111,98140,2020-07-07 12:54:06
7,98141,2019-08-22 17:00:27
249,98142,2020-12-17 09:14:37
213,98143,2020-03-25 00:14:37
356,98144,2020-11-15 11:08:23
125,98145,2020-06-18 06:24:56
398,98146,2020-05-09 14:52:31
253,98147,2020-05-28 12:07:46
190,98148,2019-07-10 20:09:41
85,98149,2020-09-07 07:16:08
306,98150,2020-09-23 20:52:43
357,98151,2020-06-10 13:19:23
43,98152,2020-11-08 10:45:15
258,98153,2019-12-19 18:39:42
244,98154,2019-06-27 07:55:14
108,98155,2019-10-02 07:55:35
47,98156,2021-05-09 03:37:09
342,98157,2019-07-06 14:34:42
172,98158,2020-07-21 17:22:27
398,98159,2019-06-13 01:09:31
374,98160,2021-03-14 17:56:04
157,98161,2020-10-04 23:57:38
116,98162,2020-09-30 10:57:52
363,98163,2020-10-04 01:27:08
51,98164,2019-08-31 09:17:11
180,98165,2020-08-03 04:41:27
99,98166,2020-10-18 14:11:59
87,98167,2020-08-30 08:33:22
379,98168,2020-07-14 08:44:32
356,98169,2019-06-13 19:26:41
183,98170,2019-06-15 11:32:31
212,98171,2019-12-17 03:09:19
224,98172,2020-11-12 11:34:04
218,98173,2021-03-09 16:33:17
383,98174,2019-11-20 00:11:18
73,98175,2020-06-19 12:53:18
199,98176,2019-12-24 06:05:15
57,98177,2019-10-01 13:28:24
345,98178,2019-09-05 17:58:43
113,98179,2020-04-20 23:56:38
93,98180,2020-04-21 09:19:56
193,98181,2020-02-15 13:05:36
84,98182,2019-07-24 06:55:06
310,98183,2021-01-17 16:05:42
225,98184,2019-10-24 06:17:13
99,98185,2020-07-16 00:08:19
102,98186,2019-06-12 13:58:11
40,98187,2020-07-26 03:36:05
111,98188,2019-06-14 14:10:57
78,98189,2019-05-14 13:56:51
342,98190,2021-04-25 14:49:49
376,98191,2020-04-15 13:34:37
294,98192,2019-07-06 15:10:40
280,98193,2021-02-16 03:33:07
202,98194,2019-08-22 04:49:22
129,98195,2020-12-02 23:37:29
311,98196,2020-09-21 03:55:17
64,98197,2019-09-25 07:12:08
13,98198,2019-11-27 08:01:54
62,98199,2020-07-15 20:00:38
145,98200,2020-02-21 23:14:12
343,98201,2020-04-12 02:12:43
58,98202,2019-05-28 11:16:32
119,98203,2019-11-06 07:07:42
258,98204,2021-01-07 01:25:08
234,98205,2020-11-08 06:50:18
43,98206,2019-12-30 08:47:03
289,98207,2019-07-19 14:58:32
304,98208,2020-01-21 11:02:34
141,98209,2020-07-18 06:08:01
91,98210,2021-01-14 08:59:26
143,98211,2019-12-26 05:50:05
135,98212,2021-01-14 08:42:41
24,98213,2020-04-14 09:16:00
150,98214,2020-10-04 21:28:25
87,98215,2020-11-28 23:37:57
132,98216,2020-12-06 10:00:11
346,98217,2019-10-18 12:08:26
356,98218,2021-02-13 08:22:13
14,98219,2020-08-23 02:40:44
201,98220,2019-08-05 15:55:45
325,98221,2019-07-16 09:44:43
132,98222,2020-09-10 09:15:50
216,98223,2019-11-23 04:30:08
198,98224,2019-05-23 03:20:59
250,98225,2020-04-11 11:02:33
342,98226,2019-11-29 04:08:06
186,98227,2020-11-17 17:59:40
173,98228,2021-03-20 05:21:56
3,98229,2019-10-15 21:41:59
325,98230,2020-01-25 10:45:11
90,98231,2020-09-02 01:40:55
309,98232,2020-06-06 05:13:11
356,98233,2020-05-14 15:27:11
164,98234,2021-04-28 09:30:19
264,98235,2021-01-13 07:12:10
28,98236,2020-07-17 17:19:41
6,98237,2021-03-11 19:40:21
30,98238,2021-03-16 05:27:56
138,98239,2019-05-30 09:45:27
84,98240,2019-09-08 03:37:01
147,98241,2020-09-04 22:14:11
114,98242,2019-09-12 00:34:57
15,98243,2020-03-28 01:13:23
146,98244,2020-01-17 13:16:42
162,98245,2020-09-03 19:49:11
252,98246,2020-10-30 02:43:19
264,98247,2020-05-17 00:27:04
115,98248,2020-03-21 02:32:49
16,98249,2020-08-31 10:59:11
82,98250,2019-12-11 05:40:28
393,98251,2019-07-19 17:24:05
397,98252,2020-07-06 02:17:47
257,98253,2020-05-24 12:06:03
48,98254,2021-02-26 17:08:58
291,98255,2020-12-01 20:09:24
170,98256,2020-08-13 03:50:05
137,98257,2020-04-24 14:16:02
10,98258,2019-12-06 00:20:42
186,98259,2021-04-24 22:16:17
190,98260,2020-04-13 22:51:55
284,98261,2019-08-23 09:09:02
135,98262,2020-12-03 08:25:25
109,98263,2019-05-14 00:12:40
258,98264,2019-07-04 08:53:13
257,98265,2020-09-21 15:58:55
242,98266,2019-12-27 07:07:13
177,98267,2019-08-19 19:01:49
10,98268,2019-05-27 10:23:37
66,98269,2020-04-23 12:45:28
204,98270,2020-10-07 02:09:01
91,98271,2021-02-23 02:59:03
157,98272,2019-08-29 00:38:17
62,98273,2021-02-02 19:17:27
328,98274,2019-10-15 12:34:44
154,98275,2020-09-03 15:56:00
178,98276,2019-09-05 05:48:36
238,98277,2020-03-16 09:32:17
201,98278,2019-11-15 06:05:36
276,98279,2020-08-12 07:40:55
276,98280,2020-12-20 07:08:35
171,98281,2019-05-21 04:23:11
340,98282,2020-06-13 21:07:07
355,98283,2019-08-28 04:31:56
155,98284,2019-11-08 23:19:11
184,98285,2020-11-04 11:50:46
355,98286,2021-03-17 07:07:45
88,98287,2020-02-05 02:25:49
310,98288,2021-01-19 21:46:23
110,98289,2021-03-20 15:29:56
148,98290,2020-01-14 04:28:20
200,98291,2020-05-05 10:41:44
151,98292,2021-04-18 15:25:36
245,98293,2020-12-15 03:29:21
39,98294,2019-09-04 19:08:56
380,98295,2020-03-16 09:30:17
233,98296,2019-07-10 07:38:33
370,98297,2020-08-26 12:57:38
343,98298,2020-07-08 17:27:44
214,98299,2020-09-06 21:19:34
399,98300,2020-05-02 15:13:49
81,98301,2021-04-13 12:05:35
234,98302,2021-01-25 15:30:05
240,98303,2020-01-08 03:25:41
30,98304,2020-06-07 23:20:31
144,98305,2019-12-30 08:35:44
310,98306,2020-01-10 18:08:46
26,98307,2020-03-24 23:03:52
113,98308,2021-03-06 01:20:53
343,98309,2019-12-03 12:11:40
76,98310,2019-08-01 07:43:41
353,98311,2020-11-17 12:36:19
20,98312,2019-12-23 13:08:03
280,98313,2020-05-24 11:06:04
170,98314,2020-06-08 08:09:17
279,98315,2020-05-05 23:16:26
244,98316,2020-02-24 09:12:40
200,98317,2019-06-05 10:46:14
189,98318,2019-08-03 01:57:20
7,98319,2019-07-17 07:53:44
373,98320,2020-01-01 00:48:56
209,98321,2021-01-20 00:07:16
36,98322,2020-11-09 00:18:37
27,98323,2019-05-22 10:50:01
163,98324,2020-06-29 17:44:59
161,98325,2021-03-26 12:20:59
327,98326,2020-01-05 21:47:52
148,98327,2019-06-01 19:32:37
310,98328,2021-01-27 06:49:52
226,98329,2019-09-21 12:24:37
373,98330,2021-01-11 06:06:48
42,98331,2020-10-05 02:38:35
89,98332,2019-10-09 02:57:19
382,98333,2020-11-05 04:31:05
357,98334,2021-03-23 05:21:31
258,98335,2020-05-15 09:34:09
21,98336,2019-10-19 05:21:45
74,98337,2021-01-27 16:14:44
182,98338,2021-05-07 05:07:17
227,98339,2021-02-25 18:57:42
147,98340,2021-04-09 23:37:20
127,98341,2020-08-23 02:04:20
264,98342,2020-08-18 16:42:44
125,98343,2020-06-14 13:06:15
177,98344,2020-01-16 12:37:48
375,98345,2021-01-02 14:34:11
108,98346,2020-05-28 21:29:26
265,98347,2020-02-15 15:59:29
170,98348,2019-12-21 06:04:59
32,98349,2020-09-19 13:39:19
301,98350,2020-05-07 07:35:29
89,98351,2020-09-29 10:31:20
73,98352,2020-02-23 14:07:08
233,98353,2021-04-26 11:06:35
165,98354,2021-05-06 04:40:55
388,98355,2020-10-19 18:54:46
196,98356,2020-04-06 11:50:41
393,98357,2020-03-01 15:41:22
318,98358,2019-12-15 14:20:51
233,98359,2020-06-02 00:39:58
256,98360,2020-08-13 03:12:43
373,98361,2020-08-24 19:50:03
103,98362,2020-02-17 22:29:38
127,98363,2021-04-25 00:30:43
233,98364,2020-10-28 15:00:48
13,98365,2020-03-19 22:00:01
322,98366,2019-11-01 13:09:16
143,98367,2021-04-29 23:19:14
28,98368,2020-09-24 05:09:17
42,98369,2020-10-09 04:43:36
64,98370,2020-07-13 17:59:30
23,98371,2021-01-10 11:39:40
293,98372,2020-10-08 04:19:36
172,98373,2020-01-30 14:12:06
35,98374,2019-10-19 04:30:55
378,98375,2020-09-14 13:25:08
370,98376,2020-08-27 12:40:51
150,98377,2021-01-27 00:54:57
201,98378,2019-06-22 17:06:48
100,98379,2020-12-09 23:39:11
137,98380,2019-06-16 18:17:26
214,98381,2020-11-25 02:07:28
63,98382,2020-03-10 08:18:33
318,98383,2020-01-17 17:29:06
341,98384,2020-09-19 05:10:19
40,98385,2020-05-24 10:52:47
312,98386,2021-04-30 08:55:34
248,98387,2019-12-25 00:24:15
363,98388,2020-05-04 18:18:17
306,98389,2019-07-30 17:48:17
51,98390,2020-11-28 17:47:06
126,98391,2019-11-14 15:31:30
259,98392,2021-02-08 11:22:15
151,98393,2019-07-27 14:44:29
340,98394,2020-10-03 07:59:31
273,98395,2019-07-12 03:23:59
66,98396,2019-09-10 12:08:13
375,98397,2020-04-11 14:11:36
117,98398,2020-04-17 14:24:15
45,98399,2020-12-02 07:36:44
301,98400,2020-10-03 08:32:36
305,98401,2021-03-21 03:15:08
352,98402,2020-07-15 18:36:52
232,98403,2020-01-22 23:29:35
234,98404,2019-08-18 23:41:40
187,98405,2020-02-23 07:23:19
331,98406,2019-12-14 05:57:21
26,98407,2019-07-21 13:38:57
339,98408,2020-06-13 16:31:31
32,98409,2020-07-12 20:24:05
223,98410,2020-10-05 17:07:31
270,98411,2019-10-29 09:35:06
200,98412,2020-01-31 08:26:19
14,98413,2019-07-19 05:50:27
73,98414,2020-07-01 09:37:00
164,98415,2020-09-08 10:47:54
226,98416,2021-04-06 15:40:48
369,98417,2020-11-23 16:32:35
12,98418,2019-09-12 01:19:53
234,98419,2021-05-13 05:09:12
324,98420,2020-03-18 19:21:13
193,98421,2020-01-07 00:45:06
239,98422,2021-04-25 13:21:12
26,98423,2019-06-13 04:26:11
243,98424,2019-07-06 19:49:55
265,98425,2019-06-22 00:49:44
213,98426,2021-04-15 07:54:51
264,98427,2019-06-03 02:05:08
385,98428,2021-01-29 04:12:11
188,98429,2020-01-05 05:10:33
316,98430,2019-10-23 06:30:32
235,98431,2021-03-09 22:02:58
394,98432,2020-12-26 11:04:59
132,98433,2020-04-23 10:06:54
380,98434,2020-06-24 06:22:14
286,98435,2021-02-15 17:32:44
235,98436,2021-03-10 00:30:49
5,98437,2020-10-23 02:32:28
140,98438,2019-08-18 07:52:54
159,98439,2019-11-30 21:01:32
319,98440,2020-05-27 21:27:26
106,98441,2020-09-26 19:01:18
110,98442,2020-10-30 20:30:01
262,98443,2020-01-29 14:27:38
330,98444,2021-03-24 20:49:35
183,98445,2020-09-22 00:07:40
370,98446,2020-11-02 12:11:42
19,98447,2019-06-27 01:36:02
222,98448,2020-12-03 11:12:20
157,98449,2019-06-27 13:05:54
27,98450,2020-12-06 23:56:24
349,98451,2021-03-17 18:28:36
303,98452,2020-03-31 15:19:56
6,98453,2021-01-19 20:48:23
194,98454,2019-09-20 13:11:05
67,98455,2020-01-08 00:54:21
185,98456,2021-04-30 03:59:08
156,98457,2019-12-29 09:58:50
176,98458,2020-08-01 07:40:57
125,98459,2019-08-21 21:57:57
311,98460,2021-01-20 02:37:19
265,98461,2021-05-01 02:10:35
363,98462,2020-12-15 12:37:45
366,98463,2020-09-08 11:00:22
387,98464,2019-06-08 21:55:00
332,98465,2020-09-10 15:17:52
364,98466,2019-08-29 08:38:02
39,98467,2019-07-30 20:34:43
343,98468,2020-03-03 22:42:41
367,98469,2020-11-19 18:01:40
21,98470,2019-09-18 21:07:29
133,98471,2020-11-25 03:21:39
290,98472,2019-09-04 21:02:47
169,98473,2020-11-14 10:50:46
286,98474,2019-12-09 12:07:27
68,98475,2020-07-14 11:34:58
247,98476,2020-05-31 00:08:16
278,98477,2021-04-11 22:48:48
39,98478,2021-04-20 07:33:02
32,98479,2020-07-04 05:22:26
66,98480,2019-08-21 08:29:47
345,98481,2019-07-11 01:52:52
287,98482,2020-04-26 13:52:06
84,98483,2020-12-08 15:23:58
346,98484,2021-02-22 17:09:32
43,98485,2020-04-19 22:50:37
206,98486,2020-11-04 04:37:09
159,98487,2020-08-08 15:42:13
238,98488,2020-06-06 13:14:50
171,98489,2021-04-24 12:39:02
63,98490,2019-06-08 09:58:39
158,98491,2021-01-17 04:40:59
367,98492,2020-07-19 06:36:28
222,98493,2020-08-24 01:14:44
94,98494,2019-06-27 12:08:44
104,98495,2020-03-31 03:24:16
354,98496,2020-12-05 18:43:44
153,98497,2019-08-28 03:22:34
234,98498,2019-09-16 18:11:40
258,98499,2020-07-29 23:38:04
2,98500,2020-09-24 11:20:57
126,98501,2021-01-03 14:19:00
124,98502,2021-05-13 17:00:56
306,98503,2020-08-05 13:28:41
389,98504,2019-10-17 12:28:31
360,98505,2019-08-10 15:22:13
121,98506,2020-09-28 10:23:06
313,98507,2020-07-09 00:12:36
117,98508,2020-10-06 14:18:24
152,98509,2019-08-12 09:55:10
309,98510,2021-03-20 03:27:33
134,98511,2020-08-21 15:23:07
37,98512,2020-12-09 16:58:16
319,98513,2021-04-24 17:30:31
361,98514,2019-08-20 16:46:10
392,98515,2019-11-02 05:43:58
72,98516,2020-08-08 07:56:06
3,98517,2020-06-04 00:32:11
301,98518,2020-12-01 12:09:46
366,98519,2019-11-21 04:15:24
315,98520,2020-11-08 18:46:12
378,98521,2019-07-03 20:03:37
95,98522,2020-03-01 11:10:21
363,98523,2021-01-28 03:59:55
229,98524,2019-08-22 01:24:43
164,98525,2020-04-11 21:48:14
188,98526,2020-06-05 00:27:49
216,98527,2020-12-27 00:48:57
379,98528,2019-09-15 04:28:26
33,98529,2021-03-21 15:06:51
86,98530,2019-11-09 00:54:16
399,98531,2019-06-08 01:51:19
39,98532,2020-10-27 16:13:20
138,98533,2021-02-25 04:18:52
318,98534,2020-01-09 21:10:37
19,98535,2019-08-26 16:01:54
128,98536,2020-03-16 16:26:06
98,98537,2021-02-23 17:27:19
31,98538,2020-11-01 18:41:10
103,98539,2021-04-03 00:56:22
265,98540,2020-10-02 13:41:52
243,98541,2019-09-30 18:32:49
336,98542,2019-09-03 13:31:11
187,98543,2019-11-15 23:12:16
74,98544,2021-01-25 16:14:24
143,98545,2020-12-10 21:24:17
242,98546,2019-11-11 07:00:21
319,98547,2021-02-19 21:03:43
278,98548,2019-10-14 16:55:01
105,98549,2019-07-14 08:40:41
346,98550,2019-06-30 12:23:05
80,98551,2020-06-28 08:54:51
260,98552,2020-01-10 19:45:41
266,98553,2020-12-21 17:25:45
211,98554,2020-08-26 15:12:04
180,98555,2019-06-12 00:44:39
3,98556,2020-03-05 21:24:30
76,98557,2019-10-12 00:15:21
295,98558,2021-03-30 17:11:27
342,98559,2020-02-23 17:56:47
356,98560,2021-04-30 18:45:06
92,98561,2020-01-17 20:11:28
271,98562,2019-11-23 05:20:23
196,98563,2020-08-14 21:25:05
202,98564,2019-12-19 18:22:20
109,98565,2021-01-30 09:03:34
389,98566,2020-03-01 20:04:24
205,98567,2019-08-03 07:08:16
228,98568,2019-06-18 17:58:08
124,98569,2019-11-07 03:41:20
123,98570,2019-06-12 09:13:26
133,98571,2020-01-24 05:08:58
93,98572,2020-06-21 19:47:47
178,98573,2019-08-04 01:28:00
126,98574,2021-05-11 22:39:00
225,98575,2021-02-20 23:44:31
366,98576,2020-07-11 12:45:44
210,98577,2019-06-06 19:58:16
188,98578,2020-06-30 18:41:30
85,98579,2020-06-30 06:35:07
120,98580,2021-01-31 01:28:06
186,98581,2019-09-06 06:52:04
59,98582,2020-04-09 09:42:49
176,98583,2021-01-31 19:03:40
105,98584,2020-01-04 06:16:53
247,98585,2020-06-12 18:55:33
274,98586,2019-12-13 02:40:14
220,98587,2020-04-21 05:17:01
64,98588,2021-01-19 02:56:32
21,98589,2021-01-15 08:18:48
52,98590,2019-08-22 13:25:31
304,98591,2020-09-20 17:57:32
378,98592,2020-08-24 16:47:35
281,98593,2020-06-17 14:44:41
108,98594,2021-05-06 23:36:08
179,98595,2020-10-25 13:21:29
137,98596,2021-04-21 10:43:17
305,98597,2019-06-14 13:14:41
7,98598,2021-03-06 04:54:42
199,98599,2020-03-04 07:50:55
242,98600,2019-08-02 12:59:13
349,98601,2020-06-15 19:27:48
311,98602,2020-08-05 07:37:54
329,98603,2020-05-13 12:23:28
334,98604,2020-09-16 15:53:35
368,98605,2020-05-02 19:29:10
206,98606,2021-02-25 03:27:52
67,98607,2020-05-07 20:40:55
100,98608,2020-11-20 03:45:02
77,98609,2021-03-06 17:10:05
10,98610,2020-04-30 03:15:59
333,98611,2019-10-11 18:45:46
132,98612,2019-07-30 21:29:28
336,98613,2019-12-12 19:33:36
5,98614,2019-05-31 23:15:04
51,98615,2020-02-17 00:09:11
58,98616,2019-12-13 16:39:32
363,98617,2020-07-28 16:25:51
12,98618,2019-12-22 19:34:27
116,98619,2020-11-11 08:18:53
300,98620,2020-04-19 20:51:15
181,98621,2019-11-07 10:24:34
351,98622,2020-06-10 03:05:31
224,98623,2020-04-27 06:26:38
227,98624,2021-01-09 08:37:48
202,98625,2020-04-06 18:02:23
177,98626,2020-05-03 13:35:43
325,98627,2019-07-18 18:14:29
346,98628,2019-10-23 07:06:10
25,98629,2020-09-07 00:04:14
283,98630,2020-08-29 02:50:59
6,98631,2020-08-26 12:31:12
298,98632,2020-10-17 06:06:12
207,98633,2019-11-16 16:21:49
173,98634,2019-06-05 10:56:36
113,98635,2021-04-04 18:29:57
350,98636,2019-09-26 21:46:54
192,98637,2021-03-22 22:48:17
208,98638,2021-03-18 07:56:42
31,98639,2021-04-04 13:57:18
26,98640,2020-06-04 22:11:01
268,98641,2019-05-14 00:05:14
269,98642,2020-08-08 12:26:06
35,98643,2020-04-29 01:35:07
164,98644,2019-07-10 20:43:22
155,98645,2020-07-22 21:39:38
180,98646,2021-03-12 12:41:30
328,98647,2020-01-02 17:53:04
378,98648,2020-12-28 07:40:24
247,98649,2021-03-23 16:50:13
12,98650,2019-11-07 06:28:03
175,98651,2021-04-05 11:42:28
347,98652,2019-10-24 02:02:03
126,98653,2020-07-23 16:34:38
353,98654,2020-07-31 13:07:07
272,98655,2019-07-04 23:03:50
316,98656,2020-12-25 07:25:21
301,98657,2019-09-23 20:58:19
