grp_id,ce_id,date_added
91494,41950,2021-04-02 04:35:42
60346,8179,2020-02-16 05:57:41
94419,3043,2021-03-05 04:34:00
56749,48105,2020-04-27 13:01:16
7331,20185,2020-05-20 00:52:36
53408,43780,2020-03-29 12:03:37
65112,45977,2021-02-22 08:04:00
75108,14410,2019-12-14 03:24:41
62345,2826,2021-04-21 11:30:19
23179,29120,2021-02-11 11:05:55
7115,19843,2020-09-18 10:01:42
91227,40075,2019-09-23 23:45:21
92541,12660,2021-01-31 22:33:20
89680,31213,2020-11-01 03:08:26
49713,29919,2021-01-05 07:58:32
83016,908,2019-12-01 06:42:47
23647,17517,2019-12-15 11:13:34
42948,27550,2019-06-03 03:30:01
43465,47665,2019-10-22 01:58:25
63893,42918,2021-01-12 18:50:05
78029,47566,2020-10-11 17:04:51
81323,25534,2020-09-29 00:16:23
75203,30859,2020-08-16 00:30:08
78001,46763,2020-02-04 15:18:36
59270,41150,2020-09-08 04:59:12
12992,14866,2021-03-09 09:37:51
69199,11830,2021-01-05 10:18:28
77703,7068,2019-06-06 04:36:10
30063,31162,2019-06-04 22:13:48
39063,14060,2021-02-12 18:40:28
76238,31449,2020-09-05 06:14:03
29474,14069,2021-03-17 11:20:53
20693,1604,2021-03-08 18:37:04
47091,14216,2021-03-10 06:02:37
98929,49668,2020-07-03 02:21:48
95988,22232,2019-05-14 21:40:02
6886,38569,2020-04-10 21:38:05
43795,46845,2020-12-23 07:47:07
31022,10594,2020-02-27 12:58:43
74328,11880,2020-07-28 20:33:58
76936,11684,2020-04-04 19:46:39
35177,29772,2020-03-26 22:58:25
80855,44898,2019-12-24 14:51:40
80214,35136,2020-07-28 16:34:30
80294,44509,2019-09-02 20:52:46
23099,46390,2019-12-22 10:18:11
82087,49759,2020-08-09 05:11:22
79314,36876,2019-06-26 12:07:44
37958,43098,2020-05-13 20:00:31
67942,45856,2021-02-17 23:07:12
62497,45417,2020-04-17 09:33:00
96181,48464,2021-04-27 11:07:42
63970,49629,2020-08-14 14:04:46
8491,18696,2020-08-11 03:57:58
82705,15863,2019-05-25 06:21:59
64931,36345,2021-03-10 06:22:46
84901,43186,2020-02-22 09:33:53
54609,30205,2021-04-28 12:31:04
48804,48054,2020-04-04 01:34:02
88010,21603,2020-03-02 06:15:30
61984,17943,2019-10-10 19:13:05
87052,38251,2020-01-17 10:54:49
94627,34995,2019-07-10 21:05:53
62255,8967,2020-06-22 07:28:10
86622,46950,2020-12-19 06:08:20
92150,41747,2019-09-20 20:47:09
85201,6352,2020-02-25 20:13:12
58356,16137,2019-11-24 22:12:06
57288,21463,2019-10-27 10:35:29
59001,7264,2020-10-23 02:06:28
21020,15160,2019-09-22 12:24:04
53541,48405,2020-12-20 18:32:49
81749,33131,2019-06-12 12:27:35
97862,45446,2020-01-05 19:06:45
22977,23914,2020-10-15 01:54:24
34743,12875,2020-04-30 21:51:33
31267,8016,2020-06-11 16:52:59
76194,22442,2019-12-31 23:45:21
97898,39602,2021-02-11 16:13:18
71669,10758,2020-04-12 11:20:12
58019,6289,2020-06-02 22:58:39
49870,10634,2021-01-01 00:42:24
20669,32801,2021-01-07 19:46:14
56878,14727,2021-03-03 15:57:01
58269,25197,2019-12-05 09:21:28
15939,22599,2019-06-12 18:17:42
76554,11836,2019-10-22 20:21:14
42051,42821,2021-05-01 04:32:03
53266,28667,2019-10-02 06:03:19
99068,28738,2019-06-27 06:06:32
55714,14014,2020-07-14 19:30:09
29544,34543,2019-09-23 01:41:16
51371,1343,2019-09-28 20:39:16
15440,3314,2020-10-27 04:21:31
57305,12937,2020-07-10 00:07:22
13209,44848,2020-11-19 16:21:18
33187,24737,2020-12-17 06:20:00
36809,40705,2021-05-07 11:10:12
85852,38269,2020-09-15 23:49:12
40371,20468,2020-07-20 22:39:08
36801,26822,2021-01-23 13:57:15
88767,4752,2019-11-24 04:02:59
75560,4199,2020-09-27 10:09:58
25395,25521,2019-11-17 22:18:24
70114,46058,2020-07-28 08:18:21
55929,11815,2020-07-30 00:47:14
40293,39452,2020-03-07 11:24:03
82369,907,2021-04-20 15:34:14
8573,41649,2020-11-18 23:06:32
54079,44913,2020-08-22 20:31:04
39606,13241,2020-04-14 07:43:51
85346,20036,2019-06-28 13:49:24
86181,30345,2019-05-31 18:11:21
27420,45049,2020-09-20 10:46:39
20254,4776,2020-01-23 11:04:38
87289,41683,2020-10-01 13:15:08
9101,43549,2021-02-10 11:59:07
31709,38825,2019-08-06 21:13:19
54961,40411,2019-07-31 15:06:26
71144,44819,2019-06-24 11:02:32
88313,14572,2020-12-14 07:16:29
34913,33615,2019-12-01 12:12:21
70594,43052,2019-12-14 14:31:37
34724,8204,2019-11-14 03:33:09
92782,10493,2020-10-01 09:49:03
12722,22562,2020-06-05 15:38:04
35621,32981,2020-12-21 14:35:30
28153,17374,2020-12-30 06:54:30
24689,38355,2019-07-09 15:46:41
60538,49907,2019-09-14 19:55:42
56730,40784,2020-02-18 08:12:02
58935,49117,2020-10-22 16:02:48
13838,35463,2020-11-05 22:32:13
90982,11402,2020-05-05 15:48:11
14225,44406,2020-02-12 07:19:06
81782,33577,2020-12-14 03:21:41
51096,16763,2020-10-06 12:37:18
42790,27960,2021-04-02 11:11:15
60561,10267,2021-04-27 09:37:59
68947,43116,2020-05-21 21:03:52
70360,5743,2021-03-06 08:13:59
10951,13568,2020-06-02 23:57:41
84916,26130,2020-08-13 06:34:02
17074,2218,2020-10-30 04:56:09
36548,38701,2020-12-13 05:48:49
99151,5098,2020-01-08 15:20:01
74704,18909,2019-10-20 17:33:25
94777,2918,2019-10-29 15:10:00
8005,20970,2020-12-02 01:55:36
80168,32592,2020-10-15 12:32:44
98398,36292,2020-10-01 16:24:46
67315,2289,2020-05-28 21:56:26
62765,34741,2019-05-16 04:12:06
31513,43304,2020-03-04 04:19:10
1824,2578,2020-02-07 04:31:26
48592,7428,2020-12-08 00:15:15
35942,21736,2020-03-25 11:15:30
30668,4015,2020-11-10 10:45:34
98788,45016,2019-12-23 10:25:10
15080,13273,2019-12-10 19:58:55
18149,35714,2019-10-18 06:48:33
17210,41262,2021-01-14 17:58:21
20237,42060,2019-11-03 01:21:57
50987,18966,2019-07-21 14:44:15
95460,49356,2021-05-03 07:44:39
44272,17938,2020-12-16 13:34:08
96719,10895,2019-07-30 23:50:46
50425,22190,2020-09-07 04:02:22
60916,2649,2019-08-06 19:36:46
21591,28713,2020-12-15 13:00:50
23080,30364,2019-05-20 21:01:02
25117,5006,2021-01-23 17:48:13
53773,31844,2020-11-01 12:39:28
49035,34851,2019-08-31 06:44:21
41502,47656,2020-06-01 22:35:03
76783,7086,2019-10-12 07:25:02
47168,27158,2019-10-13 13:10:39
71543,15251,2019-09-21 23:36:52
58353,45412,2019-09-10 02:18:30
7110,47920,2019-10-28 20:19:43
1721,39734,2020-03-05 03:38:16
47620,26519,2021-01-01 12:11:41
60111,32582,2019-06-01 15:08:51
71740,16569,2020-03-15 17:34:23
87367,26482,2019-11-02 19:36:03
17768,48399,2021-02-14 12:40:35
64344,1306,2019-06-30 21:04:42
31311,28786,2020-03-20 00:45:43
62958,24991,2021-03-31 02:13:54
64868,36433,2021-02-20 10:11:46
88311,31597,2019-09-19 06:31:13
43596,49746,2021-02-21 04:02:24
24953,44603,2021-05-06 11:07:26
7167,25269,2019-05-27 00:34:34
39819,30593,2021-04-20 19:19:59
6531,1604,2021-02-11 18:32:03
70804,27592,2021-04-18 12:07:12
70076,16619,2020-09-15 13:53:52
96222,17341,2021-03-31 16:17:06
64340,13344,2019-06-09 02:56:35
90507,12454,2020-05-01 19:07:17
55063,26198,2019-06-21 18:59:51
51345,34339,2020-03-20 07:45:25
70655,13041,2021-03-07 20:25:10
12338,14015,2021-03-23 15:26:53
87675,41506,2020-08-19 06:00:13
61754,48593,2020-08-11 14:56:01
88679,15761,2019-09-02 04:04:12
66337,33772,2020-01-19 08:36:04
24330,25048,2020-03-05 03:03:30
75189,36206,2021-04-25 11:06:51
39321,12469,2020-11-28 18:06:54
78158,41719,2021-02-05 16:28:35
38177,40404,2020-06-23 02:54:45
38169,42648,2020-05-02 19:55:41
93247,461,2020-01-05 23:10:01
33143,15885,2020-12-09 21:03:10
25820,43170,2020-07-09 04:49:40
97765,17042,2020-02-16 20:28:27
1171,16995,2021-03-26 06:38:39
73490,37774,2019-11-13 03:08:48
24171,10149,2019-10-26 19:23:54
19165,4238,2020-07-02 08:20:49
76188,7356,2019-07-21 06:01:17
72902,23918,2020-10-28 04:52:03
33368,16805,2020-04-11 23:13:57
70717,13857,2020-01-21 15:49:15
83417,49630,2019-07-31 11:43:50
2644,49278,2020-01-12 20:09:11
25021,29705,2019-06-16 05:01:34
79940,41563,2019-08-13 12:26:40
16607,18410,2021-03-30 09:24:17
83061,44748,2020-08-10 18:09:15
1975,44265,2019-06-04 15:02:30
27932,39103,2021-03-30 10:47:39
66842,21249,2021-01-30 17:00:59
41771,19819,2021-01-16 11:08:12
7970,37836,2019-10-03 04:41:17
6435,24948,2021-04-25 17:06:22
32848,18612,2020-11-08 05:10:02
23977,18848,2020-01-04 09:13:15
46478,13101,2020-07-12 07:17:41
62922,15798,2021-04-23 13:14:01
34531,45417,2020-09-13 13:20:06
60280,23708,2020-01-13 23:16:05
57778,26882,2020-12-13 18:05:08
75117,13642,2019-09-14 05:40:21
85443,22034,2019-09-02 05:33:22
24408,29260,2020-08-07 15:45:46
49279,24223,2021-02-21 06:36:12
6262,14252,2021-01-31 19:30:57
98393,39929,2020-09-19 02:59:55
22233,23143,2020-09-21 15:37:27
70713,34374,2021-04-03 04:48:56
32626,12235,2020-02-07 07:45:37
69048,47103,2019-07-01 06:08:56
29401,22777,2019-07-14 00:24:05
44059,38443,2019-10-17 04:07:19
67806,16152,2019-09-25 03:06:28
28229,19113,2019-10-31 23:45:47
32797,12180,2020-07-20 06:14:54
68175,24608,2020-08-05 07:05:55
11176,30606,2021-02-14 13:21:13
17241,45408,2020-02-28 13:25:02
26284,46200,2019-09-14 04:10:02
92749,1895,2020-09-12 15:10:48
80884,30269,2020-01-30 00:09:22
72380,15328,2020-07-25 22:02:20
66619,4619,2019-07-11 17:18:57
61249,24980,2019-12-22 21:02:02
50303,10281,2021-03-29 06:27:12
57117,11200,2020-12-31 03:14:58
18153,21019,2020-09-17 17:27:14
52251,26664,2020-01-18 00:09:39
1157,34478,2021-01-20 14:02:45
28357,32680,2020-04-16 12:31:46
76428,47909,2019-07-26 18:41:53
53910,20950,2019-10-02 03:43:08
78955,22872,2020-12-19 08:42:54
79301,42764,2019-11-21 08:49:28
43244,23446,2020-09-26 02:56:22
82453,7439,2019-07-26 05:24:13
61208,1683,2019-09-23 14:20:26
45552,33196,2020-09-11 15:53:31
86654,9428,2020-02-18 09:15:10
95898,7728,2020-08-30 01:59:50
39753,39214,2020-10-10 11:00:59
40217,49798,2020-09-23 01:53:59
11407,16102,2019-12-27 09:57:07
95694,25526,2020-06-13 17:19:18
94744,15819,2020-10-02 11:29:31
29861,19808,2020-01-07 00:22:33
44095,7131,2020-04-13 22:13:51
14318,40172,2020-08-24 19:31:20
82564,17252,2020-07-31 18:36:57
33840,29561,2020-03-22 08:03:51
74938,43241,2019-10-20 10:47:50
24238,45627,2019-06-03 10:56:19
31914,39245,2020-12-05 08:40:21
70625,3846,2020-02-19 15:00:01
57574,42607,2019-07-02 09:12:05
46021,30205,2019-11-05 20:28:29
17471,29971,2020-06-26 04:09:58
14419,32637,2021-04-06 01:54:42
20112,41363,2021-05-04 02:15:34
72325,47867,2020-07-27 16:48:23
16362,11099,2019-05-29 01:59:19
39807,10708,2021-05-05 03:22:05
83860,4441,2019-12-21 00:51:10
99554,21650,2020-09-19 09:16:35
87253,27862,2019-12-28 14:37:48
99462,23373,2020-04-09 04:51:47
33549,422,2021-03-20 16:57:45
3753,10000,2019-08-30 08:40:28
81754,36592,2021-04-27 18:13:04
42129,22764,2020-02-07 02:21:31
86791,19292,2021-03-19 06:27:12
67538,25213,2021-01-27 14:11:08
41015,45746,2019-12-19 10:27:27
7620,38255,2019-08-29 14:18:34
15669,6638,2019-12-25 16:02:02
3114,11799,2020-12-13 22:53:50
30242,48147,2021-01-24 20:29:07
78840,32895,2020-03-17 18:48:53
40555,429,2020-02-27 01:54:36
9810,4275,2020-12-17 23:09:37
61330,38100,2020-04-30 13:22:26
32071,1141,2019-09-06 13:10:13
96426,40611,2020-02-28 17:28:27
15788,40514,2019-07-29 23:30:59
74337,2436,2020-04-18 02:54:56
965,15981,2021-02-16 17:19:53
34304,24153,2020-03-19 18:20:03
76478,12044,2020-05-30 11:50:41
871,18213,2019-09-17 14:26:19
24567,44440,2020-07-01 22:56:53
96966,26067,2020-03-24 03:24:45
16965,10402,2020-02-01 02:48:50
13748,45064,2019-12-27 15:51:41
78721,6848,2020-10-28 14:33:28
98588,48742,2020-03-29 05:42:33
69672,41811,2019-12-24 14:42:19
81372,36140,2019-09-12 08:55:28
13877,49086,2020-09-03 14:20:36
28480,22482,2020-02-24 08:00:16
45397,7888,2020-03-10 00:57:40
34748,27737,2021-03-09 08:45:19
29289,2468,2020-03-30 10:31:51
13390,33970,2019-08-31 19:40:22
6455,38586,2021-03-09 20:23:43
60501,38828,2019-06-09 11:48:12
38960,33802,2020-04-01 09:59:22
70881,37396,2020-09-30 20:54:16
38427,8918,2021-05-02 23:30:01
470,12003,2019-06-05 21:45:06
94991,7209,2020-05-31 13:13:30
69167,23187,2019-10-03 21:52:03
14750,45698,2020-07-26 02:21:47
50860,17018,2020-04-17 19:45:50
43914,5974,2020-03-13 10:05:40
46000,12383,2020-11-06 15:50:38
74181,23296,2021-01-18 07:26:44
49734,44305,2020-02-05 09:12:03
72403,3108,2020-02-23 13:56:28
9798,35691,2020-08-16 06:11:17
78964,18690,2019-11-14 07:11:20
28187,19980,2019-06-15 10:51:17
974,3364,2020-01-22 15:55:07
12217,26432,2019-07-27 17:34:37
17365,26157,2020-09-07 03:07:49
83605,6900,2021-03-12 11:21:57
53376,18854,2019-11-12 06:29:44
22935,20518,2020-03-18 05:16:42
30551,32036,2020-11-24 10:24:11
69305,12613,2020-05-20 22:15:31
77825,9663,2019-12-24 02:46:35
3796,5559,2021-03-11 23:15:09
63946,32168,2020-07-14 17:55:06
31196,16939,2019-12-11 02:57:56
91163,33046,2021-02-16 18:17:21
51304,21208,2020-01-30 22:56:23
24126,31237,2021-03-26 19:30:54
30161,30991,2020-08-02 19:22:38
7512,20088,2021-03-05 07:51:38
53303,9184,2020-11-10 22:20:30
59734,39867,2020-07-24 05:04:43
30863,10014,2020-12-08 16:01:34
23917,36104,2020-04-22 09:46:06
7433,45547,2021-02-19 19:50:41
79822,7066,2021-01-22 01:07:58
72601,33472,2020-03-20 06:51:06
8600,15470,2021-02-22 03:40:09
81495,42235,2021-01-10 11:02:44
65660,21146,2020-05-18 20:27:52
30886,18131,2019-11-12 16:08:36
42594,40139,2020-08-24 08:59:29
37893,9029,2020-04-21 22:45:19
57749,28394,2020-09-19 13:07:43
94876,39847,2020-07-29 02:08:33
28167,39371,2021-04-22 07:53:04
26949,4305,2020-10-28 20:04:17
94773,40080,2019-10-13 13:20:39
26709,19872,2020-12-19 11:18:37
4978,10618,2020-05-27 10:56:33
5746,27825,2020-10-23 03:27:34
91079,36222,2020-08-30 06:42:11
68542,23991,2019-10-08 06:26:20
85423,40544,2020-05-25 20:06:58
87943,42475,2019-10-16 02:40:27
36521,23515,2020-02-13 04:26:40
44890,36516,2021-01-30 07:56:22
65178,49035,2020-06-22 23:19:03
217,40748,2021-01-09 01:21:09
50058,39305,2020-11-05 06:46:40
9820,27775,2019-10-18 06:53:23
88663,13588,2021-02-16 15:34:36
74613,45174,2020-01-19 15:15:28
74029,15163,2020-09-09 18:47:56
55118,7539,2019-06-15 10:39:09
26890,40984,2019-07-23 18:43:38
11053,17085,2020-06-17 02:13:52
53563,19452,2019-06-30 13:45:28
18986,30943,2020-02-17 05:31:16
74052,47461,2020-09-23 16:32:12
28448,302,2020-03-30 21:52:53
36803,25860,2019-10-08 05:32:46
41502,5657,2019-06-01 00:17:06
83186,43255,2019-06-28 11:41:35
88870,9253,2019-08-06 04:32:03
79304,35362,2020-05-08 09:02:07
50173,5915,2020-11-04 04:09:18
67490,30933,2020-11-13 22:12:21
73776,26682,2019-06-11 02:34:28
84339,31641,2019-07-29 05:25:50
52165,38965,2020-10-15 13:13:08
59600,29224,2020-12-27 03:49:44
41202,23113,2019-09-19 00:48:16
83089,11740,2019-12-25 11:47:25
27172,41059,2019-06-14 06:03:25
609,3900,2020-09-17 00:25:24
11556,29519,2020-02-24 08:47:52
11388,21352,2020-01-06 03:00:21
26276,31121,2021-01-22 14:35:50
54499,12163,2021-01-25 15:27:12
56641,28533,2020-03-13 22:41:43
69648,8092,2020-09-03 16:37:06
59920,21714,2020-08-17 05:08:38
32619,48565,2020-01-10 08:45:55
93805,41817,2021-03-01 21:48:34
2038,38398,2021-03-19 20:44:12
72528,48234,2020-02-05 02:00:30
62642,646,2020-01-25 11:52:14
32950,10025,2020-07-29 09:38:38
48110,26195,2020-07-13 23:23:43
55004,44874,2020-02-12 00:19:33
38880,43416,2019-11-19 06:12:59
13045,4395,2019-08-14 09:32:57
2315,45950,2020-05-15 06:42:54
49414,19910,2020-12-15 15:20:37
22294,34577,2020-12-28 21:37:18
56963,5119,2020-06-12 20:23:40
58848,31713,2020-12-29 15:07:21
18889,26394,2019-07-14 13:48:13
99968,31109,2019-06-20 14:32:56
69219,6637,2019-05-28 05:33:26
98663,46682,2019-07-31 04:10:32
15707,8685,2020-05-27 18:44:55
50105,12520,2020-12-02 09:16:11
41144,43736,2021-01-08 18:49:19
53631,34572,2020-04-06 11:20:27
4254,25620,2021-04-25 03:00:08
4915,2977,2019-11-26 07:43:42
78230,7933,2020-11-02 19:14:27
17528,41426,2020-05-14 18:55:37
59819,12085,2019-05-11 11:54:48
37118,1835,2020-04-14 04:54:00
15333,37811,2020-06-04 13:58:41
61259,18478,2019-11-30 13:40:02
89018,74,2020-06-28 03:08:11
72091,32013,2019-09-24 01:34:21
16019,28242,2019-07-29 13:23:56
35775,21473,2020-07-18 09:50:01
5587,44477,2019-10-07 17:28:51
77461,39078,2019-10-01 20:27:13
98589,4247,2020-11-30 22:57:27
83729,45495,2020-01-27 23:52:35
77383,16417,2021-04-14 04:46:22
93273,14631,2021-05-06 12:48:56
13022,38356,2020-07-16 14:35:20
41093,22975,2019-12-14 05:25:40
45952,14085,2020-07-27 23:23:12
4114,38901,2021-04-06 14:51:14
92935,28658,2020-11-13 11:20:50
51158,27418,2020-04-16 18:53:59
24001,1143,2020-07-08 18:27:20
7388,18708,2021-03-14 11:23:16
89273,15740,2020-08-20 23:52:07
95120,38496,2019-11-21 19:54:48
93889,3891,2020-04-03 01:31:11
86484,35738,2020-10-15 10:22:40
39644,17561,2021-02-12 13:18:24
25213,36260,2020-04-04 21:27:27
43878,44740,2020-10-01 18:43:54
83168,21676,2020-06-08 07:37:43
16923,38612,2020-04-09 14:22:18
62435,19767,2020-12-15 11:58:23
36591,43556,2019-12-31 18:33:01
41327,43459,2020-07-18 13:27:04
7871,9736,2020-02-10 00:12:52
91769,40729,2021-02-01 22:55:30
76522,43953,2021-03-15 20:27:14
43344,36043,2021-03-06 18:47:31
94656,48385,2019-07-01 17:25:22
42749,34553,2019-09-05 10:43:27
83229,738,2020-08-31 16:16:00
27353,28746,2019-08-02 21:40:36
34958,39483,2019-06-10 12:44:28
69795,18721,2021-02-19 14:06:21
50846,2470,2020-07-08 04:14:01
50385,1161,2021-04-20 04:50:22
8189,31555,2020-02-15 10:07:17
38050,12821,2019-11-28 23:18:02
29394,34572,2020-12-01 03:46:52
17715,31673,2019-09-10 16:00:15
49419,34932,2020-10-28 11:29:22
99485,9734,2021-02-23 19:01:14
30802,43245,2019-12-25 02:59:42
52860,18524,2021-04-03 01:11:12
42624,2872,2020-07-31 22:52:36
66131,2956,2020-11-28 09:30:59
50102,34268,2021-03-20 22:58:19
140,47623,2021-01-22 13:57:53
96984,8761,2019-05-17 14:27:40
83459,7495,2020-11-05 09:14:53
21049,37237,2021-05-03 19:27:07
80298,5448,2020-10-26 05:34:27
20423,22853,2019-11-14 08:52:18
15296,36880,2021-01-29 13:44:59
65557,17923,2019-09-17 22:56:17
91312,3751,2019-10-09 22:17:39
44942,27373,2019-06-27 18:41:43
28792,5857,2020-07-04 07:24:43
98510,46877,2020-07-01 01:07:52
33586,36433,2020-06-28 11:08:02
28806,37968,2021-02-16 09:24:45
65044,41187,2019-10-20 06:20:10
83668,44349,2020-02-27 01:22:47
84494,5567,2020-10-13 21:22:59
69410,11657,2020-03-18 07:24:25
95940,498,2021-03-20 21:04:41
20155,20256,2020-12-07 14:00:40
74844,37750,2019-11-05 00:05:34
83988,12541,2021-04-25 00:45:56
15887,18386,2019-09-25 12:05:14
26290,21442,2020-09-26 22:46:23
64332,7227,2020-09-21 07:54:23
41255,6188,2019-07-01 16:53:59
31374,22074,2020-11-24 20:11:19
22404,7586,2020-09-14 10:10:53
77213,34527,2021-03-14 15:20:10
45928,14238,2020-04-07 07:36:28
93650,15967,2020-12-03 19:03:23
42513,33972,2019-10-11 13:20:17
88887,7779,2019-05-25 00:12:26
50911,29635,2020-02-12 06:00:04
49427,41858,2019-06-19 02:37:10
6077,41296,2020-03-19 09:19:38
81971,27426,2021-02-24 15:11:15
17503,8587,2021-02-23 00:22:24
29792,45337,2020-05-17 09:01:00
19048,23611,2021-03-15 03:49:06
84139,37658,2020-04-11 13:25:22
62921,41564,2019-06-24 11:40:17
84937,23209,2020-05-24 18:40:44
92737,44480,2019-10-02 19:59:04
30260,45452,2020-08-02 18:45:23
6064,20617,2019-10-06 04:02:16
56662,44413,2020-09-06 18:31:47
69846,33072,2020-03-16 08:29:57
92722,23362,2019-10-23 19:12:59
81195,39322,2020-02-25 16:10:44
95485,3277,2020-04-11 20:39:35
31574,26195,2020-07-26 18:02:33
39540,26602,2019-06-12 22:09:45
66427,11103,2020-08-26 17:40:25
9309,29730,2019-05-18 16:31:32
41534,13878,2020-08-10 23:46:10
99364,49113,2020-12-02 03:56:21
47050,7974,2020-01-12 22:10:37
73586,4678,2020-08-03 14:11:48
1981,21752,2020-11-15 07:32:52
52338,23452,2021-03-03 12:54:22
13540,49349,2020-04-14 05:36:13
81062,10792,2021-03-07 09:24:57
43015,26914,2020-08-17 20:30:58
92302,48513,2020-01-26 21:54:31
81546,42571,2020-02-29 01:35:53
83802,37377,2019-09-15 23:15:13
74407,9235,2021-04-13 05:42:09
20784,48880,2020-07-16 15:21:50
63093,16618,2020-09-08 19:01:07
22496,42167,2020-11-02 09:00:53
97078,36753,2020-04-26 04:26:15
85304,46841,2019-11-03 23:39:27
31493,17887,2020-10-22 08:06:10
76607,33066,2020-03-12 06:49:54
54388,44966,2020-12-04 19:31:11
41103,21175,2019-12-01 21:47:27
27980,40048,2021-02-20 13:04:08
22140,25652,2020-06-11 03:39:30
88375,33713,2019-12-07 22:32:47
97080,36566,2020-08-03 01:43:29
40805,28558,2019-05-11 22:08:02
32314,7462,2020-12-02 03:57:05
25402,40825,2019-09-18 00:12:03
82905,25212,2020-02-11 22:46:34
45394,22042,2020-01-09 23:03:34
35317,17154,2020-06-27 08:43:28
42517,26461,2020-05-30 19:10:55
81884,9357,2020-12-21 11:33:01
93809,11331,2021-03-18 22:57:01
52049,35515,2020-08-05 15:18:16
28717,37306,2020-05-03 03:49:15
96185,13228,2019-11-14 04:24:25
29798,30027,2020-04-22 13:10:43
15289,29053,2019-12-24 15:01:06
45399,17513,2020-08-20 15:09:43
14388,46971,2020-02-22 03:10:23
54974,45950,2020-06-03 07:35:19
23503,40475,2019-11-20 21:55:44
50822,34453,2020-03-28 10:09:47
76324,44218,2020-02-29 02:48:58
58371,4160,2021-02-05 07:07:32
15276,21774,2019-08-15 12:31:22
65850,14081,2020-08-17 20:21:57
91031,24118,2020-03-02 01:03:58
43567,6316,2019-06-03 12:01:26
54120,49096,2020-06-26 01:01:42
66158,3780,2021-01-07 10:03:33
62942,16761,2019-06-23 10:08:00
47819,19555,2019-12-03 22:10:59
25200,39652,2021-03-18 13:46:04
31195,25219,2020-03-03 16:55:22
78970,23358,2020-12-11 17:26:41
21498,44865,2020-06-05 17:17:15
40355,4409,2020-07-13 04:29:09
27177,1848,2019-10-07 07:32:42
21677,4575,2020-08-09 22:01:27
64990,2718,2020-04-18 13:07:34
68128,16467,2020-12-08 03:36:37
19822,44497,2019-09-06 10:18:15
93030,3885,2020-01-08 19:50:05
46680,15516,2019-08-19 17:30:15
85850,18748,2020-11-27 04:35:45
97259,7257,2019-06-13 18:46:59
74559,21262,2019-05-26 17:06:54
66220,45095,2019-11-24 16:46:01
8118,39162,2019-06-06 15:54:13
6011,1619,2019-06-11 17:36:01
15083,8098,2020-04-03 01:01:24
63960,32622,2019-06-08 21:39:25
32242,18231,2019-06-28 19:16:00
22683,9247,2021-03-22 19:14:57
4172,37500,2021-01-10 18:46:05
19593,23093,2021-04-16 03:32:05
74252,46840,2021-04-17 01:35:05
92091,30154,2021-05-08 19:50:15
75644,22691,2019-06-30 14:37:19
15834,13831,2020-03-24 22:38:57
23461,11207,2020-08-10 20:09:28
1909,39049,2019-06-17 20:37:10
48409,27635,2020-07-12 18:27:28
38213,27279,2019-06-10 16:45:33
57,20207,2020-11-02 00:59:29
44083,4081,2019-12-01 19:05:16
29650,15434,2021-04-03 05:51:38
39304,9737,2020-05-14 05:21:33
45760,36881,2019-06-23 09:36:21
52113,42861,2020-06-30 09:26:27
91137,40216,2020-04-18 05:49:28
36117,11205,2020-05-07 09:11:42
39009,12026,2020-07-27 15:41:33
78984,19339,2019-10-21 18:42:05
73769,35982,2019-10-30 04:49:05
77133,18475,2019-05-11 08:03:17
78726,3824,2021-03-19 14:06:43
1040,436,2020-07-23 06:34:51
20682,46530,2019-06-04 00:15:56
76107,21106,2019-09-11 11:37:34
512,49460,2021-03-01 20:40:13
54967,1213,2019-12-21 15:14:41
22508,1656,2019-07-30 07:34:46
31019,46958,2020-07-21 07:50:09
64853,27077,2019-06-12 13:44:19
44292,43966,2019-12-17 20:28:17
8685,41933,2020-07-13 20:41:38
15727,16726,2019-06-05 18:59:36
88775,31810,2020-05-31 14:28:46
34863,4505,2020-06-14 01:56:11
17516,29039,2019-12-07 14:03:24
72515,43259,2021-02-22 17:11:09
24232,7283,2021-04-01 23:17:42
84602,39972,2020-01-18 08:22:46
84831,9739,2019-10-24 23:18:09
13705,41928,2019-10-08 11:00:58
2570,23877,2019-11-25 11:31:04
36984,19310,2019-09-19 07:32:22
84221,1307,2020-10-31 17:03:47
66383,29298,2020-05-10 16:47:46
2036,27690,2021-01-26 04:49:09
23734,1367,2020-09-15 17:21:51
70589,23203,2019-10-08 06:08:33
6394,40226,2020-09-18 11:46:01
22466,47843,2020-04-26 10:31:34
32561,2480,2019-10-19 01:54:05
58763,4082,2021-02-06 11:46:09
10759,34056,2021-04-11 23:46:07
2896,226,2020-12-24 19:05:55
11902,48748,2019-10-18 18:36:30
31593,17536,2021-02-13 06:46:17
17376,21634,2019-08-10 10:04:43
88503,3837,2020-11-16 12:24:59
82029,23251,2019-07-18 00:16:59
26734,38419,2021-04-20 23:12:37
9954,44811,2020-08-20 06:48:46
82136,13089,2020-10-06 05:06:19
95558,28626,2020-11-13 02:49:39
24684,24085,2019-10-25 06:54:29
61443,7567,2020-10-10 06:38:19
53390,13613,2020-01-06 13:26:18
22483,29355,2020-08-27 03:38:38
24481,18588,2019-12-15 09:01:03
32083,35661,2021-05-05 05:13:46
83940,20736,2020-10-02 06:11:44
28478,18602,2020-08-02 13:40:21
80705,28110,2020-10-07 18:29:32
16527,48587,2021-03-27 21:38:42
