post_id,grp_id,datePosted
90309,30046,2020-02-02 04:25:28
90310,22917,2020-11-24 21:19:34
90311,29210,2019-09-30 02:52:54
90312,11536,2020-07-22 16:45:28
90313,54158,2019-05-17 09:18:10
90314,66254,2020-02-26 13:59:19
90315,39651,2019-06-22 11:37:57
90316,29628,2019-07-05 01:19:54
90317,62876,2020-10-08 14:47:22
90318,23252,2020-12-29 04:45:19
90319,73443,2019-12-12 19:20:35
90320,19450,2019-07-22 12:36:43
90321,67700,2021-01-15 22:16:55
90322,79655,2020-05-12 12:21:37
90323,95007,2019-06-02 01:02:18
90324,23404,2020-09-03 07:57:38
90325,15570,2020-01-16 15:49:27
90326,29969,2020-10-10 18:35:44
90327,71515,2020-01-24 16:30:46
90328,21846,2019-12-01 15:50:09
90329,99867,2020-01-01 14:46:43
90330,77988,2020-07-23 21:58:39
90331,38864,2020-02-23 07:52:20
90332,73485,2020-07-11 08:32:57
90333,72740,2021-02-17 20:32:06
90334,95182,2020-08-16 19:31:05
90335,86430,2020-08-05 15:57:57
90336,99969,2020-09-07 20:37:14
90337,86935,2019-09-04 06:45:48
90338,33472,2020-02-09 00:09:21
90339,23498,2020-04-09 01:32:29
90340,33163,2020-07-30 11:35:13
90341,19657,2019-12-05 11:33:59
90342,89950,2020-09-07 02:01:23
90343,34356,2019-12-16 09:10:11
90344,32665,2019-12-04 00:53:04
90345,55238,2021-04-11 04:39:30
90346,72899,2019-05-16 14:00:28
90347,75827,2021-02-18 05:53:11
90348,61896,2020-01-13 10:15:15
90349,70643,2021-03-13 04:06:07
90350,82183,2019-10-11 02:56:33
90351,79413,2019-09-24 16:05:25
90352,95225,2020-03-11 03:37:21
90353,71618,2020-10-10 20:40:21
90354,61111,2020-02-12 09:30:11
90355,81091,2020-02-13 19:50:19
90356,18333,2019-06-28 10:43:38
90357,82307,2019-08-17 00:34:59
90358,9839,2019-07-06 18:16:18
90359,94686,2020-04-07 05:48:36
90360,86316,2020-01-23 22:11:57
90361,30177,2020-04-19 05:31:36
90362,95628,2020-07-27 10:28:08
90363,35729,2020-08-03 00:50:30
90364,29230,2019-09-30 11:30:16
90365,45506,2020-12-31 16:39:41
90366,13133,2020-12-10 08:57:14
90367,12744,2019-06-11 20:41:38
90368,61683,2021-03-20 12:44:47
90369,83249,2019-10-24 23:16:16
90370,40639,2021-04-11 23:59:37
90371,28126,2021-02-24 00:18:27
90372,19479,2019-09-21 09:41:20
90373,80999,2020-02-09 09:13:52
90374,58429,2020-01-23 05:09:01
90375,64488,2020-04-19 10:52:14
90376,40596,2020-04-27 06:40:24
90377,53956,2019-05-21 13:29:24
90378,56860,2019-12-08 21:20:50
90379,7220,2021-04-29 01:06:00
90380,93686,2019-08-02 17:10:23
90381,31134,2020-06-25 18:42:09
90382,93132,2019-06-25 14:37:16
90383,97544,2020-04-04 23:25:50
90384,9859,2019-05-20 04:13:20
90385,86444,2020-12-08 06:18:43
90386,49925,2019-10-22 19:04:51
90387,22779,2020-05-23 07:22:01
90388,53945,2021-01-07 17:29:50
90389,48455,2019-06-10 14:56:08
90390,97968,2021-04-29 18:34:40
90391,48178,2019-06-24 14:01:23
90392,46857,2020-10-20 05:06:30
90393,71591,2021-04-16 07:48:15
90394,66004,2021-02-23 22:18:30
90395,70888,2019-09-22 06:34:23
90396,50674,2020-08-19 16:52:29
90397,26693,2020-03-11 22:42:23
90398,45368,2020-04-18 01:15:55
90399,51023,2020-10-18 03:48:38
90400,31571,2020-05-31 22:45:42
90401,20531,2020-12-15 20:04:54
90402,2441,2021-03-09 06:58:35
90403,72003,2020-04-11 12:10:52
90404,66475,2020-04-15 02:48:40
90405,79282,2019-12-24 07:38:36
90406,45880,2021-04-21 03:22:02
90407,30591,2020-01-09 03:54:02
90408,6142,2019-06-02 16:21:27
90409,77096,2020-04-15 08:27:32
90410,73594,2019-08-14 10:27:44
90411,51146,2020-10-15 01:06:11
90412,90915,2019-12-17 03:56:16
90413,79848,2019-09-26 20:01:09
90414,84553,2019-12-27 08:10:47
90415,90230,2020-01-18 20:33:39
90416,41927,2019-10-26 07:52:15
90417,60862,2020-03-15 02:00:02
90418,60267,2020-02-14 11:49:30
90419,74618,2020-04-03 09:48:49
90420,63528,2020-04-07 03:31:05
90421,58658,2020-03-13 20:54:48
90422,90685,2021-04-14 22:58:04
90423,67046,2019-08-27 07:57:53
90424,17160,2020-12-12 14:32:56
90425,2798,2019-08-17 10:09:25
90426,92909,2020-04-20 00:12:32
90427,86681,2019-11-04 21:30:23
90428,34505,2020-01-03 18:07:13
90429,34896,2021-03-13 19:09:49
90430,125,2020-01-02 20:09:23
90431,12987,2020-12-31 06:00:54
90432,50937,2021-02-27 21:23:12
90433,39349,2020-07-20 13:44:36
90434,57651,2021-04-25 16:22:43
90435,12905,2021-02-14 19:59:13
90436,62640,2020-10-06 22:26:35
90437,91324,2020-02-14 18:37:35
90438,92193,2020-09-22 16:46:27
90439,45623,2020-11-15 06:49:08
90440,77827,2020-07-14 17:03:17
90441,10700,2020-06-27 22:44:47
90442,10269,2020-06-02 11:04:46
90443,61939,2020-02-03 11:39:40
90444,89834,2021-02-27 09:55:27
90445,95893,2019-08-03 10:28:58
90446,13406,2020-09-25 22:05:16
90447,91937,2020-12-01 19:05:21
90448,57645,2019-07-13 20:45:37
90449,37593,2021-03-11 16:42:31
90450,61332,2021-02-25 20:43:28
90451,22809,2020-10-27 16:51:38
90452,68783,2020-10-15 19:03:22
90453,66174,2019-11-03 09:06:58
90454,85126,2019-11-15 11:22:46
90455,73229,2021-04-02 08:12:58
90456,49951,2020-05-19 21:20:11
90457,96192,2020-06-19 10:07:52
90458,9207,2020-06-04 15:41:07
90459,23457,2021-01-19 18:59:49
90460,98668,2019-05-20 21:02:51
90461,76625,2020-12-27 10:17:33
90462,23961,2020-12-28 17:10:46
90463,61858,2019-05-20 07:43:28
90464,49722,2019-11-03 11:08:16
90465,62480,2019-11-12 13:36:30
90466,48555,2019-08-13 18:18:35
90467,63857,2020-03-18 15:06:00
90468,68321,2021-01-28 19:42:37
90469,61228,2021-03-05 16:40:22
90470,73835,2020-06-10 00:19:14
90471,5756,2020-03-08 13:44:11
90472,54718,2020-02-23 22:16:10
90473,71311,2019-07-09 10:18:11
90474,26958,2020-05-23 19:58:34
90475,46937,2020-04-17 06:44:46
90476,29964,2019-08-04 00:36:30
90477,45948,2020-11-26 19:54:00
90478,32501,2019-06-06 04:14:46
90479,63749,2019-11-22 20:25:43
90480,25221,2019-08-30 14:31:46
90481,70923,2020-12-04 12:49:59
90482,21827,2020-08-23 04:03:31
90483,34099,2020-05-28 19:06:05
90484,47737,2020-03-02 04:22:18
90485,98093,2019-06-02 23:29:00
90486,84864,2020-07-20 22:45:55
90487,55474,2020-03-03 23:32:03
90488,96088,2020-07-31 12:57:11
90489,95084,2020-05-04 05:26:50
90490,46594,2020-11-27 10:04:33
90491,78053,2019-09-28 13:43:58
90492,95307,2019-12-15 10:36:53
90493,27973,2020-02-11 21:01:24
90494,46531,2021-02-02 16:54:21
90495,14192,2021-05-05 19:56:36
90496,85114,2020-07-12 01:47:55
90497,79450,2019-09-22 19:31:40
90498,42488,2020-10-26 05:13:24
90499,58349,2020-02-24 00:47:00
90500,68658,2019-08-02 13:30:20
90501,12915,2019-08-27 01:33:14
90502,18023,2021-03-29 17:41:03
90503,29942,2020-08-22 23:14:42
90504,28652,2020-01-30 05:44:27
90505,52083,2020-05-19 20:11:19
90506,65714,2020-12-17 16:31:05
90507,52923,2020-03-07 05:22:02
90508,42860,2021-05-03 03:37:21
90509,14484,2019-12-22 07:06:32
90510,70398,2020-04-15 03:50:54
90511,12261,2019-09-01 00:08:00
90512,28368,2019-09-07 03:53:14
90513,10578,2020-08-13 16:28:42
90514,49879,2020-05-17 18:17:44
90515,86437,2020-11-07 20:17:34
90516,9400,2020-06-26 07:42:37
90517,19566,2020-10-04 07:18:00
90518,6164,2020-08-24 17:44:28
90519,31657,2019-05-13 02:00:54
90520,52977,2020-08-24 12:34:25
90521,57940,2020-10-07 10:34:42
90522,22481,2020-10-05 20:33:13
90523,58746,2019-12-27 10:56:12
90524,74043,2019-11-08 08:37:54
90525,45207,2019-12-11 01:12:25
90526,2032,2020-09-24 15:21:37
90527,12922,2021-04-25 19:12:36
90528,74926,2020-11-12 06:52:19
90529,28474,2019-10-21 00:13:53
90530,30544,2020-01-26 09:05:34
90531,84175,2021-01-16 07:03:11
90532,26051,2020-07-07 13:42:56
90533,1397,2020-03-16 20:05:52
90534,11132,2019-11-27 21:35:48
90535,54362,2021-05-01 06:16:14
90536,80331,2020-05-11 21:02:08
90537,41771,2020-01-14 08:50:10
90538,9378,2020-01-13 10:01:20
90539,47982,2021-04-09 23:26:36
90540,99868,2021-03-21 07:41:50
90541,54808,2019-11-08 07:04:13
90542,40094,2019-11-16 02:01:37
90543,62008,2019-06-13 06:24:19
90544,75920,2021-03-02 12:50:50
90545,85429,2019-08-12 16:08:27
90546,8702,2020-10-11 21:24:39
90547,18115,2019-05-24 23:28:53
90548,36725,2020-03-02 12:15:03
90549,39845,2020-03-05 00:39:17
90550,80865,2019-12-18 20:17:19
90551,68896,2019-09-20 08:02:16
90552,7971,2019-09-13 14:45:49
90553,30853,2019-05-24 16:02:26
90554,96280,2019-09-02 16:14:03
90555,45375,2020-04-24 04:15:47
90556,19560,2019-05-22 20:45:42
90557,77203,2020-02-03 00:51:21
90558,29296,2020-07-04 05:15:04
90559,94760,2021-03-23 07:22:28
90560,58384,2020-06-20 20:08:18
90561,56489,2020-03-14 18:47:16
90562,66587,2019-11-16 16:40:32
90563,83541,2020-06-05 21:21:04
90564,59240,2021-01-26 12:43:58
90565,6521,2020-11-10 14:45:18
90566,79630,2020-01-06 22:52:21
90567,7104,2019-07-25 03:30:37
90568,35319,2020-09-18 23:04:13
90569,24436,2019-09-03 06:45:57
90570,23683,2020-11-27 17:01:28
90571,32863,2019-09-03 16:15:37
90572,47974,2020-05-17 02:16:53
90573,69457,2019-07-19 12:51:59
90574,8667,2020-05-28 20:37:27
90575,39871,2019-07-26 16:39:34
90576,3282,2020-05-09 18:26:21
90577,74905,2020-09-25 06:23:24
90578,91689,2020-04-26 05:26:55
90579,36007,2019-09-09 17:12:28
90580,40489,2021-01-13 14:19:51
90581,87010,2021-05-10 14:24:17
90582,77605,2019-09-06 13:31:29
90583,35606,2020-09-07 14:10:57
90584,83546,2020-05-16 20:25:23
90585,43269,2020-08-10 23:43:54
90586,10749,2020-01-22 22:11:14
90587,35331,2021-05-07 14:46:16
90588,44272,2020-06-16 04:39:52
90589,72127,2020-03-06 18:04:59
90590,66401,2020-02-22 02:35:51
90591,12204,2019-09-18 00:35:40
90592,5163,2020-02-18 14:11:37
90593,89353,2020-11-02 13:00:35
90594,52010,2019-10-28 20:32:12
90595,11651,2019-10-10 23:43:38
90596,44102,2020-06-27 16:14:47
90597,86615,2019-12-23 22:00:51
90598,21064,2020-07-03 00:54:12
90599,79767,2020-01-29 18:29:50
90600,2756,2019-12-04 19:26:55
90601,16505,2020-08-26 02:11:26
90602,46645,2020-05-25 03:36:23
90603,1037,2020-07-18 08:54:35
90604,35177,2020-11-01 02:45:34
90605,3244,2019-07-20 20:37:29
90606,30263,2020-09-18 17:49:36
90607,29000,2020-07-22 03:11:27
90608,3034,2020-04-26 13:50:07
90609,90351,2020-02-16 18:47:58
90610,83951,2020-12-02 15:57:04
90611,83943,2020-08-10 06:35:20
90612,39653,2020-05-26 12:54:22
90613,43894,2020-11-18 06:29:48
90614,55903,2019-12-15 02:31:26
90615,92577,2019-10-13 20:43:00
90616,16369,2020-04-13 11:09:14
90617,86541,2019-07-30 01:56:18
90618,41722,2020-01-11 08:02:11
90619,32593,2019-05-20 17:31:55
90620,12309,2019-10-14 16:30:00
90621,57078,2019-10-27 19:51:03
90622,58609,2020-05-01 04:01:46
90623,72377,2020-08-31 14:33:19
90624,81997,2021-01-14 12:17:04
90625,32113,2019-11-09 23:47:23
90626,22718,2020-04-04 14:31:23
90627,52368,2019-06-04 08:25:01
90628,97743,2019-08-06 13:05:30
90629,68503,2019-07-11 10:30:33
90630,42563,2019-09-09 17:46:09
90631,53664,2021-05-08 09:48:41
90632,17235,2020-04-26 08:35:25
90633,95188,2020-03-08 09:26:31
90634,32257,2019-07-23 02:18:50
90635,46943,2019-11-18 03:37:19
90636,24137,2019-12-19 21:08:10
90637,98614,2019-10-20 14:02:11
90638,79363,2020-12-03 15:29:56
90639,87787,2019-08-09 12:46:43
90640,18320,2020-04-16 19:49:30
90641,24503,2020-05-23 04:14:20
90642,53394,2019-06-01 00:08:45
90643,75248,2020-06-10 21:21:05
90644,13270,2019-07-03 13:33:01
90645,34113,2020-08-09 12:51:49
90646,70890,2020-02-22 00:11:48
90647,18651,2021-04-26 05:40:25
90648,19056,2019-07-31 08:48:12
90649,57198,2021-01-21 12:59:50
90650,62502,2020-08-21 12:36:24
90651,69432,2021-05-13 13:16:28
90652,34492,2020-06-08 17:43:36
90653,36446,2021-01-16 17:31:36
90654,19095,2020-06-20 15:10:38
90655,32890,2019-08-17 02:37:59
90656,12544,2019-07-04 12:33:53
90657,21739,2021-03-15 00:48:05
90658,66549,2020-08-12 14:11:59
90659,39674,2019-06-23 03:40:28
90660,11998,2019-07-18 15:18:33
90661,43992,2021-02-08 13:22:35
90662,606,2019-09-13 06:58:33
90663,61966,2020-01-22 14:41:42
90664,27726,2020-01-21 15:36:23
90665,79515,2019-11-22 01:36:14
90666,87406,2020-07-23 04:28:53
90667,30383,2020-12-21 11:00:49
90668,39927,2019-09-26 03:19:21
90669,33478,2020-07-28 07:32:26
90670,56330,2019-09-17 03:15:46
90671,32828,2020-03-22 15:52:37
90672,59570,2020-03-29 13:56:27
90673,56333,2020-06-16 19:06:28
90674,70866,2019-12-12 20:35:18
90675,21446,2019-07-25 23:32:20
90676,71963,2020-12-11 15:37:48
90677,57261,2020-10-14 12:41:15
90678,65870,2020-07-30 00:46:11
90679,13332,2021-03-17 15:54:26
90680,18991,2020-02-19 13:24:07
90681,4443,2021-04-17 15:58:58
90682,45251,2020-02-18 02:50:33
90683,51939,2020-11-23 16:09:15
90684,97342,2020-08-26 10:05:51
90685,32957,2021-01-25 22:11:52
90686,44666,2020-05-04 04:32:20
90687,66172,2020-12-13 15:57:27
90688,87742,2019-05-31 01:49:49
90689,23994,2020-05-26 04:16:17
90690,51999,2019-06-07 02:20:54
90691,17200,2019-06-25 12:03:33
90692,83600,2020-10-21 02:52:50
90693,29775,2020-10-21 11:43:58
90694,36398,2020-08-21 03:08:30
90695,33976,2020-12-06 02:56:14
90696,2874,2019-07-12 19:07:19
90697,19370,2020-07-05 21:28:03
90698,52385,2019-08-09 07:54:20
90699,79902,2020-04-13 06:10:40
90700,31838,2019-11-30 22:51:20
90701,5333,2021-03-09 05:55:32
90702,47116,2021-02-13 13:31:28
90703,20708,2021-04-15 03:33:47
90704,5618,2019-05-24 21:14:20
90705,79665,2020-12-21 11:02:23
90706,26229,2020-05-25 17:10:08
90707,32835,2020-11-13 04:26:48
90708,28192,2019-11-24 08:04:01
90709,49017,2020-12-25 14:52:35
90710,34562,2020-11-21 07:01:23
90711,49910,2020-05-27 10:20:19
90712,6499,2019-06-15 19:10:38
90713,82605,2019-09-16 23:08:45
90714,23305,2020-10-08 01:48:56
90715,56294,2020-04-17 03:52:45
90716,11168,2020-07-13 18:57:58
90717,98009,2019-09-25 09:12:27
90718,46159,2020-12-05 21:42:45
90719,11440,2019-06-17 12:56:34
90720,14715,2019-08-25 13:23:10
90721,29670,2021-05-05 11:58:03
90722,76520,2019-10-06 15:24:02
90723,43350,2021-05-01 17:38:59
90724,15977,2019-12-16 06:34:54
90725,29733,2019-09-17 18:24:21
90726,94792,2020-03-15 16:58:51
90727,29645,2019-12-15 20:47:58
90728,318,2021-03-08 15:23:52
90729,56654,2019-07-08 03:44:05
90730,7655,2020-07-11 12:42:40
90731,96163,2019-05-28 07:15:13
90732,11001,2021-01-20 04:38:27
90733,60450,2019-10-26 09:03:11
90734,83445,2020-07-24 17:22:26
90735,6911,2020-08-27 11:24:02
90736,94547,2020-04-09 17:59:48
90737,45590,2020-09-07 13:18:52
90738,78940,2019-11-26 20:42:46
90739,69731,2019-06-15 06:25:16
90740,94083,2021-02-19 11:25:17
90741,96419,2021-04-30 13:26:40
90742,42382,2020-09-28 04:37:12
90743,5797,2021-03-21 16:46:58
90744,57265,2019-07-08 17:26:41
90745,50640,2021-03-04 01:28:01
90746,54060,2020-04-23 10:16:36
90747,73222,2020-08-13 23:23:38
90748,69686,2020-10-27 22:15:27
90749,13242,2020-09-18 19:03:52
90750,71663,2020-11-07 18:45:55
90751,99361,2020-05-09 13:30:52
90752,90011,2020-10-29 12:17:49
90753,23217,2020-12-01 11:20:21
90754,49299,2020-04-09 00:25:56
90755,59035,2019-06-01 02:22:21
90756,44159,2019-08-14 11:08:53
90757,42990,2020-07-15 03:14:19
90758,13316,2019-12-13 13:25:03
90759,39523,2020-10-31 15:48:28
90760,71651,2020-08-21 13:42:13
90761,35893,2020-10-30 06:57:05
90762,73831,2020-06-23 11:28:56
90763,1396,2020-10-13 05:20:01
90764,18619,2019-08-14 06:13:30
90765,723,2020-03-10 05:17:31
90766,98491,2021-01-19 09:23:13
90767,20492,2021-04-30 09:10:05
90768,55997,2020-09-23 05:03:39
90769,7458,2020-10-11 22:03:57
90770,57288,2021-04-24 06:51:07
90771,42952,2021-02-02 02:44:52
90772,99682,2019-11-12 17:52:33
90773,59686,2020-06-24 20:15:25
90774,80154,2019-07-27 22:51:52
90775,32146,2020-12-19 07:14:05
90776,42646,2020-10-20 13:39:08
90777,36799,2020-10-15 10:45:27
90778,30894,2021-02-07 08:44:38
90779,67999,2020-11-15 12:17:40
90780,11553,2019-09-01 21:03:06
90781,82374,2019-07-13 18:16:29
90782,81835,2020-04-17 14:01:22
90783,8770,2020-02-20 13:54:10
90784,18268,2019-12-23 08:50:47
90785,6913,2020-11-01 11:27:38
90786,83406,2019-05-19 06:04:02
90787,23127,2020-01-20 03:24:30
90788,81723,2021-04-03 23:36:50
90789,63430,2021-01-12 03:16:25
90790,66703,2020-11-04 02:47:39
90791,91586,2019-11-23 07:09:10
90792,81516,2019-07-04 16:41:10
90793,17875,2020-04-21 00:51:23
90794,97831,2020-03-04 00:48:43
90795,98353,2020-10-08 07:56:38
90796,44723,2020-10-21 07:37:25
90797,15524,2020-10-01 13:22:01
90798,55223,2021-03-18 12:41:00
90799,17083,2020-10-02 20:20:16
90800,30724,2021-05-12 05:52:41
90801,59588,2021-01-01 11:29:40
90802,69701,2021-04-23 13:48:45
90803,97800,2021-01-31 11:33:35
90804,60530,2020-02-29 11:41:21
90805,41498,2019-06-13 00:01:42
90806,57847,2021-04-22 04:23:52
90807,48461,2019-07-25 20:00:22
90808,82087,2021-03-23 11:24:03
90809,15751,2019-06-03 17:32:22
90810,22888,2021-03-19 15:14:03
90811,62388,2021-05-11 17:12:36
90812,97477,2019-09-26 07:23:28
90813,80569,2019-09-12 23:54:32
90814,74620,2019-08-25 14:40:17
90815,12872,2020-12-13 15:40:28
90816,3681,2019-07-30 13:17:01
90817,83014,2020-07-19 19:54:01
90818,1330,2019-06-17 00:52:47
90819,65693,2020-09-12 16:19:17
90820,32875,2021-02-10 21:42:36
90821,11152,2019-10-13 02:59:12
90822,4992,2020-05-25 20:13:27
90823,29161,2020-12-07 02:37:19
90824,30577,2021-02-25 06:34:35
90825,36537,2019-08-09 17:06:34
90826,70639,2019-08-15 07:46:41
90827,98427,2020-04-12 07:58:05
90828,67925,2020-03-30 13:33:48
90829,44179,2019-12-31 23:31:14
90830,29762,2020-05-06 03:57:54
90831,36906,2020-01-04 12:04:07
90832,42101,2019-07-02 23:43:51
90833,17893,2019-11-30 13:14:11
90834,94752,2019-07-05 02:24:00
90835,20006,2020-02-01 13:06:26
90836,12611,2019-06-03 06:44:42
90837,89426,2020-10-27 16:26:32
90838,41151,2020-10-31 05:55:57
90839,36282,2019-09-27 01:53:28
90840,71786,2021-03-08 13:18:35
90841,33191,2020-12-29 08:16:37
90842,64959,2020-02-12 00:22:21
90843,35498,2021-03-16 03:56:24
90844,59689,2019-07-15 10:15:44
90845,39435,2019-09-29 12:19:00
90846,37535,2019-07-17 07:36:30
90847,14473,2020-06-28 09:17:06
90848,27228,2019-10-08 14:08:56
90849,45612,2021-03-14 12:09:04
90850,56546,2021-02-09 06:43:34
90851,25093,2019-08-31 21:44:31
90852,95082,2020-05-25 11:39:44
90853,88555,2020-02-03 13:35:50
90854,67278,2020-07-30 17:47:22
90855,27497,2020-04-30 03:10:16
90856,53346,2021-04-15 01:28:18
90857,28656,2020-05-26 15:35:05
90858,54031,2021-04-28 01:39:33
90859,13198,2019-05-25 14:55:55
90860,98904,2019-08-20 11:57:28
90861,35840,2019-10-07 21:14:47
90862,96907,2020-05-20 17:46:41
90863,2950,2021-03-06 07:16:00
90864,34270,2019-07-10 16:52:11
90865,21061,2020-04-05 23:05:00
90866,13087,2019-11-19 07:00:01
90867,67441,2020-04-16 14:44:33
90868,78394,2020-10-07 12:41:17
90869,4029,2020-12-02 00:52:18
90870,1109,2019-06-01 10:48:00
90871,38358,2021-05-13 14:56:53
90872,56774,2021-04-09 07:40:37
90873,45302,2020-06-06 20:01:16
90874,96732,2019-12-08 12:29:48
90875,23601,2020-03-06 13:52:42
90876,59031,2019-09-19 19:24:58
90877,29309,2021-04-20 06:10:42
90878,83688,2019-07-11 11:58:00
90879,80516,2020-09-23 09:04:54
90880,57073,2021-04-05 18:35:40
90881,35070,2019-08-10 16:05:52
90882,19531,2020-06-29 13:27:18
90883,84986,2019-07-08 10:35:25
90884,543,2019-11-28 13:03:29
90885,27820,2020-04-19 00:51:14
90886,61522,2019-07-30 16:04:09
90887,73339,2021-04-20 10:12:03
90888,39824,2021-05-11 06:03:35
90889,42032,2020-10-07 14:49:58
90890,60530,2019-11-18 17:21:41
90891,95570,2019-12-28 20:20:48
90892,75051,2020-11-02 14:18:37
90893,18582,2020-07-16 20:53:06
90894,10809,2020-03-27 06:07:53
90895,65857,2021-03-19 23:45:33
90896,45316,2020-08-24 11:56:24
90897,55877,2020-11-05 12:27:36
90898,85681,2020-06-07 12:44:58
90899,35936,2020-05-25 06:08:09
90900,96930,2019-09-26 03:02:17
90901,47848,2020-02-03 07:14:57
90902,51314,2020-06-18 07:57:42
90903,87377,2020-07-07 03:48:22
90904,16391,2021-03-04 22:24:21
90905,37390,2020-07-29 08:18:08
90906,10758,2019-08-01 17:21:02
90907,39378,2020-11-17 20:17:29
90908,79263,2019-06-16 03:05:42
90909,65248,2019-12-30 21:50:26
90910,99588,2021-04-05 04:00:07
90911,52331,2021-04-29 01:41:01
90912,77752,2021-04-28 16:16:15
90913,43646,2020-08-08 12:35:19
90914,22250,2020-02-13 07:22:04
90915,40151,2020-07-31 08:15:31
90916,13308,2021-03-23 03:12:15
90917,89435,2019-07-08 15:04:49
90918,81782,2020-12-21 18:02:24
90919,13023,2019-06-21 04:44:32
90920,82248,2019-08-20 16:50:50
90921,91687,2020-10-15 06:26:33
90922,71932,2019-12-18 19:08:46
90923,39586,2020-09-15 00:28:31
90924,89384,2021-05-09 16:27:29
90925,6680,2020-03-23 11:04:09
90926,13899,2019-11-06 08:01:21
90927,4261,2020-09-10 04:25:56
90928,37711,2019-10-01 11:28:50
90929,12392,2020-06-16 10:23:15
90930,59363,2020-11-10 23:12:18
90931,17288,2020-08-10 14:50:05
90932,59393,2020-10-06 11:07:01
90933,97128,2021-01-08 10:16:28
90934,42434,2021-05-08 20:13:12
90935,73107,2021-01-22 09:01:33
90936,76108,2020-03-09 12:24:01
90937,71447,2020-03-18 20:48:17
90938,36173,2020-12-08 15:36:09
90939,10529,2019-06-16 02:09:23
90940,99574,2021-01-07 23:15:23
90941,97706,2020-10-23 16:20:31
90942,9560,2020-06-21 11:09:51
90943,96080,2021-05-06 17:24:07
90944,39017,2020-12-22 00:02:02
90945,1420,2019-06-12 19:21:15
90946,22595,2019-09-02 04:26:30
90947,72269,2019-08-29 13:40:17
90948,30411,2021-04-07 13:32:30
90949,47852,2019-06-19 16:01:12
90950,20733,2020-04-18 20:19:47
90951,11976,2020-04-15 01:05:16
90952,60312,2020-09-29 09:41:04
90953,94427,2020-09-20 09:15:55
90954,17049,2021-01-25 17:27:44
90955,42745,2020-02-19 15:50:34
90956,82041,2019-10-20 06:26:15
90957,9566,2020-10-19 01:49:25
90958,23082,2021-01-10 03:17:03
90959,60148,2019-12-19 19:28:21
90960,60687,2019-12-16 14:48:06
90961,66993,2020-06-23 06:56:23
90962,78740,2019-09-12 02:42:59
90963,92089,2020-01-11 02:43:29
90964,53559,2020-01-07 16:30:15
90965,39416,2020-03-18 21:29:49
90966,58492,2019-06-25 22:03:43
90967,9846,2020-12-10 08:59:33
90968,13254,2019-10-09 19:42:44
90969,34213,2020-10-05 23:19:14
90970,12638,2020-06-02 06:55:52
90971,90252,2019-07-03 02:09:20
90972,3660,2021-02-24 11:33:19
90973,7988,2019-11-12 16:06:14
90974,50193,2021-03-16 05:06:54
90975,96752,2020-10-28 01:59:38
90976,57254,2019-05-13 04:18:36
90977,19129,2020-07-09 12:34:31
90978,88724,2020-07-10 16:19:35
90979,22421,2020-01-12 15:54:12
90980,73653,2019-10-21 10:28:05
90981,11853,2021-03-08 02:11:38
90982,99126,2020-11-12 07:42:34
90983,95629,2019-12-23 18:26:07
90984,13706,2020-02-17 14:42:16
90985,38717,2019-07-06 18:53:41
90986,1553,2019-12-22 16:36:12
90987,52403,2021-01-17 19:37:00
90988,93015,2020-03-20 00:30:58
90989,52824,2020-09-20 10:24:27
90990,70804,2019-09-28 05:16:58
90991,37391,2020-09-14 19:45:10
90992,87569,2019-08-29 15:02:06
90993,19166,2020-09-08 15:15:48
90994,53145,2020-09-19 20:58:44
90995,46428,2020-04-17 14:45:08
90996,51316,2021-05-12 14:10:49
90997,90562,2021-03-30 17:04:54
90998,45468,2021-01-03 02:03:01
90999,66465,2020-08-26 16:20:02
91000,82805,2020-09-30 08:08:35
91001,89094,2021-04-22 18:42:33
91002,49591,2020-04-25 19:52:49
91003,55940,2019-11-30 01:55:11
91004,30355,2020-12-07 19:56:24
91005,58002,2020-01-06 00:12:31
91006,76346,2019-10-20 06:17:42
91007,32340,2019-07-04 01:01:20
91008,86727,2019-07-15 08:52:51
91009,92168,2020-01-14 13:58:30
91010,87554,2021-01-20 23:26:07
91011,88340,2020-06-22 00:09:49
91012,86410,2020-01-05 12:24:01
91013,97147,2021-01-21 10:06:53
91014,30405,2020-12-19 09:48:32
91015,49025,2021-02-28 11:41:26
91016,84018,2020-11-03 05:47:04
91017,38429,2021-01-30 17:54:03
91018,66748,2019-06-18 11:13:22
91019,37310,2020-11-10 02:06:07
91020,34120,2020-10-13 08:05:42
91021,6926,2021-03-26 06:59:14
91022,38056,2020-02-05 20:30:53
91023,90696,2020-01-21 00:44:57
91024,62552,2020-01-16 17:12:15
91025,13961,2020-08-01 06:29:22
91026,66247,2020-09-04 19:51:26
91027,70800,2021-04-03 04:50:02
91028,14038,2020-06-22 08:30:44
91029,82086,2020-04-06 05:36:54
91030,60679,2019-08-04 18:03:44
91031,75846,2020-01-13 18:21:08
91032,96273,2020-04-24 07:11:45
91033,69832,2019-12-02 17:12:43
91034,86741,2019-05-17 19:04:31
91035,20800,2019-10-27 21:15:59
91036,99896,2020-12-22 04:50:24
91037,43405,2020-10-18 16:03:49
91038,30146,2020-02-18 05:40:41
91039,25164,2021-02-06 03:34:27
91040,36733,2020-11-15 23:39:45
91041,32147,2020-04-02 10:03:29
91042,2165,2020-05-10 21:05:30
91043,360,2019-12-20 11:53:17
91044,54892,2020-01-29 16:41:19
